angle_deg,seed,set_id,kappa,kr_hat,P32_hat
180,19,3,11.19,3.767,0.5999880990574925
180,19,5,26.25,3.767,0.8450610889907865
24,20,1,14.46,3.033,0.687853328342428
24,20,2,20.99,2.833,0.8995343464390338
24,20,3,12.28,2.567,0.906549442934499
24,20,5,19.08,3.5,0.8721525209337729
36,20,1,14.36,3.1,0.6652967199260703
36,20,2,19.93,2.967,0.9256428091849987
36,20,3,10.45,2.633,0.874768871712628
36,20,5,20.91,3.9,0.7339747957625954
156,19,1,15.22,3.967,0.553218529632338
156,19,2,17.83,3.433,0.6872450928762003
156,19,3,10.13,3.9,0.7000095078688908
156,19,5,25.48,3.9,0.8321937715158461
132,19,1,12.16,3.1,0.6497469766181744
132,19,2,20.14,3.367,0.7813586635319747
132,19,3,10.63,3.567,0.7019784736438888
132,19,5,24.19,3.833,0.8577440927812106
48,20,1,13.71,3.233,0.6262070249934913
48,20,2,21.76,3.033,0.8953935217541086
48,20,3,8.26,2.9,0.8095507223819284
48,20,5,21.3,3.9,0.7734757021621035
60,20,1,12.16,3.433,0.5836624744179112
60,20,2,20.87,3.033,0.8288267351328897
60,20,3,6.67,3.033,0.6355970746539785
60,20,5,22.41,3.833,0.8381620231513149
72,20,1,12.33,3.567,0.5541996318631477
72,20,2,20.53,3.1,0.8250192053931237
72,20,3,7.5,3.167,0.5838037001281698
72,20,5,23.3,3.7,0.8090087324601192
84,20,1,11.49,4.233,0.523987487460077
84,20,2,21.55,3.167,0.7768429909840253
84,20,3,8.9,2.767,0.7145942919538003
84,20,5,23.34,3.767,0.8316197269923596
144,20,1,10.17,3.167,0.40818344088274267
144,20,2,24.43,3.5,0.6075373713081693
144,20,3,13.35,2.5,1.0901080636518288
144,20,5,23.02,3.567,1.0796305464970786
108,20,1,9.35,5.167,0.3588511068256017
108,20,2,22.8,3.5,0.726537671154606
108,20,3,11.57,2.433,0.9718038721667119
108,20,5,22.04,3.567,0.9359532708215598
132,20,1,10.78,3.433,0.5391586330275906
132,20,2,23.99,3.433,0.707679512838239
132,20,3,12.35,2.433,1.0803490470701855
132,20,5,21.21,3.3,0.9921387045703758
180,20,1,14.52,3.367,0.529228668907431
180,20,2,19.77,2.767,0.6458532757362099
180,20,3,14.36,2.5,1.1716998301775692
180,20,5,24.3,3.7,0.7974963809935605
168,20,1,13.27,3.3,0.4935430386825282
168,20,2,19.06,3.167,0.6457038458882737
168,20,3,13.15,2.567,1.1590266973010461
168,20,5,22.67,3.7,0.9802303913344093
0,21,1,11.73,2.833,0.7380841751672547
0,21,2,16.34,3.233,0.7865170348432803
0,21,3,12.6,3.9,0.7029872366146319
0,21,5,23.47,3.633,0.7673577165148182
156,20,1,13.17,3.167,0.4883731381802024
156,20,2,21.56,3.433,0.5347328342878731
156,20,3,14.18,2.567,1.1153277255594205
156,20,5,21.83,3.433,1.0001208538393391
120,20,1,9.26,3.433,0.40532070886226435
120,20,2,24.94,3.3,0.7816172967427298
120,20,3,12.07,2.433,1.0311527422983928
120,20,5,20.6,3.5,0.9672727495822612
96,20,1,9.47,3.9,0.416412388637611
96,20,2,21.79,3.367,0.7932444592839719
96,20,3,10.65,2.7,0.8648504088036494
96,20,5,22.62,3.633,0.8793208298459357
24,21,1,11.77,2.9,0.8236269868752989
24,21,2,22.94,2.967,0.8515527648565512
24,21,3,11.67,3.633,0.6023878772828818
24,21,5,22.0,3.767,0.7538025504393767
12,21,1,12.72,2.833,0.7594726613332342
12,21,2,21.4,3.033,0.8126653544609824
12,21,3,12.25,3.833,0.6726900324156934
12,21,5,22.95,3.767,0.7833309012406151
36,21,1,11.61,2.833,0.8546438685106447
36,21,2,22.92,2.9,0.8488397184659144
36,21,3,9.79,3.967,0.5609523723502343
36,21,5,23.96,3.5,0.8029479350412069
48,21,1,11.31,2.833,0.8448374319631117
48,21,2,24.1,2.833,0.8856404008449158
48,21,3,8.83,3.967,0.5344495562131911
48,21,5,24.18,3.567,0.9049738968509621
96,21,1,8.8,2.7,0.7125001689998288
96,21,2,22.77,2.833,0.8202049775936995
96,21,3,9.76,3.7,0.47935570217045725
96,21,5,27.74,3.567,1.0355634625562085
72,21,1,11.47,2.7,0.8020145340643838
72,21,2,21.75,2.9,0.8809812801484008
72,21,3,8.99,4.233,0.39061029449151885
72,21,5,27.12,3.3,0.9421434697879384
84,21,1,10.99,2.567,0.6808019122763395
84,21,2,22.11,2.833,0.823869413214729
84,21,3,9.69,3.767,0.4447194760914606
84,21,5,27.1,3.3,0.9867400181045869
120,21,1,9.74,2.7,0.6758557419694713
120,21,2,24.46,2.7,0.7798847067223639
120,21,3,12.76,3.3,0.5202117173474685
120,21,5,25.62,3.433,0.980508341794135
132,21,1,12.8,2.567,0.652826343917313
132,21,2,23.1,2.767,0.6753736219117954
132,21,3,13.86,3.233,0.5817872685419108
132,21,5,25.63,3.233,0.9624034529958841
168,21,1,12.73,2.7,0.8811458757298439
168,21,2,14.13,2.633,0.672817065177196
168,21,3,14.02,3.3,0.6337657654524546
168,21,5,25.12,3.633,0.830448568412933
60,21,1,11.47,2.833,0.7690265341298474
60,21,2,23.65,2.7,0.8974657889973512
60,21,3,7.83,3.967,0.45715440146431835
60,21,5,26.71,3.5,0.9466765672075406
156,21,1,13.93,2.7,0.8089187836257183
156,21,2,21.05,2.967,0.6080850902906079
156,21,3,13.35,3.367,0.6076947959594836
156,21,5,24.49,3.567,0.9155067576854872
144,21,1,12.17,2.567,0.7673952445256161
144,21,2,20.59,3.1,0.5722052949482169
144,21,3,13.66,3.167,0.5704788814071523
144,21,5,23.76,3.367,0.9672539131714306
108,21,1,8.41,2.633,0.6058506031947756
108,21,2,23.85,2.9,0.8193355132975378
108,21,3,9.9,3.433,0.5085990110761482
108,21,5,25.98,3.5,0.9727049770651428
0,22,1,14.69,2.767,0.8288349925768502
0,22,2,18.26,3.1,0.8895226004450343
0,22,3,12.68,3.1,0.8727544200911158
0,22,5,24.91,3.3,0.8293224878789559
12,22,1,14.39,2.7,0.8450659649466279
12,22,2,19.6,3.033,1.0096228029583496
12,22,3,11.9,3.1,0.8568166664303172
12,22,5,24.3,3.3,0.8785610210302993
180,21,1,12.07,2.767,0.8810524252176287
180,21,2,17.14,2.7,0.6420320366255751
180,21,3,13.75,3.433,0.5997944370585322
180,21,5,27.74,3.567,0.7817113752874535
60,22,1,13.47,2.767,0.7566478331261741
60,22,2,17.53,2.767,1.1464017356206821
60,22,3,7.74,2.767,0.6826240067690084
60,22,5,25.64,3.367,0.9381663276670773
24,22,1,15.06,2.833,0.8918709139479707
24,22,2,19.39,2.767,1.1182680986761766
24,22,3,10.7,3.033,0.9010080480031976
24,22,5,23.85,3.5,0.9013517694594936
36,22,1,14.97,2.7,0.799623072618993
36,22,2,18.94,2.767,1.20522173408069
36,22,3,9.66,2.833,0.8423138268502375
36,22,5,23.84,3.033,0.9327963851700375
72,22,1,13.43,2.767,0.7160942365699253
72,22,2,17.7,2.7,1.0619920462525263
72,22,3,9.96,2.767,0.7488281610115347
72,22,5,26.39,3.367,0.9120553028407135
84,22,1,10.83,2.833,0.5815114536746863
84,22,2,18.45,2.7,1.0166783936857557
84,22,3,13.61,3.033,0.8038373982989477
84,22,5,27.74,3.367,0.8523210909728496
96,22,1,11.3,2.9,0.6457637190784467
96,22,2,20.07,2.7,0.9517763250817475
96,22,3,13.71,3.167,0.8407000480298308
96,22,5,25.86,3.433,0.9042610330048589
48,22,1,14.23,2.767,0.7799107789271693
48,22,2,18.3,2.767,1.1705881784089986
48,22,3,8.53,2.767,0.8657065817427423
48,22,5,25.95,3.233,0.9819979008090255
108,22,1,8.73,2.9,0.4466341648210798
108,22,2,20.42,2.7,0.9165297687895818
108,22,3,12.74,3.367,0.8072069644475499
108,22,5,26.96,3.367,0.8955846821763089
120,22,1,10.31,3.3,0.5775965679361976
120,22,2,22.9,2.633,0.957340840057804
120,22,3,14.02,3.367,0.7570026415045839
120,22,5,26.87,3.3,0.8819137175497451
156,22,1,14.6,2.7,0.7241825746266854
156,22,2,18.78,2.7,0.963513875305269
156,22,3,12.42,3.367,0.7016163270460237
156,22,5,25.83,3.433,0.8994912309550335
24,23,1,12.94,2.967,0.7746825718943043
24,23,2,17.11,2.633,1.0307746287832014
24,23,3,11.84,2.767,0.948217660961766
24,23,5,20.99,3.567,0.9444140894674591
132,22,1,11.63,2.833,0.6604876734864263
132,22,2,23.41,2.5,0.9388432830230659
132,22,3,13.44,3.433,0.7573284140622699
132,22,5,24.17,3.1,0.8965983887758817
36,23,1,13.38,2.9,0.7178493029049828
36,23,2,17.82,2.7,1.1136047828361415
36,23,3,11.61,2.767,1.0048861900697874
36,23,5,22.35,3.5,0.8186478457932022
168,22,1,13.95,2.767,0.7126849299186203
168,22,2,12.6,2.833,0.8938054166481724
168,22,3,12.91,3.233,0.6633059184923171
168,22,5,25.54,3.5,0.9112017297403293
0,23,1,13.07,3.1,0.7321858672328341
0,23,2,13.49,2.833,1.0829200171312583
0,23,3,10.44,2.833,0.9625200022883144
0,23,5,23.32,3.567,0.9466061317147839
144,22,1,13.4,2.767,0.684940768268304
144,22,2,21.58,2.567,1.0077607677093443
144,22,3,12.97,3.433,0.7299168421484572
144,22,5,26.76,3.233,0.9041282003657303
180,22,1,13.71,2.9,0.7307489569891049
180,22,2,16.71,2.767,0.9286228895059595
180,22,3,12.54,3.1,0.6153509870007957
180,22,5,26.65,3.433,0.9003292492163266
12,23,1,14.02,2.9,0.7350644781876519
12,23,2,15.13,2.767,1.0526712220422112
12,23,3,11.05,2.767,0.9007202945859679
12,23,5,21.46,3.5,0.9404661451509316
48,23,1,13.74,2.967,0.7552131596125582
48,23,2,17.99,2.7,1.1662308552541756
48,23,3,9.98,2.7,0.9470039593330369
48,23,5,22.96,3.567,1.0214854803335023
60,23,1,13.06,3.033,0.7953962867962071
60,23,2,17.16,2.633,1.2210429138212975
60,23,3,8.7,2.9,0.9467539479922071
60,23,5,23.22,3.767,0.9954562883203979
108,23,1,9.76,2.967,0.6540282109502946
108,23,2,18.34,2.767,1.2289306119444765
108,23,3,11.25,2.7,0.9998436618150056
108,23,5,22.71,3.433,0.9887790647966974
72,23,1,13.66,2.767,0.8049697660403038
72,23,2,18.75,2.7,1.3160532222031087
72,23,3,8.48,2.567,0.9920943261838624
72,23,5,24.65,3.7,0.9302844717502664
96,23,1,10.03,2.633,0.7184706159538745
96,23,2,18.86,2.767,1.2932445893413076
96,23,3,10.45,2.633,0.9947758698297662
96,23,5,24.54,3.7,0.9874396638242938
84,23,1,12.37,2.633,0.8051372308508087
84,23,2,18.63,2.633,1.3171667500420454
84,23,3,10.44,2.567,0.9669755683039999
84,23,5,24.15,3.7,0.9847910123604506
120,23,1,9.98,2.967,0.7730160324220905
120,23,2,18.63,2.9,1.1905995361724462
120,23,3,11.64,2.833,0.9754340630380575
120,23,5,21.83,3.433,1.0387270071477035
156,23,1,16.02,3.233,0.5885029545560019
156,23,2,14.05,3.1,0.9176922238533911
156,23,3,13.12,2.967,0.9914332400517356
156,23,5,23.65,3.3,1.11975122970997
132,23,1,11.95,3.033,0.6775482256882399
132,23,2,17.87,3.033,1.119106331867799
132,23,3,12.77,2.9,0.9354890366066239
132,23,5,23.23,3.233,1.053834792936267
144,23,1,14.31,3.233,0.6222637389397495
144,23,2,16.22,3.1,1.0163966496116885
144,23,3,12.98,2.833,0.9259159012407239
144,23,5,24.84,3.367,1.1298970630088736
168,23,1,14.48,3.167,0.5874347265050637
168,23,2,12.22,2.9,0.9242555975142843
168,23,3,12.48,2.833,1.06714363190948
168,23,5,24.64,3.433,1.085606544858452
180,23,1,14.45,3.167,0.5984862156056959
180,23,2,11.98,2.7,0.8715515390219398
180,23,3,12.59,2.833,1.1297500216743803
180,23,5,25.76,3.367,0.9248846038549606
0,24,1,12.67,2.767,0.9268091810625699
0,24,2,20.89,2.5,0.6470472168230204
0,24,3,14.97,2.5,1.0124604372273969
0,24,5,22.56,3.767,0.7145173576299018
24,24,1,13.82,2.9,0.8802414243765166
24,24,2,26.83,2.5,0.7715027281824202
24,24,3,11.74,2.433,1.0827528631966583
24,24,5,21.81,3.767,0.6493225288808968
84,24,1,11.84,2.767,0.6355373177286965
84,24,2,26.3,2.567,1.0717241591253137
84,24,3,8.93,2.767,0.7051033008562423
84,24,5,24.96,3.5,0.8967644121799531
12,24,1,13.87,2.833,0.886846762782263
12,24,2,30.0,2.433,0.7231285522682992
12,24,3,13.05,2.367,1.0292009893915812
12,24,5,20.33,3.633,0.7160721325191113
48,24,1,12.57,2.9,0.7907366072636148
48,24,2,24.65,2.433,0.8907121908552161
48,24,3,8.13,2.433,1.0380597700251493
48,24,5,21.58,3.5,0.7809283952174738
96,24,1,10.42,3.1,0.5551005979981927
96,24,2,23.45,2.5,1.0654286048624764
96,24,3,10.3,2.7,0.7755348903840961
96,24,5,26.75,3.5,0.8945053774414365
120,24,1,9.38,2.767,0.6198469280905966
120,24,2,21.07,2.433,1.0319627527848256
120,24,3,10.99,2.567,0.859768131665582
120,24,5,25.73,3.567,0.8467325464460198
72,24,1,13.64,3.033,0.7320826940626088
72,24,2,26.88,2.5,1.0317993853065175
72,24,3,8.02,2.767,0.8059383067503779
72,24,5,25.69,3.633,0.8526146439141289
60,24,1,13.84,3.033,0.7343020607689178
60,24,2,27.42,2.5,0.9782871410188443
60,24,3,7.45,2.7,0.8771920678236689
60,24,5,25.69,3.633,0.855135736917269
36,24,1,13.87,2.9,0.8282815063642069
36,24,2,27.3,2.433,0.8240646185157995
36,24,3,10.16,2.5,1.1128822183749356
36,24,5,22.42,3.567,0.7012666081643226
108,24,1,8.23,2.967,0.576333930153328
108,24,2,22.17,2.5,1.0657537879626318
108,24,3,11.16,2.633,0.8246481012877213
108,24,5,25.65,3.433,0.8517798380721532
24,25,1,14.01,2.833,0.8424993408965715
24,25,2,23.15,2.9,0.9162979752945856
24,25,3,9.38,3.1,0.7339258426746336
24,25,5,27.93,3.767,0.7940639112788411
180,24,1,14.69,2.967,0.7561367688415956
180,24,2,20.97,2.633,0.9410507243961737
180,24,3,12.06,2.633,0.9171871575086247
180,24,5,24.15,3.433,0.7570440421974487
12,25,1,13.4,2.833,0.8121041368340547
12,25,2,20.56,2.967,0.7584773786935441
12,25,3,10.07,2.9,0.7728183960062291
12,25,5,27.42,3.367,0.8672689638525188
0,25,1,12.76,2.9,0.7741727387536551
0,25,2,17.64,3.167,0.6993712810567045
0,25,3,10.45,2.767,0.8498368803569686
0,25,5,26.12,3.3,0.8392770679511619
156,24,1,15.53,3.1,0.7452479106074105
156,24,2,19.36,2.633,0.7833986215085816
156,24,3,12.13,2.5,0.8890352634332747
156,24,5,22.77,3.567,0.7824808468445881
36,25,1,13.51,2.767,0.8053730971577112
36,25,2,26.16,3.033,1.049270861997833
36,25,3,9.3,3.367,0.7746390404602038
36,25,5,26.6,3.233,0.8505794302479548
168,24,1,14.87,2.833,0.7497547934358453
168,24,2,14.8,2.433,0.6075112011521392
168,24,3,11.43,2.567,0.9141075277868325
168,24,5,22.78,3.633,0.7841842711042537
48,25,1,13.97,2.833,0.7953516914009581
48,25,2,24.46,2.967,1.075619604791178
48,25,3,7.3,3.9,0.6213680754210102
48,25,5,25.91,3.433,0.9098920308173123
144,24,1,12.46,2.967,0.7538488080587531
144,24,2,19.6,2.633,0.7298548866904752
144,24,3,11.49,2.5,0.8660151227164552
144,24,5,23.83,3.433,0.8223401692383345
132,24,1,12.01,2.833,0.7675182509684242
132,24,2,20.76,2.5,0.9422023793328621
132,24,3,11.47,2.567,0.8859698743301127
132,24,5,25.15,3.3,0.858355336724286
60,25,1,12.62,2.967,0.854071413957736
60,25,2,23.04,2.9,1.045497492347474
60,25,3,6.88,3.7,0.6312276657927169
60,25,5,28.22,3.5,0.8363764699359737
96,25,1,10.22,2.7,0.7687004108474653
96,25,2,21.18,2.833,0.9176083365845317
96,25,3,9.56,2.9,0.8020457473046753
96,25,5,25.24,3.433,0.9032779770066419
72,25,1,13.9,2.767,0.7987874757453762
72,25,2,23.07,3.033,1.0000908943426057
72,25,3,9.16,3.367,0.7350597192417243
72,25,5,28.48,3.367,0.8778701309569347
156,25,1,13.05,2.767,0.7411310263812685
156,25,2,29.64,2.833,0.861508519704066
156,25,3,11.27,2.767,0.8701024885595982
156,25,5,24.22,3.833,0.7662521373611556
120,25,1,8.85,2.833,0.5582906174508748
120,25,2,19.89,2.833,0.7917399218541981
120,25,3,11.1,2.7,0.8013629522372939
120,25,5,25.52,3.367,0.8476711973264842
144,25,1,10.68,2.967,0.6469954783415051
144,25,2,25.33,2.833,0.8419048796386576
144,25,3,11.87,2.7,0.8247343637298543
144,25,5,26.17,3.5,0.7750650729848179
108,25,1,7.98,2.833,0.5865502622851425
108,25,2,22.2,2.967,0.8751043877105796
108,25,3,10.45,2.7,0.7862868290394016
108,25,5,25.8,3.433,0.879630631289356
168,25,1,14.61,2.833,0.7588989952032528
168,25,2,18.57,3.1,0.7203210369420899
168,25,3,10.44,2.633,0.9123453194840672
168,25,5,24.82,3.5,0.8024593865829855
84,25,1,11.9,2.767,0.7963049084128709
84,25,2,21.48,2.967,0.9683731553543763
84,25,3,10.45,2.967,0.7597157556642037
84,25,5,27.09,3.367,0.8276848545568979
132,25,1,9.49,3.233,0.6380293081338163
132,25,2,22.84,2.967,0.8161225894007896
132,25,3,11.95,2.767,0.8188033068630945
132,25,5,23.55,3.3,0.8374287619897695
24,26,1,13.81,3.033,0.6844054023130167
24,26,2,18.81,3.1,0.8852722464814703
24,26,3,11.6,2.767,0.833772528678923
24,26,5,20.63,3.367,0.9336184159759504
180,25,1,13.63,2.833,0.8205768205601381
180,25,2,21.45,3.033,0.8317130902758464
180,25,3,10.55,2.633,0.9676908341898625
180,25,5,25.71,3.167,0.8708887052516927
96,26,1,11.07,3.1,0.52070012517093
96,26,2,20.46,2.833,1.0493560800833286
96,26,3,10.6,2.967,0.75169762117587
96,26,5,23.72,3.633,0.9910088404863685
48,26,1,13.98,3.1,0.6330653671846266
48,26,2,20.53,2.7,1.0200050215633516
48,26,3,7.5,3.1,0.6184995891269371
48,26,5,24.31,3.233,1.0474596852018545
72,26,1,13.49,3.1,0.6127032132809354
72,26,2,19.74,2.767,1.0766390040888152
72,26,3,10.01,2.9,0.5005225067157997
72,26,5,24.92,3.5,0.930914097094693
12,26,1,13.71,2.9,0.6706929960625712
12,26,2,14.94,3.367,0.6662219452645856
12,26,3,12.47,2.7,0.8804860432019153
12,26,5,21.46,3.167,1.0005003646111097
84,26,1,12.43,2.967,0.5493297829634806
84,26,2,19.85,2.767,1.042991244182396
84,26,3,10.22,3.233,0.5813699043201906
84,26,5,24.22,3.567,0.9949141739441871
0,26,1,13.39,3.033,0.6603700841280342
0,26,2,10.76,3.1,0.6022771493513471
0,26,3,12.91,2.767,0.8691166007824532
0,26,5,23.46,3.233,0.9497275398893638
60,26,1,13.59,3.1,0.628564678852957
60,26,2,20.4,2.767,1.05462689026134
60,26,3,7.91,3.433,0.5934332560307446
60,26,5,25.31,3.433,0.9539300321911353
36,26,1,14.37,3.033,0.6395114263496385
36,26,2,19.91,3.033,1.0111008839602496
36,26,3,9.72,2.9,0.7457748269649642
36,26,5,22.8,3.233,0.8929894181255521
168,26,1,13.13,2.9,0.6095856202237447
168,26,2,12.73,2.5,0.7975917554489151
168,26,3,12.24,3.1,0.7321337444032023
168,26,5,24.41,3.433,0.8586210602703326
180,26,1,12.69,3.033,0.6605121696512589
180,26,2,11.97,2.9,0.7843660804327919
180,26,3,13.32,3.167,0.6684069765832003
180,26,5,26.09,3.7,0.7664111832012372
108,26,1,10.12,3.233,0.41420546408774245
108,26,2,21.95,2.767,1.0274946343834623
108,26,3,11.44,3.1,0.8503078465492511
108,26,5,23.32,3.367,0.9792390266463825
0,27,1,12.88,2.7,1.077620337295792
0,27,2,20.91,2.9,0.7226903035417184
0,27,3,12.37,3.433,0.8493999631416854
0,27,5,25.09,3.833,0.7302892855974911
156,26,1,13.68,3.167,0.6129769238313395
156,26,2,15.33,2.7,1.0012221221514248
156,26,3,12.71,3.233,0.8013509660317126
156,26,5,24.05,3.3,0.8997470284003024
24,27,1,14.08,2.7,0.9746787207235341
24,27,2,23.01,2.7,0.8359102476266149
24,27,3,11.38,3.7,0.8422249905122323
24,27,5,23.23,3.833,0.6796183336926577
120,26,1,10.6,3.233,0.5944287176483171
120,26,2,21.13,2.767,0.9899598430274164
120,26,3,12.78,3.033,0.8649945749672197
120,26,5,21.61,3.433,0.9898985896838802
144,26,1,14.64,3.3,0.5849334461630933
144,26,2,18.53,2.767,0.9456036819615127
144,26,3,13.19,3.233,0.8360950194811823
144,26,5,24.47,3.367,0.9577891303217244
12,27,1,14.32,2.7,1.0164350264268915
12,27,2,22.01,2.567,0.6890159812630596
12,27,3,11.6,3.767,0.8963554373995428
12,27,5,22.32,4.033,0.6588704713403744
132,26,1,12.04,3.233,0.5598225554455624
132,26,2,21.23,2.767,0.984737058307105
132,26,3,12.33,3.167,0.8640865965312804
132,26,5,22.99,3.233,0.9319552335568105
60,27,1,14.89,3.033,0.7420296794991967
60,27,2,20.61,2.833,0.8939973631842182
60,27,3,7.9,2.967,0.970961611802748
60,27,5,25.71,3.633,0.8435987251098417
84,27,1,13.65,3.033,0.6511989075172059
84,27,2,19.73,3.033,0.9058621009555954
84,27,3,10.86,3.1,1.0654323751036596
84,27,5,25.31,3.433,0.9496184356779495
144,27,1,13.01,2.767,0.8720103827192529
144,27,2,24.43,2.633,0.8934060732538036
144,27,3,12.38,3.033,0.781596580599107
144,27,5,26.55,3.433,0.8161612310511105
108,27,1,9.28,2.767,0.7147374131411769
108,27,2,21.15,3.033,0.8854199141667971
108,27,3,11.93,3.1,0.9485943337479992
108,27,5,25.87,3.433,0.8569084314881453
36,27,1,14.69,2.767,0.8950195396066175
36,27,2,21.36,2.7,0.9214317227285174
36,27,3,9.66,3.833,0.8390530525838508
36,27,5,23.42,3.7,0.7634127189614198
72,27,1,15.01,3.1,0.7432674795342413
72,27,2,19.76,2.9,0.8554839319537455
72,27,3,9.59,3.1,0.9316136150036398
72,27,5,25.92,3.567,0.9161138317578439
48,27,1,14.15,3.033,0.815114540788744
48,27,2,21.84,2.633,0.9293333044489741
48,27,3,8.23,3.233,0.8813117005133325
48,27,5,21.47,3.7,0.8080621079056355
120,27,1,10.32,2.7,0.8000444440061639
120,27,2,21.08,2.967,0.8735371201635327
120,27,3,12.89,3.033,0.8723772272543553
120,27,5,26.49,3.7,0.8444963731453974
132,27,1,12.42,2.633,0.8408575124987409
132,27,2,22.4,2.833,0.8953408776893206
132,27,3,13.05,3.167,0.8459404952896749
132,27,5,25.92,3.433,0.8363783824990213
96,27,1,11.3,2.833,0.6527310458262797
96,27,2,20.62,2.967,0.9097019732081336
96,27,3,11.73,3.033,1.0627862378328377
96,27,5,27.13,3.433,0.9333246038525271
36,28,1,15.12,3.033,0.8526888124119671
36,28,2,18.32,2.833,1.2189364154341233
36,28,3,9.49,2.967,0.8839346764095032
36,28,5,24.24,3.1,0.8815497463968923
24,28,1,14.48,3.167,0.8312496824620332
24,28,2,19.86,2.9,1.2297145150463518
24,28,3,10.26,2.767,0.8095330007543463
24,28,5,26.65,3.433,0.8244012994098144
168,27,1,14.4,2.833,0.9153023391354376
168,27,2,17.86,2.767,1.204687360464287
168,27,3,11.22,2.9,0.773139128802106
168,27,5,24.18,3.567,0.7993175285967185
12,28,1,14.46,3.233,0.8157732369357803
12,28,2,20.36,2.833,1.1219989143390685
12,28,3,10.75,2.9,0.8666397209963399
12,28,5,25.62,3.233,0.9094433218225108
180,27,1,15.1,2.7,0.9170910122436378
180,27,2,17.56,2.633,1.1296734364352916
180,27,3,10.82,3.033,0.7312976675577698
180,27,5,24.54,3.433,0.7963026239911734
72,28,1,14.76,2.767,0.8704731742769961
72,28,2,17.88,2.767,1.1485511112765434
72,28,3,7.46,2.9,0.8437423214516176
72,28,5,29.19,3.3,0.8621628429123259
60,28,1,15.05,2.833,0.9284460571816926
60,28,2,17.16,2.767,1.1492418336877672
60,28,3,7.2,2.767,0.876173721098785
60,28,5,26.96,3.5,0.8986680526644838
48,28,1,15.09,2.833,0.8875799548360958
48,28,2,17.65,2.767,1.2195417502444204
48,28,3,8.02,2.833,0.9378842322447608
48,28,5,24.3,3.167,0.918777046022694
0,28,1,14.46,3.233,0.8089124556847496
0,28,2,17.98,2.833,1.1912681216029732
0,28,3,10.61,2.833,0.9012532240781589
0,28,5,26.92,3.1,0.9023333695280686
156,27,1,15.16,2.767,0.9008921730593554
156,27,2,20.38,2.767,0.9017033095503749
156,27,3,11.71,3.033,0.7885486120818969
156,27,5,24.75,3.633,0.7980580933550961
96,28,1,10.96,2.433,0.7677929306692232
96,28,2,18.97,2.833,1.0791667855420748
96,28,3,9.16,3.167,0.7472297901859287
96,28,5,28.09,3.367,0.8317401911885105
84,28,1,13.04,2.567,0.8529949325301421
84,28,2,18.33,2.767,1.0965808542892685
84,28,3,8.87,2.967,0.7981196010805301
84,28,5,28.6,3.367,0.7827434248257428
180,28,1,13.85,2.9,0.703410930575096
180,28,2,14.65,2.567,0.9108567717047259
180,28,3,10.01,2.9,0.8315264422211562
180,28,5,27.59,3.233,0.8777943077342416
168,28,1,13.12,2.9,0.6755540854078775
168,28,2,13.13,2.633,0.8725841992943122
168,28,3,10.07,2.967,0.8701399982370966
168,28,5,28.13,3.167,0.7424186573159305
144,28,1,10.53,3.3,0.5669416029725823
144,28,2,17.84,2.767,0.8914039943770348
144,28,3,9.96,3.033,0.8189186585902692
144,28,5,28.55,3.567,0.7790042943058215
0,29,1,15.57,2.633,0.7108205161811004
0,29,2,16.01,2.967,0.8996015987608305
0,29,3,11.05,2.767,1.0055892654475826
0,29,5,27.54,3.3,0.8983065456812119
108,28,1,9.07,2.5,0.7024656663644036
108,28,2,20.22,2.833,1.0532325655102484
108,28,3,8.7,3.1,0.7269461948501641
108,28,5,27.35,3.433,0.8272150780373994
156,28,1,12.1,3.1,0.6547223527672017
156,28,2,18.14,2.633,0.7276402679672297
156,28,3,9.72,3.1,0.8482270595212457
156,28,5,28.61,3.5,0.7673982989179708
120,28,1,9.62,2.567,0.7542652718797236
120,28,2,19.72,2.833,1.0897448851180889
120,28,3,9.7,2.9,0.7603593891238709
120,28,5,28.64,3.3,0.7949702630143562
132,28,1,9.67,3.033,0.5942267924871658
132,28,2,19.11,2.7,1.0282082884646948
132,28,3,10.11,3.033,0.8223146992929898
132,28,5,26.71,3.3,0.791012578374838
60,29,1,11.9,2.833,0.7155701269020761
60,29,2,18.55,2.833,0.8858634619540283
60,29,3,7.53,2.633,1.1215798714101506
60,29,5,26.98,3.5,1.0182913778804006
72,29,1,12.14,2.7,0.6793182894482662
72,29,2,18.83,2.767,0.8667818633557564
72,29,3,7.99,2.767,0.9919005106036419
72,29,5,26.73,3.3,1.0213110206062168
84,29,1,12.64,2.7,0.6629487073152602
84,29,2,19.53,2.767,0.8198955586334937
84,29,3,11.17,2.833,0.8479423435159765
84,29,5,26.36,3.5,1.0591757507173254
96,29,1,11.98,2.7,0.7368379999711587
96,29,2,20.96,2.767,0.8098885605622586
96,29,3,11.43,2.9,0.8503453479467433
96,29,5,26.45,3.5,1.0336112546140612
12,29,1,14.75,2.7,0.6911607296651997
12,29,2,17.53,2.9,0.9770307123488418
12,29,3,11.15,2.7,0.9713415551083642
12,29,5,24.38,3.3,0.9125085200884505
108,29,1,11.1,2.633,0.6361010337446913
108,29,2,23.2,2.9,0.7789567954947212
108,29,3,11.98,2.833,0.8767556826117077
108,29,5,26.13,3.367,0.9926258442205927
24,29,1,13.46,2.967,0.6580517258627896
24,29,2,20.4,2.9,0.9118121358393719
24,29,3,10.42,2.633,1.0629960833962744
