set_id,cx,cy,cz,nx,ny,nz,radius,adoption,radius_status,arc_deg,n_traces,n_faces,residual_m
4,2.25,-2.7582436241209507,1.5342740640044212,0.12922562394085768,-0.657214384743309,0.7425429217247782,3.9428526101786954,orientation_only,lower_bound,0.0,4,4,4.2461706475042294e-08
4,2.25,2.7856168334838003,-2.4976527094841003,0.06311371996323326,-0.48299446906952814,0.873345865737422,3.264956579861625,orientation_only,lower_bound,0.0,4,4,4.312721602975066e-08
4,0.7741057694093139,-1.405508287032613,-0.6314175251004003,0.024210812670212307,-0.5313090020162169,0.846832085437473,1.7710044530347082,deterministic_disc,determined,228.4,2,2,3.5039616474927648e-09
4,0.0,-3.1518091559410095,-1.644209772348404,0.4200884790648757,-0.34573320301838306,0.8390436353894886,2.4882214833273752,orientation_only,lower_bound,0.0,1,1,3.8790065356954913e-08
4,1.5,1.3568491737047832,-1.3370205909013748,0.3711072061651467,0.5195440662593958,-0.7696449861767125,4.5019017336187765,orientation_only,lower_bound,0.0,3,3,3.9885814183932084e-08
4,0.0,4.115617752075195,0.1452606711536646,0.026505624722311546,0.1661554714379758,-0.9857432785311316,1.0798692225245843,orientation_only,lower_bound,0.0,1,1,4.951392605207247e-09
4,1.5,3.7660306692123413,1.580426464478175,0.3688004644241923,0.47118080640790383,-0.8012333399911025,0.9834140190853038,orientation_only,lower_bound,19.1,3,3,3.084969869390463e-08
4,0.0,-3.3002090454101562,-0.8860116899013519,0.3558057260786994,0.11884176026782489,-0.9269729884446766,1.478105028602496,orientation_only,lower_bound,0.0,1,1,6.375184856042835e-09
4,0.0,4.790730953216553,1.1418085098266602,0.21397547372861622,0.051861632491771635,-0.9754613614684606,0.5,orientation_only,lower_bound,0.0,1,1,1.765825881313156e-08
4,2.25,-2.7575173377990723,-0.004831157624721527,0.1488788089117112,-0.4416144499580898,0.884766510354706,3.627568743479658,orientation_only,lower_bound,21.2,4,4,4.968786648074662e-08
4,1.5,-2.648837427298228,1.8749715983867645,0.399209894715705,-0.5867873513442248,0.7044941903688811,3.590256841098472,orientation_only,lower_bound,0.0,3,3,1.8940426450784638e-08
4,2.25,0.3213721215724945,-0.4790650010108948,0.06631304088503068,0.7756494913088916,-0.6276706518874672,4.543521703480278,orientation_only,lower_bound,0.0,4,4,7.095635202468412e-08
4,0.0,-2.7710884511470795,0.42778658866882324,0.7369081374813109,0.41032722574702624,-0.537213146455459,2.716797573555702,orientation_only,lower_bound,0.0,1,1,6.461346218522139e-08
4,1.5,-5.147532065709432,-0.6812982559204102,0.15693464472553093,0.2670188829588953,0.9508272363727573,0.5,orientation_only,lower_bound,9.2,3,3,1.1792901969529272e-08
4,1.5,-2.5349231561024985,1.8599782586097717,0.02970851953217181,0.4876553462068851,-0.8725306110292348,3.596618482282395,orientation_only,lower_bound,0.0,3,3,3.1125400212736776e-08
4,0.0,4.9188690185546875,-3.9918744564056396,0.15420055064034724,-0.06418099864003221,0.9859528333524794,0.5,orientation_only,lower_bound,0.0,1,1,2.1078704560075957e-08
4,2.25,2.889418486971408,-3.315895974636078,0.18107594018878062,-0.3536621965540332,0.9176788951552312,2.229520136950108,orientation_only,lower_bound,42.1,4,4,3.416555256537281e-08
4,1.5,1.6421766479810078,3.5534336964289346,0.03362469817523009,0.3563174373104594,-0.9337597461559004,0.5,orientation_only,lower_bound,13.5,3,3,1.6167945843225334e-08
4,2.25,-1.5187085270881653,0.02586054801940918,0.04602501743646634,-0.6821767000333805,0.729737382694309,5.118069120333136,orientation_only,lower_bound,0.0,4,4,5.6874898028890175e-08
