set_id,lmin_fit,kr_window_mc,loglik,loglik_joint,loglik_length_only,loglik_class_only,mc_accepted_used,max_loglik,delta_loglik,dfn_model,generation_rmin,generation_rmax,estimation_rmin,estimation_rmax,set_likelihood_rmin,set_effective_generation_rmin,set_table_r0,set_rmin_mode,rmin_support_status,p32_label,entrypoint_script
2,0.5,2.05,-178.3955982922311,-178.3955982922311,-148.9571808279692,-36.72927925376461,69260.0,-171.61944546999584,6.776152822235275,laxemar,0.5,250.0,0.5,250.0,0.9769999980926514,0.9769999980926514,0.9769999980926514,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
2,0.5,2.1,-177.29727683790884,-177.29727683790884,-148.0948111921955,-35.882723628342006,69260.0,-171.61944546999584,5.677831367913001,laxemar,0.5,250.0,0.5,250.0,0.9769999980926514,0.9769999980926514,0.9769999980926514,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
2,0.5,2.15,-176.33508703539692,-176.33508703539692,-147.3283305726403,-35.15530262728164,69260.0,-171.61944546999584,4.715641565401086,laxemar,0.5,250.0,0.5,250.0,0.9769999980926514,0.9769999980926514,0.9769999980926514,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
2,0.5,2.2,-175.49669126844987,-175.49669126844987,-146.65034300333159,-34.53494347020367,69260.0,-171.61944546999584,3.8772457984540267,laxemar,0.5,250.0,0.5,250.0,0.9769999980926514,0.9769999980926514,0.9769999980926514,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
2,0.5,2.25,-174.77038297937858,-174.77038297937858,-146.05349770269441,-34.01022709510946,69260.0,-171.61944546999584,3.150937509382743,laxemar,0.5,250.0,0.5,250.0,0.9769999980926514,0.9769999980926514,0.9769999980926514,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
2,0.5,2.3,-174.14520760959127,-174.14520760959127,-145.5306681249046,-33.57050372593626,69260.0,-171.61944546999584,2.525762139595429,laxemar,0.5,250.0,0.5,250.0,0.9769999980926514,0.9769999980926514,0.9769999980926514,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
2,0.5,2.35,-173.61103246188424,-173.61103246188424,-145.07507808008467,-33.20595830880037,69260.0,-171.61944546999584,1.991586991888397,laxemar,0.5,250.0,0.5,250.0,0.9769999980926514,0.9769999980926514,0.9769999980926514,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
2,0.5,2.4,-173.15857518783142,-173.15857518783142,-144.68038329293813,-32.90763539307964,69260.0,-171.61944546999584,1.5391297178355785,laxemar,0.5,250.0,0.5,250.0,0.9769999980926514,0.9769999980926514,0.9769999980926514,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
2,0.5,2.45,-172.77940034671542,-172.77940034671542,-144.34071706329095,-32.66743277491147,69260.0,-171.61944546999584,1.1599548767195813,laxemar,0.5,250.0,0.5,250.0,0.9769999980926514,0.9769999980926514,0.9769999980926514,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
2,0.5,2.5,-172.46589258586775,-172.46589258586775,-144.05070820005918,-32.478072331367265,69260.0,-171.61944546999584,0.8464471158719107,laxemar,0.5,250.0,0.5,250.0,0.9769999980926514,0.9769999980926514,0.9769999980926514,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
2,0.5,2.55,-172.21121376192755,-172.21121376192755,-143.80547845644418,-32.333055255885675,69260.0,-171.61944546999584,0.5917682919317144,laxemar,0.5,250.0,0.5,250.0,0.9769999980926514,0.9769999980926514,0.9769999980926514,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
2,0.5,2.6,-172.0092499852787,-172.0092499852787,-143.60062555143952,-32.226607583653404,69260.0,-171.61944546999584,0.38980451528286153,laxemar,0.5,250.0,0.5,250.0,0.9769999980926514,0.9769999980926514,0.9769999980926514,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
2,0.5,2.6500000000000004,-171.8545532768846,-171.8545532768846,-143.4321966943799,-32.153620618589464,69260.0,-171.61944546999584,0.23510780688874888,laxemar,0.5,250.0,0.5,250.0,0.9769999980926514,0.9769999980926514,0.9769999980926514,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
2,0.5,2.7,-171.74228136609372,-171.74228136609372,-143.29665644177854,-32.10958972821089,69260.0,-171.61944546999584,0.12283589609788237,laxemar,0.5,250.0,0.5,250.0,0.9769999980926514,0.9769999980926514,0.9769999980926514,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
2,0.5,2.75,-171.6681381709389,-171.6681381709389,-143.19085176486067,-32.09055399927369,69260.0,-171.61944546999584,0.04869270094306444,laxemar,0.5,250.0,0.5,250.0,0.9769999980926514,0.9769999980926514,0.9769999980926514,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
2,0.5,2.8,-171.62831669831402,-171.62831669831402,-143.11197641259923,-32.09303845456013,69260.0,-171.61944546999584,0.008871228318184876,laxemar,0.5,250.0,0.5,250.0,0.9769999980926514,0.9769999980926514,0.9769999980926514,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
2,0.5,2.85,-171.61944546999584,-171.61944546999584,-143.05753601703267,-32.113999909203685,69260.0,-171.61944546999584,0.0,laxemar,0.5,250.0,0.5,250.0,0.9769999980926514,0.9769999980926514,0.9769999980926514,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
2,0.5,2.9000000000000004,-171.6385391013071,-171.6385391013071,-143.02531489101588,-32.15077707311157,69260.0,-171.61944546999584,0.019093631311250192,laxemar,0.5,250.0,0.5,250.0,0.9769999980926514,0.9769999980926514,0.9769999980926514,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
2,0.5,2.95,-171.68295330779114,-171.68295330779114,-143.013345093368,-32.2010451600887,69260.0,-171.61944546999584,0.06350783779529934,laxemar,0.5,250.0,0.5,250.0,0.9769999980926514,0.9769999980926514,0.9769999980926514,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
2,0.5,3.0,-171.75034436700105,-171.75034436700105,-143.01987806126166,-32.26277501988945,69260.0,-171.61944546999584,0.13089889700520985,laxemar,0.5,250.0,0.5,250.0,0.9769999980926514,0.9769999980926514,0.9769999980926514,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
2,0.5,3.05,-171.83863289489773,-171.83863289489773,-143.0433589143274,-32.334196644447694,69260.0,-171.61944546999584,0.21918742490188947,laxemar,0.5,250.0,0.5,250.0,0.9769999980926514,0.9769999980926514,0.9769999980926514,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
2,0.5,3.1,-171.94597169001398,-171.94597169001398,-143.08240340139207,-32.413766794875016,69260.0,-171.61944546999584,0.32652622001813825,laxemar,0.5,250.0,0.5,250.0,0.9769999980926514,0.9769999980926514,0.9769999980926514,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
2,0.5,3.1500000000000004,-172.07071733746528,-172.07071733746528,-143.13577737390477,-32.50014043573874,69260.0,-171.61944546999584,0.45127186746944403,laxemar,0.5,250.0,0.5,250.0,0.9769999980926514,0.9769999980926514,0.9769999980926514,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
2,0.5,3.2,-172.211405236283,-172.211405236283,-143.20237861766535,-32.59214563507342,69260.0,-171.61944546999584,0.5919597662871752,laxemar,0.5,250.0,0.5,250.0,0.9769999980926514,0.9769999980926514,0.9769999980926514,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
2,0.5,3.25,-172.36672770748163,-172.36672770748163,-143.2812208467601,-32.688761582790185,69260.0,-171.61944546999584,0.7472822374857913,laxemar,0.5,250.0,0.5,250.0,0.9769999980926514,0.9769999980926514,0.9769999980926514,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
2,0.5,3.3,-172.53551484921377,-172.53551484921377,-143.37141965316545,-32.78909938923638,69260.0,-171.61944546999584,0.9160693792179302,laxemar,0.5,250.0,0.5,250.0,0.9769999980926514,0.9769999980926514,0.9769999980926514,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
2,0.5,3.35,-172.71671782374466,-172.71671782374466,-143.47218020667205,-32.89238534413678,69260.0,-171.61944546999584,1.0972723537488207,laxemar,0.5,250.0,0.5,250.0,0.9769999980926514,0.9769999980926514,0.9769999980926514,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
2,0.5,3.4000000000000004,-172.90939428475366,-172.90939428475366,-143.5827865084528,-32.99794634005159,69260.0,-171.61944546999584,1.289948814757821,laxemar,0.5,250.0,0.5,250.0,0.9769999980926514,0.9769999980926514,0.9769999980926514,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
2,0.5,3.45,-173.11269567980474,-173.11269567980474,-143.70259201473937,-33.10519719100159,69260.0,-171.61944546999584,1.493250209808906,laxemar,0.5,250.0,0.5,250.0,0.9769999980926514,0.9769999980926514,0.9769999980926514,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
2,0.5,3.5,-173.32585618977905,-173.32585618977905,-143.83101146256078,-33.21362960411058,69260.0,-171.61944546999584,1.7064107197832072,laxemar,0.5,250.0,0.5,250.0,0.9769999980926514,0.9769999980926514,0.9769999980926514,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
2,0.5,3.5500000000000003,-173.54818309334917,-173.54818309334917,-143.96751374586984,-33.322802588721885,69260.0,-171.61944546999584,1.928737623353328,laxemar,0.5,250.0,0.5,250.0,0.9769999980926514,0.9769999980926514,0.9769999980926514,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
2,0.5,3.6,-173.7790483694094,-173.7790483694094,-144.11161570666653,-33.43233411265359,69260.0,-171.61944546999584,2.1596028994135565,laxemar,0.5,250.0,0.5,250.0,0.9769999980926514,0.9769999980926514,0.9769999980926514,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
2,0.5,3.65,-174.01788137330834,-174.01788137330834,-144.26287672130525,-33.541893838607976,69260.0,-171.61944546999584,2.398435903312503,laxemar,0.5,250.0,0.5,250.0,0.9769999980926514,0.9769999980926514,0.9769999980926514,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
2,0.5,3.7,-174.2641624435494,-174.2641624435494,-144.4208939766811,-33.651196795009355,69260.0,-171.61944546999584,2.6447169735535567,laxemar,0.5,250.0,0.5,250.0,0.9769999980926514,0.9769999980926514,0.9769999980926514,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
2,0.5,3.75,-174.5174173142863,-174.5174173142863,-144.58529834424115,-33.759997854655126,69260.0,-171.61944546999584,2.8979718442904527,laxemar,0.5,250.0,0.5,250.0,0.9769999980926514,0.9769999980926514,0.9769999980926514,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
2,0.5,3.8000000000000003,-174.77721222549988,-174.77721222549988,-144.75575077169555,-33.868086911558436,69260.0,-171.61944546999584,3.157766755504042,laxemar,0.5,250.0,0.5,250.0,0.9769999980926514,0.9769999980926514,0.9769999980926514,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
2,0.5,3.85,-175.04314963731935,-175.04314963731935,-144.93193912291864,-33.97528466135171,69260.0,-171.61944546999584,3.423704167323507,laxemar,0.5,250.0,0.5,250.0,0.9769999980926514,0.9769999980926514,0.9769999980926514,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
2,0.5,3.9000000000000004,-175.31486446770498,-175.31486446770498,-145.11357540589697,-34.08143890374875,69260.0,-171.61944546999584,3.6954189977091403,laxemar,0.5,250.0,0.5,250.0,0.9769999980926514,0.9769999980926514,0.9769999980926514,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
2,0.5,3.95,-175.5920207838097,-175.5920207838097,-145.3003933367862,-34.186421296996215,69260.0,-171.61944546999584,3.9725753138138487,laxemar,0.5,250.0,0.5,250.0,0.9769999980926514,0.9769999980926514,0.9769999980926514,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
2,0.5,4.0,-175.8743088869618,-175.8743088869618,-145.49214619528738,-34.29012450415224,69260.0,-171.61944546999584,4.254863416965975,laxemar,0.5,250.0,0.5,250.0,0.9769999980926514,0.9769999980926514,0.9769999980926514,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
2,0.5,4.050000000000001,-176.1614427395277,-176.1614427395277,-145.68860493275545,-34.39245967957821,69260.0,-171.61944546999584,4.541997269531862,laxemar,0.5,250.0,0.5,250.0,0.9769999980926514,0.9769999980926514,0.9769999980926514,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
2,0.5,4.1,-176.45315768908506,-176.45315768908506,-145.889556499811,-34.49335425137977,69260.0,-171.61944546999584,4.833712219089222,laxemar,0.5,250.0,0.5,250.0,0.9769999980926514,0.9769999980926514,0.9769999980926514,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
2,0.5,4.15,-176.74920845150655,-176.74920845150655,-146.0948023648479,-34.59274996183255,69260.0,-171.61944546999584,5.129762981510709,laxemar,0.5,250.0,0.5,250.0,0.9769999980926514,0.9769999980926514,0.9769999980926514,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
2,0.5,4.2,-177.0493673198548,-177.0493673198548,-146.30415719880355,-34.69060113321295,69260.0,-171.61944546999584,5.429921849858971,laxemar,0.5,250.0,0.5,250.0,0.9769999980926514,0.9769999980926514,0.9769999980926514,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
2,0.5,4.25,-177.35342257054225,-177.35342257054225,-146.51744770497095,-34.78687313104811,69260.0,-171.61944546999584,5.7339771005464115,laxemar,0.5,250.0,0.5,250.0,0.9769999980926514,0.9769999980926514,0.9769999980926514,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
2,0.5,4.300000000000001,-177.66117704211186,-177.66117704211186,-146.73451157556156,-34.88154100070978,69260.0,-171.61944546999584,6.041731572116021,laxemar,0.5,250.0,0.5,250.0,0.9769999980926514,0.9769999980926514,0.9769999980926514,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
2,0.5,4.35,-177.972446865344,-177.972446865344,-146.9551965592363,-34.974588256602175,69260.0,-171.61944546999584,6.353001395348173,laxemar,0.5,250.0,0.5,250.0,0.9769999980926514,0.9769999980926514,0.9769999980926514,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
2,0.5,4.4,-178.2870603262672,-178.2870603262672,-147.179359625975,-35.06600580601969,69260.0,-171.61944546999584,6.667614856271371,laxemar,0.5,250.0,0.5,250.0,0.9769999980926514,0.9769999980926514,0.9769999980926514,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
2,0.5,4.45,-178.60485684611234,-178.60485684611234,-147.4068662174966,-35.15579099214935,69260.0,-171.61944546999584,6.985411376116502,laxemar,0.5,250.0,0.5,250.0,0.9769999980926514,0.9769999980926514,0.9769999980926514,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
2,0.5,4.5,-178.92568606436691,-178.92568606436691,-147.63758957302332,-35.24394674273133,69260.0,-171.61944546999584,7.306240594371076,laxemar,0.5,250.0,0.5,250.0,0.9769999980926514,0.9769999980926514,0.9769999980926514,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
2,0.5,4.550000000000001,-179.24940701289938,-179.24940701289938,-147.87141012153631,-35.33048081262324,69260.0,-171.61944546999584,7.629961542903544,laxemar,0.5,250.0,0.5,250.0,0.9769999980926514,0.9769999980926514,0.9769999980926514,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
2,0.5,4.6,-179.57588737068602,-179.57588737068602,-148.10821493283282,-35.41540510998837,69260.0,-171.61944546999584,7.95644190069018,laxemar,0.5,250.0,0.5,250.0,0.9769999980926514,0.9769999980926514,0.9769999980926514,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
2,0.5,4.65,-179.90500279001603,-179.90500279001603,-148.34789722069382,-35.4987350970864,69260.0,-171.61944546999584,8.285557320020189,laxemar,0.5,250.0,0.5,250.0,0.9769999980926514,0.9769999980926514,0.9769999980926514,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
2,0.5,4.7,-180.23663628620605,-180.23663628620605,-148.590355892328,-35.58048925771989,69260.0,-171.61944546999584,8.617190816210211,laxemar,0.5,250.0,0.5,250.0,0.9769999980926514,0.9769999980926514,0.9769999980926514,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
2,0.5,4.75,-180.57067768385465,-180.57067768385465,-148.8354951389988,-35.66068862431241,69260.0,-171.61944546999584,8.951232213858816,laxemar,0.5,250.0,0.5,250.0,0.9769999980926514,0.9769999980926514,0.9769999980926514,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
2,0.5,4.800000000000001,-180.90702311352837,-180.90702311352837,-149.0832240633757,-35.73935635838889,69260.0,-171.61944546999584,9.28757764353253,laxemar,0.5,250.0,0.5,250.0,0.9769999980926514,0.9769999980926514,0.9769999980926514,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
2,0.5,4.85,-181.2455745535155,-181.2455745535155,-149.333456339702,-35.816517378914924,69260.0,-171.61944546999584,9.626129083519658,laxemar,0.5,250.0,0.5,250.0,0.9769999980926514,0.9769999980926514,0.9769999980926514,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
2,0.5,4.9,-181.58623941193127,-181.58623941193127,-149.58610990334554,-35.892198033548205,69260.0,-171.61944546999584,9.966793941935435,laxemar,0.5,250.0,0.5,250.0,0.9769999980926514,0.9769999980926514,0.9769999980926514,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
2,0.5,4.95,-181.92893014501593,-181.92893014501593,-149.8411066667104,-35.966425808376336,69260.0,-171.61944546999584,10.309484675020087,laxemar,0.5,250.0,0.5,250.0,0.9769999980926514,0.9769999980926514,0.9769999980926514,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
2,0.5,5.0,-182.27356390795575,-182.27356390795575,-150.0983722588436,-36.039229072171345,69260.0,-171.61944546999584,10.654118437959909,laxemar,0.5,250.0,0.5,250.0,0.9769999980926514,0.9769999980926514,0.9769999980926514,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
2,0.5,5.050000000000001,-182.62006223497968,-182.62006223497968,-150.35783578638222,-36.110636851594165,69260.0,-171.61944546999584,11.000616764983846,laxemar,0.5,250.0,0.5,250.0,0.9769999980926514,0.9769999980926514,0.9769999980926514,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
2,0.5,5.1,-182.96835074585485,-182.96835074585485,-150.61942961375408,-36.18067863413864,69260.0,-171.61944546999584,11.34890527585901,laxemar,0.5,250.0,0.5,250.0,0.9769999980926514,0.9769999980926514,0.9769999980926514,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
2,0.5,5.15,-183.3183588762248,-183.3183588762248,-150.8830891607816,-36.249384195921984,69260.0,-171.61944546999584,11.698913406228968,laxemar,0.5,250.0,0.5,250.0,0.9769999980926514,0.9769999980926514,0.9769999980926514,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
2,0.5,5.2,-183.67001962951994,-183.67001962951994,-151.14875271604387,-36.31678345171252,69260.0,-171.61944546999584,12.050574159524103,laxemar,0.5,250.0,0.5,250.0,0.9769999980926514,0.9769999980926514,0.9769999980926514,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
2,0.5,5.25,-184.02326934841435,-184.02326934841435,-151.41636126453088,-36.382906324839276,69260.0,-171.61944546999584,12.403823878418507,laxemar,0.5,250.0,0.5,250.0,0.9769999980926514,0.9769999980926514,0.9769999980926514,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
2,0.5,5.300000000000001,-184.37804750402222,-184.37804750402222,-151.68585832828273,-36.44778263485733,69260.0,-171.61944546999584,12.758602034026381,laxemar,0.5,250.0,0.5,250.0,0.9769999980926514,0.9769999980926514,0.9769999980926514,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
2,0.5,5.35,-184.7342965012176,-184.7342965012176,-151.9571898188443,-36.511442001049616,69260.0,-171.61944546999584,13.114851031221775,laxemar,0.5,250.0,0.5,250.0,0.9769999980926514,0.9769999980926514,0.9769999980926514,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
2,0.5,5.4,-185.09196149863112,-185.09196149863112,-152.23030390048825,-36.57391376003176,69260.0,-171.61944546999584,13.472516028635283,laxemar,0.5,250.0,0.5,250.0,0.9769999980926514,0.9769999980926514,0.9769999980926514,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
2,0.5,5.45,-185.45099024202392,-185.45099024202392,-152.50515086326658,-36.635226895897596,69260.0,-171.61944546999584,13.831544772028082,laxemar,0.5,250.0,0.5,250.0,0.9769999980926514,0.9769999980926514,0.9769999980926514,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
2,0.5,5.5,-185.81133290987358,-185.81133290987358,-152.78168300504692,-36.69540998149445,69260.0,-171.61944546999584,14.191887439877746,laxemar,0.5,250.0,0.5,250.0,0.9769999980926514,0.9769999980926514,0.9769999980926514,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
3,0.5,1.5,-613.1101513412548,-613.1101513412548,-492.93999021508955,-180.3575825799722,70322.0,-504.6035130766229,108.50663826463187,laxemar,0.5,250.0,0.5,250.0,0.8579999804496765,0.8579999804496765,0.8579999804496765,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
3,0.5,1.55,-602.3524733819565,-602.3524733819565,-485.5839352199987,-170.6790439329625,70322.0,-504.6035130766229,97.74896030533364,laxemar,0.5,250.0,0.5,250.0,0.8579999804496765,0.8579999804496765,0.8579999804496765,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
3,0.5,1.6,-592.3640284466427,-592.3640284466427,-478.64552683698366,-161.72211603805482,70322.0,-504.6035130766229,87.76051537001979,laxemar,0.5,250.0,0.5,250.0,0.8579999804496765,0.8579999804496765,0.8579999804496765,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
3,0.5,1.65,-583.1397557088577,-583.1397557088577,-472.1535542073802,-153.481375258589,70322.0,-504.6035130766229,78.5362426322348,laxemar,0.5,250.0,0.5,250.0,0.8579999804496765,0.8579999804496765,0.8579999804496765,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
3,0.5,1.7,-574.6647421489572,-574.6647421489572,-466.124941346922,-145.94174162574114,70322.0,-504.6035130766229,70.0612290723343,laxemar,0.5,250.0,0.5,250.0,0.8579999804496765,0.8579999804496765,0.8579999804496765,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
3,0.5,1.75,-566.9153743999817,-566.9153743999817,-460.5656074844577,-139.07961776291836,70322.0,-504.6035130766229,62.31186132335881,laxemar,0.5,250.0,0.5,250.0,0.8579999804496765,0.8579999804496765,0.8579999804496765,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
3,0.5,1.8,-559.8607913173557,-559.8607913173557,-455.47177600965813,-132.8643241848346,70322.0,-504.6035130766229,55.25727824073283,laxemar,0.5,250.0,0.5,250.0,0.8579999804496765,0.8579999804496765,0.8579999804496765,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
3,0.5,1.85,-553.4645028500983,-553.4645028500983,-450.8315653710649,-127.25969866084424,70322.0,-504.6035130766229,48.86098977347535,laxemar,0.5,250.0,0.5,250.0,0.8579999804496765,0.8579999804496765,0.8579999804496765,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
3,0.5,1.9,-547.6860441542933,-547.6860441542933,-446.62670058119863,-122.22573022992182,70322.0,-504.6035130766229,43.08253107767041,laxemar,0.5,250.0,0.5,250.0,0.8579999804496765,0.8579999804496765,0.8579999804496765,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
3,0.5,1.95,-542.482552392124,-542.482552392124,-442.8342063859583,-117.7201164903716,70322.0,-504.6035130766229,37.87903931550113,laxemar,0.5,250.0,0.5,250.0,0.8579999804496765,0.8579999804496765,0.8579999804496765,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
3,0.5,2.0,-537.8101815971994,-537.8101815971994,-439.42797579351924,-113.69966031119387,70322.0,-504.6035130766229,33.2066685205765,laxemar,0.5,250.0,0.5,250.0,0.8579999804496765,0.8579999804496765,0.8579999804496765,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
3,0.5,2.05,-533.6253022518729,-533.6253022518729,-436.3801436523621,-110.12145304179722,70322.0,-504.6035130766229,29.021789175249978,laxemar,0.5,250.0,0.5,250.0,0.8579999804496765,0.8579999804496765,0.8579999804496765,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
3,0.5,2.1,-529.8854616928588,-529.8854616928588,-433.6622287412247,-106.94382051523658,70322.0,-504.6035130766229,25.281948616235923,laxemar,0.5,250.0,0.5,250.0,0.8579999804496765,0.8579999804496765,0.8579999804496765,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
3,0.5,2.15,-526.5501057489446,-526.5501057489446,-431.2460357790595,-104.12703225141664,70322.0,-504.6035130766229,21.946592672321685,laxemar,0.5,250.0,0.5,250.0,0.8579999804496765,0.8579999804496765,0.8579999804496765,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
3,0.5,2.2,-523.5810795724911,-523.5810795724911,-429.10432927520844,-101.63379171135351,70322.0,-504.6035130766229,18.977566495868246,laxemar,0.5,250.0,0.5,250.0,0.8579999804496765,0.8579999804496765,0.8579999804496765,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
3,0.5,2.25,-520.9429364162963,-520.9429364162963,-427.2113042164397,-99.42953617893835,70322.0,-504.6035130766229,16.33942333967343,laxemar,0.5,250.0,0.5,250.0,0.8579999804496765,0.8579999804496765,0.8579999804496765,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
3,0.5,2.3,-518.6030880711452,-518.6030880711452,-425.5428852539827,-97.48257978121963,70322.0,-504.6035130766229,13.999574994522277,laxemar,0.5,250.0,0.5,250.0,0.8579999804496765,0.8579999804496765,0.8579999804496765,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
3,0.5,2.35,-516.5318312190973,-516.5318312190973,-424.07688781358706,-95.7641336928382,70322.0,-504.6035130766229,11.928318142474382,laxemar,0.5,250.0,0.5,250.0,0.8579999804496765,0.8579999804496765,0.8579999804496765,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
