trace_id,fracture_id,set_id,face_id,face_x_m,p0_x,p0_y,p0_z,p1_x,p1_y,p1_z,observed_length_m,censoring_class,radius_m,nx,ny,nz
363,7884370,3,3,2.0000,2.000000,0.933250,2.654740,2.000000,1.876232,0.225102,2.606215,0,1.351972,-0.765527,-0.599812,-0.232797
364,7886919,3,3,2.0000,2.000000,1.340024,-0.648914,2.000000,1.582458,-3.408737,2.770452,0,1.389488,-0.472186,-0.878118,-0.077138
365,7933854,3,3,2.0000,2.000000,2.091122,3.282226,2.000000,2.829008,2.374287,1.169970,0,1.018791,-0.544448,-0.650935,-0.529018
366,8143501,3,3,2.0000,2.000000,-4.924284,-2.059700,2.000000,-3.874502,-3.390063,1.694670,0,1.452934,0.003162,-0.785024,-0.619458
367,8356373,3,3,2.0000,2.000000,-0.156143,3.558263,2.000000,2.564544,-3.305770,7.383569,0,3.779806,-0.649907,-0.706536,-0.280049
368,8395765,3,3,2.0000,2.000000,-2.450296,3.363919,2.000000,-2.471245,3.247531,0.118258,1,1.067082,-0.567497,-0.810353,0.145859
369,8452521,3,3,2.0000,2.000000,0.966791,2.267017,2.000000,1.556655,1.246789,1.178476,0,1.106018,-0.411627,-0.788975,-0.456160
370,8512133,3,3,2.0000,2.000000,-1.691166,2.115649,2.000000,-1.302149,1.298471,0.905049,0,1.218681,-0.766323,-0.580080,-0.276147
371,8523310,3,3,2.0000,2.000000,0.382568,3.653161,2.000000,0.677587,2.275588,1.408809,0,1.494171,0.049537,-0.976627,-0.209153
372,8534037,3,3,2.0000,2.000000,0.593695,1.188617,2.000000,1.272940,-0.526767,1.844970,0,0.938926,-0.283274,-0.891678,-0.353080
373,8572632,3,3,2.0000,2.000000,-2.431788,-1.192366,2.000000,-3.209218,-1.633914,0.894070,0,1.083571,-0.909571,-0.205224,0.361335
374,8589677,3,3,2.0000,2.000000,0.592570,3.907642,2.000000,0.541600,2.453640,1.454895,1,2.468194,-0.045020,-0.998373,0.034997
375,8674529,3,3,2.0000,2.000000,3.488827,2.235262,2.000000,4.670699,0.741612,1.904681,0,1.338075,-0.307719,-0.746148,-0.590400
376,8729640,3,3,2.0000,2.000000,2.460533,-0.671925,2.000000,3.556927,-2.543276,2.168878,0,2.454092,-0.352489,-0.807440,-0.473066
377,8832613,3,3,2.0000,2.000000,2.450600,3.363771,2.000000,1.514341,-0.833974,4.300889,1,2.363868,-0.240285,-0.947423,0.211312
378,8852008,3,3,2.0000,2.000000,-1.564500,-1.757065,2.000000,-1.955225,-2.388438,0.742495,0,1.437504,-0.285561,-0.814933,0.504321
379,8895245,3,3,2.0000,2.000000,-1.478402,0.551396,2.000000,-0.795934,-1.059170,1.749196,0,0.901787,-0.340867,-0.865604,-0.366795
380,8898108,3,3,2.0000,2.000000,-4.066029,0.842240,2.000000,-2.145280,-0.290786,2.230027,0,1.278361,-0.729360,-0.347591,-0.589249
381,8936231,3,3,2.0000,2.000000,-1.503923,2.571034,2.000000,-2.038171,1.187686,1.482927,0,1.249325,-0.379715,-0.862983,0.333283
382,9024239,3,3,2.0000,2.000000,-0.593011,-1.886660,2.000000,-0.163917,-2.598307,0.831002,0,1.056175,-0.607342,-0.680338,-0.410215
383,9050367,3,3,2.0000,2.000000,2.088358,3.539684,2.000000,2.359827,3.111012,0.507400,1,0.872052,-0.924166,-0.322721,-0.204373
384,9122158,3,3,2.0000,2.000000,2.526332,3.326994,2.000000,3.290758,2.296454,1.283106,1,1.591224,-0.417481,-0.729820,-0.541361
385,9189247,3,3,2.0000,2.000000,-4.780443,-3.122711,2.000000,-4.756987,-4.000000,0.877603,1,1.344463,-0.733224,-0.679745,-0.018175
386,9207156,3,3,2.0000,2.000000,-1.873755,1.836435,2.000000,-2.080855,0.039930,1.808403,0,0.927889,-0.234053,-0.965828,0.111340
387,9317745,3,3,2.0000,2.000000,-1.403639,0.735618,2.000000,-0.526002,-0.753725,1.728695,0,0.901146,-0.827443,-0.483798,-0.285091
388,9392296,3,3,2.0000,2.000000,1.519723,3.725147,2.000000,0.701873,1.737627,2.149213,1,2.203207,-0.550924,-0.771769,0.317577
389,9508484,4,3,2.0000,2.000000,-5.489252,-0.839396,2.000000,-0.072630,3.954781,7.233528,2,17.460003,-0.129226,0.657214,-0.742543
390,9508916,4,3,2.0000,2.000000,0.036419,-4.000000,2.000000,5.503125,-0.976697,6.247018,2,17.468466,-0.063114,0.482994,-0.873346
391,9510405,4,3,2.0000,2.000000,-2.472124,-1.335669,2.000000,-0.307335,0.022537,2.555589,0,1.771004,-0.024211,0.531309,-0.846832
392,9523808,4,3,2.0000,2.000000,-2.924132,2.828863,2.000000,-0.884057,3.881215,2.295507,1,15.187327,-0.829187,0.256255,-0.496771
393,9529147,4,3,2.0000,2.000000,-2.945197,-4.000000,2.000000,4.765680,1.205179,9.303306,2,16.603292,0.371107,0.519544,-0.769645
394,9550739,4,3,2.0000,2.000000,3.295353,1.533781,2.000000,4.163332,2.044213,1.006940,1,10.762087,0.368800,0.471181,-0.801233
395,9575885,4,3,2.0000,2.000000,-3.818793,2.408859,2.000000,-2.689748,3.247635,1.406517,2,22.393486,-0.041039,0.595848,-0.802048
396,9576857,4,3,2.0000,2.000000,-5.520169,-1.341689,2.000000,0.014937,1.421054,6.186288,1,13.524506,-0.148879,0.441614,-0.884767
397,9635444,4,3,2.0000,2.000000,-5.471053,-0.759039,2.000000,0.176980,3.945321,7.350597,2,11.624279,-0.399210,0.586787,-0.704494
398,9649394,4,3,2.0000,2.000000,-2.506464,-4.000000,2.000000,3.130173,2.965523,8.960479,2,14.220042,0.066313,0.775649,-0.627671
399,9650868,4,3,2.0000,2.000000,-5.426880,-2.788119,2.000000,-3.656051,-2.014745,1.932341,1,3.929238,0.010690,0.400203,-0.916364
400,9658563,4,3,2.0000,2.000000,-5.452726,-0.678117,2.000000,-4.922033,-0.827150,0.551222,1,19.190580,-0.156935,-0.267019,-0.950827
401,9666992,4,3,2.0000,2.000000,-5.139866,0.421106,2.000000,-0.090285,3.243305,5.784728,1,10.473537,0.029708,0.487655,-0.872531
402,9691989,4,3,2.0000,2.000000,0.986312,-4.000000,2.000000,4.842823,-2.513748,4.132992,1,6.400978,-0.181076,0.353662,-0.917679
403,9708566,4,3,2.0000,2.000000,1.384121,3.472966,2.000000,1.823554,3.640651,0.470340,1,12.747355,0.033625,0.356317,-0.933760
404,9716367,4,3,2.0000,2.000000,-5.229652,-3.427454,2.000000,2.177119,3.496580,10.139157,2,23.230341,-0.046025,0.682177,-0.729737
405,9728802,4,3,2.0000,2.000000,2.460613,-4.000000,2.000000,5.542543,-1.899233,3.729814,2,7.514901,0.423503,0.510233,-0.748537
406,9750378,4,3,2.0000,2.000000,-0.354828,-4.000000,2.000000,-0.147526,-3.730066,0.340350,1,10.491266,0.712322,0.556644,-0.427487
407,9755797,4,3,2.0000,2.000000,-2.252406,-0.523116,2.000000,1.309026,3.783743,5.588634,1,13.648430,0.050383,0.769667,-0.636454
408,9758633,4,3,2.0000,2.000000,2.210635,-0.034510,2.000000,4.867791,1.048068,2.869225,1,7.520791,-0.123449,0.374421,-0.919005
409,9772515,4,3,2.0000,2.000000,-5.073168,-1.298803,2.000000,-2.377952,-0.435541,2.830091,0,1.688548,0.161770,0.301012,-0.939799
410,9786651,4,3,2.0000,2.000000,-3.412639,-4.000000,2.000000,3.799288,0.468551,8.484093,1,6.920470,0.052675,0.525966,-0.848873
411,9789910,4,3,2.0000,2.000000,-1.550253,-4.000000,2.000000,4.314021,1.884730,8.307812,2,8.042869,0.211645,0.692291,-0.689884
412,9790703,4,3,2.0000,2.000000,1.083914,-4.000000,2.000000,1.459680,-0.641158,3.379796,1,24.859388,-0.378227,0.919974,-0.102921
413,9802243,4,3,2.0000,2.000000,-1.917125,-4.000000,2.000000,4.364380,1.822631,8.565065,2,26.663315,-0.155407,0.671552,-0.724477
414,9817059,4,3,2.0000,2.000000,-1.849235,-3.759987,2.000000,4.130234,2.079242,8.357670,1,6.264262,0.040003,0.698108,-0.714874
415,10016758,5,3,2.0000,2.000000,0.357600,-0.635705,2.000000,0.259210,-1.658185,1.027204,0,0.585678,-0.594324,-0.800528,0.077033
416,10083787,5,3,2.0000,2.000000,-4.127710,0.890273,2.000000,-3.213317,0.080842,1.221186,0,0.636984,-0.672423,-0.490601,-0.554219
417,10208926,5,3,2.0000,2.000000,-3.300480,0.172801,2.000000,-0.689023,-2.194934,3.525036,0,1.771260,-0.759442,-0.436985,-0.481966
418,10224950,5,3,2.0000,2.000000,-0.997221,-1.360484,2.000000,-0.779441,-1.708205,0.410290,0,0.541721,-0.605317,-0.674596,-0.422505
419,10390818,5,3,2.0000,2.000000,-1.188246,2.189165,2.000000,-0.586451,1.594218,0.846238,0,0.634749,-0.843989,-0.377088,-0.381428
420,10646214,5,3,2.0000,2.000000,-2.207152,0.835243,2.000000,-1.556274,0.095463,0.985351,0,0.513796,-0.742117,-0.503224,-0.442750
421,10731158,5,3,2.0000,2.000000,1.989897,-1.886557,2.000000,3.120308,-3.164443,1.706113,0,0.920730,-0.628771,-0.582419,-0.515204
422,10777286,5,3,2.0000,2.000000,0.935507,3.876550,2.000000,1.367618,3.391553,0.649571,1,0.815232,-0.639115,-0.574251,-0.511633
423,12319352,5,3,2.0000,2.000000,-3.309715,0.547752,2.000000,-2.049533,-0.279606,1.507508,0,0.760185,-0.719336,-0.381248,-0.580694
424,12374920,5,3,2.0000,2.000000,-4.566089,-1.524457,2.000000,-3.671011,-1.848346,0.951876,0,0.633933,-0.785548,-0.210555,-0.581878
425,12535819,5,3,2.0000,2.000000,-3.703600,-2.894326,2.000000,-2.937811,-3.721947,1.127560,0,0.579165,-0.842327,-0.395598,-0.366043
426,13199690,5,3,2.0000,2.000000,4.250558,-1.875398,2.000000,4.775234,-2.629678,0.918817,0,0.696128,-0.567319,-0.676031,-0.470246
427,13214679,5,3,2.0000,2.000000,-1.265645,-0.347622,2.000000,-0.736822,-1.730106,1.480174,0,0.741538,-0.890311,-0.425299,-0.162684
428,13494883,5,3,2.0000,2.000000,-0.582471,1.982955,2.000000,-0.141892,0.638292,1.415001,0,0.729969,-0.499273,-0.823375,-0.269779
429,13729893,5,3,2.0000,2.000000,-5.050846,0.632379,2.000000,-4.916928,0.550747,0.156837,1,0.719380,-0.701022,-0.371182,-0.608927
430,13737025,5,3,2.0000,2.000000,0.519716,-0.629961,2.000000,0.770329,-1.757883,1.155429,0,0.578224,-0.719824,-0.677631,-0.150563
431,13889487,5,3,2.0000,2.000000,-4.914038,-0.567715,2.000000,-4.781639,-0.901332,0.358928,0,0.520669,-0.821925,-0.529427,-0.210109
432,14012199,5,3,2.0000,2.000000,-0.193831,0.558207,2.000000,1.233077,0.680790,1.432163,0,0.762364,-0.642310,0.065602,-0.763632
433,14200067,5,3,2.0000,2.000000,1.528736,-2.736119,2.000000,1.748003,-3.531856,0.825394,0,0.812059,-0.807885,-0.568165,-0.156559
434,14728431,5,3,2.0000,2.000000,-1.188289,1.722497,2.000000,-0.753853,1.027570,0.819548,0,0.629479,-0.539978,-0.713693,-0.446168
435,14743079,5,3,2.0000,2.000000,-5.539834,-1.762816,2.000000,-4.912440,-2.432579,0.917718,1,0.521347,-0.537793,-0.615289,-0.576366
436,14784712,5,3,2.0000,2.000000,-1.391644,3.760767,2.000000,-0.893138,3.021803,0.891389,1,0.547362,-0.763050,-0.535816,-0.361462
437,14834643,5,3,2.0000,2.000000,4.438913,-3.316462,2.000000,5.110402,-3.784194,0.818333,1,1.022811,-0.908091,-0.239357,-0.343627
438,15218455,5,3,2.0000,2.000000,-4.586627,-0.032377,2.000000,-3.808777,-0.715434,1.035190,0,0.603386,-0.592135,-0.531722,-0.605514
439,15225132,5,3,2.0000,2.000000,2.972094,2.517897,2.000000,3.619219,1.981365,0.840618,0,0.586880,-0.755289,-0.418310,-0.504535
440,15320723,5,3,2.0000,2.000000,-5.073439,-2.811400,2.000000,-4.251650,-3.663377,1.183724,0,0.620047,-0.871412,-0.353071,-0.340561
441,15656652,5,3,2.0000,2.000000,-3.894513,0.049855,2.000000,-3.512429,-0.905917,1.029314,0,0.517521,-0.620289,-0.728331,-0.291162
442,15684524,5,3,2.0000,2.000000,-1.839851,-0.756476,2.000000,-0.560979,-1.714104,1.597675,0,0.835510,-0.688971,-0.434430,-0.580163
443,15729694,5,3,2.0000,2.000000,-0.772292,-2.816005,2.000000,-0.649468,-3.919938,1.110745,0,0.556033,-0.845739,-0.530325,-0.059004
444,16072654,5,3,2.0000,2.000000,-5.494320,-2.269832,2.000000,-4.963675,-2.805722,0.754163,1,0.536423,-0.821152,-0.405532,-0.401563
445,16536271,5,3,2.0000,2.000000,2.182168,1.051033,2.000000,3.167847,0.604290,1.082193,0,0.813988,-0.340675,-0.388119,-0.856332
446,17167885,5,3,2.0000,2.000000,3.432857,1.403374,2.000000,4.393854,0.543657,1.289430,0,0.644721,-0.516717,-0.570835,-0.638084
447,17442763,5,3,2.0000,2.000000,1.164751,3.823866,2.000000,1.387735,3.422366,0.459265,1,0.538124,-0.900667,-0.379859,-0.210965
448,17718068,5,3,2.0000,2.000000,-4.663208,-2.501919,2.000000,-3.708726,-3.359154,1.282922,0,0.646571,-0.821666,-0.380848,-0.424052
449,17836868,5,3,2.0000,2.000000,-0.001520,1.950505,2.000000,0.349558,1.046518,0.969768,0,1.150703,-0.682757,-0.681085,-0.264510
450,17904350,5,3,2.0000,2.000000,1.320783,0.477405,2.000000,1.854890,-0.247707,0.900588,0,0.549734,-0.847712,-0.427100,-0.314596
451,17990087,5,3,2.0000,2.000000,-0.865455,3.882901,2.000000,-0.425723,3.761340,0.456225,1,0.714217,-0.708316,-0.188087,-0.680376
452,18427191,5,3,2.0000,2.000000,0.020291,-3.549293,2.000000,0.517708,-4.000000,0.671238,1,0.710712,-0.912416,-0.274802,-0.303283
453,31633,1,4,3.0000,3.000000,-2.498362,1.967485,3.000000,-2.105355,3.105246,1.203725,0,0.627531,-0.338562,0.889380,-0.307211
454,190710,1,4,3.0000,3.000000,-3.484867,-2.085855,3.000000,-3.142401,-1.128376,1.016882,0,0.512513,-0.609283,0.746631,-0.267052
455,218440,1,4,3.0000,3.000000,3.419428,-3.286400,3.000000,3.359403,-1.993178,1.294614,0,0.662622,0.133727,0.989952,0.045949
456,269839,1,4,3.0000,3.000000,-3.783856,-4.000000,3.000000,-3.502943,-3.499465,0.573975,1,0.724107,0.087382,0.868714,-0.487545
457,467840,1,4,3.0000,3.000000,3.327706,-4.000000,3.000000,3.296887,-2.083078,1.917170,1,3.092469,-0.377971,0.925698,0.014883
458,588633,1,4,3.0000,3.000000,-1.878357,3.342492,3.000000,-1.771750,3.655058,0.330247,1,1.143456,-0.244170,0.917816,-0.313040
459,775361,1,4,3.0000,3.000000,2.992679,-4.000000,3.000000,3.018028,-3.643294,0.357606,1,0.641045,-0.384368,0.920858,-0.065439
460,872367,1,4,3.0000,3.000000,1.971598,-4.000000,3.000000,1.872051,-2.978698,1.026142,1,0.888228,-0.371056,0.924231,0.090085
461,1131792,1,4,3.0000,3.000000,0.761064,-0.364408,3.000000,0.617489,1.044155,1.415861,0,0.708223,-0.735792,0.673717,0.068672
462,1327827,1,4,3.0000,3.000000,-1.279069,-4.000000,3.000000,-0.983246,-3.019355,1.024293,1,0.672202,-0.637629,0.737518,-0.222480
463,1586546,1,4,3.0000,3.000000,-3.707256,-3.623545,3.000000,-3.958508,-1.826817,1.814210,0,1.137436,-0.319220,0.938549,0.131245
464,1825189,1,4,3.0000,3.000000,-4.152132,0.333436,3.000000,-4.207823,1.324851,0.992978,0,0.509843,-0.041397,0.997570,0.056037
465,1880564,1,4,3.0000,3.000000,4.715028,-0.759744,3.000000,4.500981,0.092062,0.878288,0,0.504551,-0.196539,0.950932,0.238957
466,2207323,1,4,3.0000,3.000000,-0.351918,-4.000000,3.000000,-0.321393,-3.761156,0.240786,1,0.507912,-0.350552,0.928987,-0.118728
467,2218697,1,4,3.0000,3.000000,-1.342268,-3.601513,3.000000,-0.390255,-2.575629,1.399560,0,0.872887,-0.361077,0.683553,-0.634333
468,2474786,1,4,3.0000,3.000000,3.173864,-0.944982,3.000000,4.263151,1.938568,3.082435,1,4.754917,-0.128120,0.927768,-0.350473
469,2507425,1,4,3.0000,3.000000,1.270435,-0.206770,3.000000,1.323371,0.695894,0.904214,0,0.573778,-0.358941,0.931759,-0.054642
470,2641030,1,4,3.0000,3.000000,-0.383017,-3.246801,3.000000,-0.536561,-2.069257,1.187512,0,0.662773,-0.363860,0.923635,0.120436
471,2760034,1,4,3.0000,3.000000,-4.717129,-1.703693,3.000000,-3.667657,0.635446,2.563779,0,1.295233,-0.215358,0.890971,-0.399741
472,2824256,1,4,3.0000,3.000000,0.890329,-4.000000,3.000000,1.207475,-3.286923,0.780423,1,0.596049,-0.211962,0.892945,-0.397142
473,2918263,1,4,3.0000,3.000000,-4.655385,-4.000000,3.000000,-4.109128,-1.326961,2.728284,1,1.807055,-0.124206,0.972164,-0.198669
474,2961707,1,4,3.0000,3.000000,3.801813,1.252664,3.000000,4.244149,1.958679,0.833138,1,0.746520,-0.460364,0.752278,-0.471321
475,3176273,1,4,3.0000,3.000000,-0.998587,1.838143,3.000000,-0.696081,2.914446,1.118006,0,0.562049,-0.085269,0.959192,-0.269591
476,3334219,1,4,3.0000,3.000000,2.066532,-0.801789,3.000000,1.368396,1.456449,2.363691,0,1.478916,-0.163679,0.942502,0.291375
477,3344202,1,4,3.0000,3.000000,-4.117376,-2.520835,3.000000,-4.567480,-1.456767,1.155351,0,0.587909,-0.052311,0.919731,0.389049
478,3378978,1,4,3.0000,3.000000,3.468097,-4.000000,3.000000,3.872853,-2.066607,1.975306,1,4.259476,-0.392881,0.900077,-0.188431
479,3401075,1,4,3.0000,3.000000,-4.759791,-3.394034,3.000000,-5.357717,-2.440575,1.125432,0,0.664183,0.191404,0.831530,0.521462
480,3507406,1,4,3.0000,3.000000,-5.401995,-1.991270,3.000000,-5.441528,-0.628673,1.363170,1,0.933641,-0.357365,0.933572,0.027086
481,3515395,1,4,3.0000,3.000000,0.285096,-4.000000,3.000000,0.340873,-3.849713,0.160303,1,1.703407,-0.057227,0.935980,-0.347372
482,3538630,1,4,3.0000,3.000000,1.026206,2.845590,3.000000,0.923780,3.792390,0.952324,0,0.529409,0.052786,0.992813,0.107404
483,3712678,1,4,3.0000,3.000000,-3.342254,0.176111,3.000000,-3.404114,0.939882,0.766272,0,0.573676,-0.478689,0.875119,0.070878
484,3764268,1,4,3.0000,3.000000,-1.991360,-2.182515,3.000000,-1.980855,-1.162375,1.020194,0,0.772025,-0.407844,0.913003,-0.009402
485,3784075,1,4,3.0000,3.000000,-3.287903,-2.324150,3.000000,-2.786617,0.263359,2.635620,0,1.432768,-0.118420,0.974838,-0.188858
486,3808456,1,4,3.0000,3.000000,4.013263,0.503738,3.000000,4.588725,1.477447,1.131046,1,1.593057,-0.428636,0.777797,-0.459678
487,3966126,1,4,3.0000,3.000000,1.838467,-4.000000,3.000000,1.869318,-3.956428,0.053388,1,0.967089,-0.304698,0.777324,-0.550388
488,3991113,1,4,3.0000,3.000000,-2.686997,2.632453,3.000000,-2.474160,3.336782,0.735784,0,0.506427,-0.261043,0.924058,-0.279236
489,4184167,1,4,3.0000,3.000000,-2.260129,-0.556474,3.000000,-2.067954,0.443276,1.018053,0,0.648395,-0.529074,0.833320,-0.160183
490,4227764,1,4,3.0000,3.000000,-4.204119,-2.648597,3.000000,-4.404792,0.605973,3.260750,0,1.876557,-0.316244,0.946880,0.058384
491,4311025,1,4,3.0000,3.000000,-4.282395,-3.825195,3.000000,-3.932835,-0.594584,3.249467,0,2.154213,-0.687293,0.722165,-0.078140
492,4334829,1,4,3.0000,3.000000,2.594161,-1.607261,3.000000,2.695282,-1.301574,0.321978,0,0.675632,-0.089421,0.945599,-0.312804
493,4426062,1,4,3.0000,3.000000,3.273886,-3.776263,3.000000,2.979055,-2.607690,1.205192,0,0.603487,-0.122722,0.962286,0.242785
494,4500450,1,4,3.0000,3.000000,3.585658,-0.224013,3.000000,3.955466,0.778376,1.068430,0,0.545744,0.232724,0.912429,-0.336620
495,4671552,1,4,3.0000,3.000000,-0.306112,-4.000000,3.000000,-0.178193,-3.386797,0.626403,1,0.560142,-0.671150,0.725699,-0.151387
496,4735160,1,4,3.0000,3.000000,-3.015531,-1.460226,3.000000,-2.321300,1.022471,2.577934,0,1.289346,-0.465529,0.852337,-0.238337
497,4885247,1,4,3.0000,3.000000,-2.704473,-2.009447,3.000000,-2.715599,-1.452811,0.556748,0,0.533725,-0.106048,0.994162,0.019871
498,4973813,1,4,3.0000,3.000000,-0.881006,-2.255419,3.000000,-0.730028,-0.165666,2.095199,0,1.121696,-0.598733,0.798867,-0.057716
499,5042088,1,4,3.0000,3.000000,-1.100650,0.001208,3.000000,-0.975490,0.885207,0.892815,0,0.621362,-0.314968,0.939730,-0.133051
500,5675389,2,4,3.0000,3.000000,-2.859394,-3.485141,3.000000,-1.443626,-4.000000,1.506479,1,1.490476,0.968574,-0.085006,-0.233750
501,5729509,2,4,3.0000,3.000000,-2.892246,0.825704,3.000000,1.522207,-4.000000,6.540246,1,5.661396,0.904026,-0.315413,-0.288533
502,5810012,2,4,3.0000,3.000000,-4.072177,-0.322461,3.000000,-5.343604,-0.196292,1.277672,1,1.210866,0.949527,0.030976,0.312153
503,6100073,2,4,3.0000,3.000000,2.255288,-0.731273,3.000000,-0.266462,-4.000000,4.128413,1,2.413102,0.905710,-0.335627,0.258928
504,6872641,2,4,3.0000,3.000000,1.892074,-0.079124,3.000000,1.821819,-2.414795,2.336728,0,1.217221,0.822179,-0.568972,0.017114
505,7057205,2,4,3.0000,3.000000,3.905137,-2.328567,3.000000,4.441120,-2.889658,0.775952,0,1.216571,0.726207,-0.497114,-0.474869
506,7059008,2,4,3.0000,3.000000,-0.312722,0.180900,3.000000,-1.463967,2.569805,2.651835,0,1.414378,0.917439,0.358427,0.172731
507,7099856,2,4,3.0000,3.000000,-3.279148,2.856237,3.000000,-2.452726,1.893132,1.269072,1,1.211350,0.879369,-0.361346,-0.310064
508,7169771,2,4,3.0000,3.000000,2.197269,3.486794,3.000000,0.513637,1.803531,2.380755,1,2.041795,0.932234,-0.255843,0.255899
509,7228011,2,4,3.0000,3.000000,-2.669479,-4.000000,3.000000,0.654691,-1.892391,3.936003,1,2.330030,0.994482,0.056173,-0.088597
510,7243460,2,4,3.0000,3.000000,1.258682,-3.114065,3.000000,1.274457,-4.000000,0.886075,1,1.768672,0.879871,-0.475137,-0.008461
511,7405610,3,4,3.0000,3.000000,2.639138,3.272213,3.000000,3.726633,0.448069,3.026290,1,2.752051,-0.701224,-0.665319,-0.256195
512,7441216,3,4,3.0000,3.000000,4.839257,-0.753121,3.000000,5.526170,-1.470193,0.992997,1,3.011590,-0.290319,-0.691027,-0.661964
513,7495247,3,4,3.0000,3.000000,1.614435,3.698808,3.000000,0.431390,0.524779,3.387338,1,7.689922,-0.671068,-0.694708,0.258936
514,7735014,3,4,3.0000,3.000000,3.082578,-1.989457,3.000000,2.805211,-2.969918,1.018938,0,1.094747,-0.509007,-0.828258,0.234309
515,7810845,3,4,3.0000,3.000000,2.060333,-0.517650,3.000000,2.013807,-1.909531,1.392658,0,0.863498,-0.355668,-0.934091,0.031224
516,7826564,3,4,3.0000,3.000000,-1.116608,-1.959691,3.000000,-1.499145,-4.000000,2.075861,1,13.202673,-0.423534,-0.890366,0.166934
517,7861519,3,4,3.0000,3.000000,-3.070278,-3.668535,3.000000,-3.079375,-4.000000,0.331590,1,0.898069,-0.362985,-0.931444,0.025564
518,7886919,3,4,3.0000,3.000000,0.873323,-1.457440,3.000000,0.981944,-2.693960,1.241281,0,1.389488,-0.472186,-0.878118,-0.077138
519,7897893,3,4,3.0000,3.000000,-1.824300,3.640444,3.000000,-1.735969,3.146408,0.501870,1,1.107822,-0.820429,-0.562823,-0.100629
520,7954926,3,4,3.0000,3.000000,-2.143662,-3.774242,3.000000,-2.187496,-4.000000,0.229974,1,0.873524,-0.638318,-0.755661,0.146721
521,7995474,3,4,3.0000,3.000000,1.436614,1.364479,3.000000,1.088002,-0.387612,1.786436,0,0.895743,-0.596777,-0.786981,0.156585
522,8119326,3,4,3.0000,3.000000,1.634477,-3.206725,3.000000,1.546005,-3.674926,0.476486,0,1.201907,0.167575,-0.968716,0.183051
523,8143501,3,4,3.0000,3.000000,-5.289992,-1.591143,3.000000,-3.503829,-3.854703,2.883415,0,1.452934,0.003162,-0.785024,-0.619458
524,8289258,3,4,3.0000,3.000000,-3.753339,2.116955,3.000000,-2.955278,-1.046833,3.262890,0,2.075227,-0.089816,-0.965708,-0.243599
525,8290396,3,4,3.0000,3.000000,-0.321333,-0.795121,3.000000,-0.282961,-1.466535,0.672509,0,0.901079,-0.430563,-0.901090,-0.051498
526,8330454,3,4,3.0000,3.000000,-2.859836,-3.232871,3.000000,-2.849813,-4.000000,0.767194,1,0.915892,-0.553806,-0.832575,-0.010878
527,8356373,3,4,3.0000,3.000000,-0.971056,3.293517,3.000000,1.789546,-3.671216,7.491891,0,3.779806,-0.649907,-0.706536,-0.280049
528,8452521,3,4,3.0000,3.000000,0.323027,2.478095,3.000000,1.418386,0.583564,2.188392,0,1.106018,-0.411627,-0.788975,-0.456160
529,8514129,3,4,3.0000,3.000000,0.288973,-1.281081,3.000000,-0.032873,-2.901937,1.652500,0,1.114300,-0.400202,-0.898878,0.178487
530,8589677,3,4,3.0000,3.000000,0.547619,3.911717,3.000000,0.493451,2.366451,1.546216,1,2.468194,-0.045020,-0.998373,0.034997
531,8698974,3,4,3.0000,3.000000,2.309714,-3.030387,3.000000,1.763983,-4.000000,1.112642,1,1.577026,-0.594844,-0.700509,0.394270
532,8832613,3,4,3.0000,3.000000,2.221766,3.474898,3.000000,1.228737,-0.977375,4.561671,1,2.363868,-0.240285,-0.947423,0.211312
533,8895245,3,4,3.0000,3.000000,-1.595003,-0.102748,3.000000,-1.347025,-0.687956,0.635580,0,0.901787,-0.340867,-0.865604,-0.366795
534,8898108,3,4,3.0000,3.000000,-4.479975,-0.151356,3.000000,-2.814669,-1.133700,1.933454,0,1.278361,-0.729360,-0.347591,-0.589249
535,9024239,3,4,3.0000,3.000000,-1.557888,-1.766964,3.000000,-0.508417,-3.507502,2.032452,0,1.056175,-0.607342,-0.680338,-0.410215
536,9122158,3,4,3.0000,3.000000,1.695147,3.676362,3.000000,3.120013,1.755468,2.391668,1,1.591224,-0.417481,-0.729820,-0.541361
537,9147007,3,4,3.0000,3.000000,-0.886566,0.992283,3.000000,-0.930133,-1.235076,2.227785,0,1.129787,-0.250117,-0.968030,0.018935
538,9207156,3,4,3.0000,3.000000,-2.166782,1.396688,3.000000,-2.266138,0.534817,0.867578,0,0.927889,-0.234053,-0.965828,0.111340
539,9380578,3,4,3.0000,3.000000,1.693691,-2.836023,3.000000,1.905645,-4.000000,1.183117,1,0.901399,-0.355088,-0.919709,-0.167474
540,9425037,3,4,3.0000,3.000000,2.388864,3.393752,3.000000,1.685761,0.974288,2.519555,1,1.344937,-0.604643,-0.764855,0.222269
541,9451146,3,4,3.0000,3.000000,4.977535,-1.588607,3.000000,4.971401,-3.026999,1.438405,0,1.271436,-0.283344,-0.959010,0.004090
542,9508484,4,4,3.0000,3.000000,-5.505513,-1.027819,3.000000,0.119224,3.950557,7.511450,2,17.460003,-0.129226,0.657214,-0.742543
543,9508916,4,4,3.0000,3.000000,0.167091,-4.000000,3.000000,5.506415,-1.047145,6.101454,2,17.468466,-0.063114,0.482994,-0.873346
544,9523808,4,4,3.0000,3.000000,-2.370877,1.445101,3.000000,1.863727,3.629479,4.764807,1,15.187327,-0.829187,0.256255,-0.496771
