trace_id,face_id,set_id,x_face_nominal,x_mid_rough,x_span,rough_offset_p0,rough_offset_p1,rough_offset_mid,p0_x,p0_y,p0_z,p1_x,p1_y,p1_z,length_yz,length_3d,length_ratio_3d_to_yz,theta_yz_deg,valid_length,valid_x_tolerance,confidence,parent_fracture_id,x_face,normal_x,normal_y,normal_z,rough_length_warning,censoring_class,is_p0_on_boundary,is_p1_on_boundary,distance_p0_to_boundary,distance_p1_to_boundary
135,2,3,3.1044207,3.10442075,0.08487549999999988,0.04243780000000008,-0.0424376999999998,5.000000014021566e-08,3.1468585,0.1329195,6.1,3.061983,1.0685831,7.85,1.984430994609024,1.9862452574808604,1.0009142484050921,61.8681474904599,True,True,1.0,2542913,3.1044207,-0.6815229,-0.6590031,0.31818467,False,1,False,True,1.8417613666218309,0.0005878410358024179
136,2,3,3.07128,3.0712801499999998,0.017894500000000146,0.008947400000000272,-0.008947099999999875,1.4999999997655777e-07,3.0802274,4.6547627,0.0031974476,3.0623329,3.1921492,6.9,7.050186075358112,7.05020878487323,1.000003221122801,101.9733927519553,True,True,1.0,2673183,3.07128,-0.49852937,-0.847721,-0.18121165,False,2,True,True,0.0031974476,0.01617296444494789
137,2,3,2.9922786,2.99227855,0.2077574999999996,-0.10387879999999994,0.10387869999999966,-5.000000014021566e-08,2.8883998,-2.1106515,1.75,3.0961573,-1.0207288,3.8,2.3217302797644885,2.3310072223786737,1.0039957021257122,62.00177877776113,True,True,1.0,2785828,2.9922786,-0.6401087,-0.6494122,0.41051748,False,0,False,False,1.75,3.8
138,2,3,2.9716923,2.9716923,0.04076579999999996,0.02038289999999998,-0.02038289999999998,0.0,2.9920752,-4.29615,0.05,2.9513094,-4.294167,1.95,1.900001034812613,1.9004383133210718,1.0002301464580527,89.94020132130484,True,True,1.0,2837996,2.9716923,-0.44020367,-0.8978603,-0.0082262345,False,1,True,False,0.05,1.2184856023017103
139,2,3,3.0299206,3.0299207,0.049924599999999764,-0.024962200000000045,0.024962399999999718,9.999999983634211e-08,3.0049584,-3.3952372,3.728639,3.054883,-4.203607,5.95,2.3638752982915663,2.3644024385789746,1.0002229983484279,109.99682307538761,True,True,1.0,2838541,3.0299206,-0.06133615,-0.93839,-0.34009126,False,1,False,True,1.8766186684004935,0.035428962165735156
140,2,3,3.1207187,3.1207187000000003,0.06309600000000026,0.031548000000000354,-0.03154799999999991,4.440892098500626e-16,3.1522667,-1.5952374,4.9451513,3.0891707,-2.897927,6.75,2.225865904280815,2.2267600070631435,1.000401687622156,125.82070347086659,True,True,1.0,2972918,3.1207187,-0.21217278,-0.7888472,-0.576804,False,0,False,False,2.536949715437127,0.3111501772626756
141,2,3,2.9312744,2.93127455,0.1652363000000001,-0.08261800000000008,0.08261830000000003,1.4999999997655777e-07,2.8486564,-1.2952373,1.0712613,3.0138927,-3.8977163,4.0,3.917959586100741,3.9214423817208357,1.0008889309712254,131.6243112371555,True,True,1.0,3016562,2.9312744,-0.11642838,-0.74570197,-0.6560282,False,0,False,False,1.0712613,1.3081987054505921
142,2,3,3.070159,3.0701591,0.012589199999999856,0.0062947000000002085,-0.006294499999999648,1.0000000028043132e-07,3.0764537,4.7047625,0.015549975,3.0638645,4.2815843,0.55,0.6817012675488737,0.681817502073965,1.0001705065409503,128.3722254171039,True,True,1.0,3035165,3.070159,-0.42098007,-0.70604926,-0.56944734,False,1,True,False,0.015549975,0.55
143,2,3,3.037255,3.0372551999999997,0.013266799999999801,0.006633599999999795,-0.006633200000000006,1.9999999967268423e-07,3.0438886,0.99112594,0.05,3.0306218,0.94089735,0.6,0.5522887933440149,0.5524481145190271,1.000288474394071,95.21804599918357,True,True,1.0,3051468,3.037255,-0.07396346,-0.9929609,-0.09250983,False,1,True,False,0.05,0.6
144,2,3,3.1186693,3.1186693,0.060246000000000244,0.030123000000000122,-0.030123000000000122,0.0,3.1487923,-0.7789037,4.55,3.0885463,-0.94223017,6.7,2.156194688752076,2.1570361879946898,1.0003902705293746,94.34417608707315,True,True,1.0,3156196,3.1186693,-0.64722276,-0.758518,-0.07584953,False,0,False,False,3.2575459383735805,1.1423949923394663
145,2,3,3.0994418,3.0994419,0.04525120000000005,0.02262569999999986,-0.022625500000000187,9.999999983634211e-08,3.1220675,2.9467773,0.65,3.0768163,2.8923454,1.25,0.602463967169498,0.6041609908286449,1.002816805239191,95.18367394646619,True,True,1.0,3199418,3.0994418,-0.2067936,-0.9728416,-0.10399813,False,0,False,False,0.65,1.25
146,2,3,2.8791,2.8791001,0.04032940000000007,0.02016479999999987,-0.0201646000000002,9.999999983634211e-08,2.8992648,-5.240442,1.95,2.8589354,-5.5129266,2.5,0.6137978960840125,0.6151213845587878,1.002156228431572,116.35503620374422,True,True,1.0,3202863,2.8791,-0.32636413,-0.83789545,-0.43751302,False,1,False,True,0.28012117524727737,0.014619089368793126
147,2,3,3.0636559,3.06365585,0.1749111000000001,-0.08745560000000019,0.08745549999999991,-5.000000014021566e-08,2.9762003,-1.0221432,2.4,3.1511114,-2.2792823,5.6,3.4380806733915956,3.442527067381173,1.0012932779687196,111.44767804999363,True,True,1.0,3277769,3.0636559,-0.5193129,-0.80465615,-0.28782386,False,0,False,False,2.4,1.6043304478192528
148,2,3,2.9747503,2.9747503,0.11764000000000019,-0.058820000000000316,0.05881999999999987,0.0,2.9159303,-0.24523732,0.003310762,3.0335703,0.9047627,1.2607198,1.7039887132384668,1.7080447021211378,1.0023802909321873,47.55461565402171,True,True,1.0,3281007,2.9747503,-0.049782366,-0.73467946,0.6765854,False,1,True,False,0.003310762,1.2607198
149,2,3,3.1147144,3.1147143,0.028973399999999927,0.014486600000000127,-0.0144867999999998,-9.999999983634211e-08,3.129201,2.0595868,5.35,3.1002276,1.9823872,7.55,2.2013540783436363,2.2015447386205262,1.0000866104543407,92.00972594532531,True,True,1.0,3312570,3.1147144,-0.56864923,-0.8217824,-0.03621783,False,1,False,True,1.9358563947902085,0.03701209724391658
150,2,3,3.1028447,3.1028446,0.011588800000000177,0.005794300000000252,-0.005794499999999925,-9.999999983634211e-08,3.108639,1.9151479,4.5,3.0970502,2.4780476,6.95,2.513832944381963,2.5138596564934828,1.000010626048791,77.06056950359032,True,True,1.0,3404117,3.1028447,0.13144812,-0.96601546,0.22256581,False,0,False,False,2.694659837425756,0.36021359950987203
151,2,3,3.0186417,3.01864155,0.07550690000000015,-0.03775359999999983,0.03775330000000032,-1.4999999997655777e-07,2.9808881,4.0489492,3.6,3.056395,3.7819703,5.0,1.4252290107365937,1.427227741109603,1.0014023924281308,100.79662830380977,True,True,1.0,3438878,3.0186417,-0.3906469,-0.90783906,-0.15239184,False,0,False,False,1.3076731933698138,0.9366236519745236
152,2,3,3.1081927,3.1081925999999998,0.10639740000000009,0.053198599999999985,-0.0531988000000001,-1.0000000028043132e-07,3.1613913,2.9681969,0.05,3.0549939,3.8293629,6.35,6.358585289162677,6.359475393952143,1.0001399847212844,82.21630726370593,True,True,1.0,3547316,3.1081927,-0.399124,-0.90934086,0.117470264,False,2,True,True,0.05,0.032740187574264404
153,2,3,3.0753477,3.0753476500000003,0.10847529999999983,-0.05423769999999983,0.0542376,-4.999999969612645e-08,3.02111,-0.5952373,2.7331836,3.1295853,-2.708644,5.25,3.2864650722187587,3.2882547896450998,1.0005445721731443,130.0206601874148,True,True,1.0,3588423,3.0753477,-0.5086017,-0.6699098,-0.5408744,False,0,False,False,2.7331836,1.6028100193012091
154,2,3,3.0079331,3.0079333,0.10617520000000003,-0.053087399999999896,0.05308780000000013,2.0000000011677344e-07,2.9548457,-3.8780887,1.5,3.0610209,-4.144264,6.05,4.55777898656024,4.559015514716431,1.0002713005961539,93.347991128972,True,True,1.0,3648958,3.0079331,-0.61963475,-0.78426313,-0.031370535,False,1,False,True,1.5,0.009884950949672271
155,2,3,3.1026382,3.10263815,0.0778105,-0.0389052999999997,0.038905200000000306,-4.999999969612645e-08,3.0637329,1.1755354,0.05,3.1415434,1.8846018,5.15,5.149055754175611,5.149643641410463,1.0001141737947536,82.0847577018228,True,True,1.0,3682856,3.1026382,-0.36215985,-0.9225135,0.13345079,False,1,True,False,0.05,2.200620873321996
156,2,3,3.0421941,3.0421942499999997,0.02200729999999984,0.011003799999999675,-0.011003500000000166,1.4999999953246856e-07,3.0531979,-0.045237325,7.336946,3.0311906,0.45476267,7.912878,0.7626910669622399,0.7630085090464521,1.0004162131929466,49.03685561171822,True,True,1.0,3749578,3.0421941,-0.8244097,-0.44156662,0.35407275,False,1,False,True,0.6177850295500064,0.007228380757962398
157,2,3,2.9766023,2.9766024,0.17603659999999977,-0.08801820000000005,0.08801839999999972,9.999999983634211e-08,2.8885841,-2.3651178,1.55,3.0646207,-3.075687,7.0,5.496126689586826,5.49894512361491,1.0005128036865352,97.428303038157,True,True,1.0,3802387,2.9766023,-0.7303818,-0.67996037,-0.064779155,False,1,False,True,1.55,0.004428858099116874
158,2,4,3.0680952,3.0680952,0.06002099999999988,-0.03001049999999994,0.03001049999999994,0.0,3.0380847,5.5047626,2.8959756,3.0981057,1.5547627,0.014991266,4.889025459409415,4.889393874826862,1.0000753555939739,36.10563280460005,True,True,1.0,3878550,3.0680952,0.28064314,0.56850064,-0.7733346,False,2,True,True,0.004303661135073375,0.014991266
159,2,4,2.9555423,2.9555422,0.1279747999999996,0.06398729999999997,-0.06398749999999964,-9.999999983634211e-08,3.0195296,-0.74523735,7.8716793,2.8915548,-5.4039392,1.8,7.6530250521765515,7.654094982339647,1.0001398048687677,52.501553434745674,True,True,1.0,3884933,2.9555423,0.34461397,0.7413616,-0.5758682,False,1,True,False,0.0220310311779664,0.09863581487073739
160,2,4,3.0954778,3.0954777499999997,0.008192500000000269,-0.004096300000000053,0.004096200000000216,-5.000000014021566e-08,3.0913815,1.7047627,3.978395,3.099574,-0.3452373,3.7734435,2.060219676964632,2.060235965710846,1.0000079063152323,5.709251021191903,True,True,1.0,3906031,3.0954778,0.12081075,0.099213354,-0.9877052,False,0,False,False,3.205810219596109,3.7734435
161,2,4,3.0095427,3.00954285,0.05972409999999995,0.029862200000000172,-0.029861899999999775,1.4999999997655777e-07,3.0394049,5.464564,3.2,2.9796808,5.083268,1.7,1.5477036666028807,1.5488555800128077,1.0007442725857563,75.73763797872353,True,True,1.0,3912768,3.0095427,-0.24730653,0.9414032,-0.22934586,False,1,True,False,0.015376264047286503,0.40372300221337293
162,2,4,3.1640837,3.1640835999999997,0.053172399999999787,-0.02658629999999995,0.026586099999999835,-1.0000000028043132e-07,3.1374974,1.9047626,6.238073,3.1906698,0.20476267,5.3462424,1.9197295593641215,1.9204657990232799,1.0003835121752265,27.68178463653652,True,True,1.0,3914309,3.1640837,0.36229074,0.4418628,-0.8206721,False,0,False,False,1.2510530269178775,2.5859531478171944
163,2,4,3.0622983,3.06229815,0.021393100000000054,-0.010696700000000003,0.01069640000000005,-1.4999999997655777e-07,3.0516016,3.669147,6.55,3.0729947,3.4047627,6.440583,0.28613132994394375,0.28692996132000576,1.002791135721553,22.48250585940869,True,True,1.0,3930309,3.0622983,-0.32522297,0.34024343,-0.88230634,False,1,True,False,0.011838714378261643,0.2608451917955531
164,2,4,3.1033356,3.1033356000000003,0.02596379999999998,-0.012981899999999769,0.012981900000000213,4.440892098500626e-16,3.0903537,2.5547626,7.292409,3.1163175,1.5547627,7.016719,1.0373065005580608,1.037631386866478,1.0003132018436618,15.413000755887083,True,True,1.0,3933064,3.1033356,-0.016284097,0.26531777,-0.96402353,False,1,True,False,0.018690836074833985,0.6731379371477224
165,2,4,3.0652652,3.0652652,0.018756400000000006,-0.009378200000000003,0.009378200000000003,0.0,3.055887,0.054762673,7.323817,3.0746434,-3.9452374,5.9106793,4.242282256422985,4.242323720050399,1.0000097738964329,19.45752084316507,True,True,1.0,3933153,3.0652652,0.0027397377,0.3331188,-0.94288087,False,0,False,False,0.6300003309994694,0.2502330407157855
166,2,4,2.9883401,2.98834015,0.2197022999999998,0.10985120000000004,-0.10985109999999976,5.000000014021566e-08,3.0981913,2.2547626,7.407982,2.878489,-5.467846,3.15,8.818678716288396,8.821415045316893,1.0003102878692522,28.870837849805582,True,True,1.0,3934136,2.9883401,0.17523141,0.47157723,-0.8642389,False,2,True,True,0.04577936797328596,0.023219438144265827
167,2,4,3.066307,3.06630715,0.11846470000000009,-0.05923220000000029,0.0592324999999998,1.4999999997655777e-07,3.0070748,4.804763,5.074068,3.1255395,1.7047627,4.4938807,3.153826114908903,3.1560502290406394,1.0007052114005976,10.600678798266046,True,True,1.0,3935807,3.066307,-0.29180562,0.16491872,-0.9421525,False,1,True,False,0.038678770364613535,2.836029556732009
168,2,4,3.0628405,3.06284035,0.19728309999999993,0.09864139999999999,-0.09864169999999994,-1.4999999997655777e-07,3.1614819,-1.4952374,5.628154,2.9641988,-4.9952374,4.7601304,3.606031748356767,3.611424316208575,1.0014954299429741,13.92870589128907,True,True,1.0,3945818,3.0628405,0.2939684,0.2149611,-0.9313293,False,1,False,True,1.9785957538074184,0.001641113894313573
169,2,4,3.0228395,3.0228397,0.015344400000000036,-0.007671999999999901,0.007672400000000135,2.0000000011677344e-07,3.0151675,4.72859,5.25,3.0305119,2.0178952,3.15,3.428974525823579,3.4290088581627196,1.0000100124217552,37.76527075726494,True,True,1.0,3949402,3.0228395,0.086918645,0.61045116,-0.7872703,False,1,True,False,0.006674062285749384,3.15
170,2,4,3.0193284,3.0193285000000003,0.1428878,0.07144400000000006,-0.07144379999999995,1.0000000028043132e-07,3.0907724,3.175372,6.15,2.9478846,0.054762673,0.019651607,6.878907906878611,6.880391770437634,1.0002157120838235,63.02196126721738,True,True,1.0,3964077,3.0193284,0.0145775685,0.89094853,-0.45387024,False,1,False,True,0.6308282308391003,0.019651607
171,2,4,2.9832635,2.98326345,0.13279629999999987,0.0663980999999998,-0.06639820000000007,-5.000000014021566e-08,3.0496616,-4.0452375,4.6660495,2.9168653,-5.2952375,3.8945525,1.4689137554700071,1.4749042268237926,1.0040781641069654,31.682785084337752,True,True,1.0,3967207,2.9832635,-0.27636102,0.5257741,-0.8044788,False,1,False,True,0.8978669840748297,0.027106194339868783
172,2,4,3.0429583,3.0429581,0.13553879999999996,-0.0677696000000001,0.06776919999999986,-2.0000000011677344e-07,2.9751887,5.304763,0.90163106,3.1107275,4.2047625,0.0017151837,1.4212141585338387,1.4276625829384502,1.004537264398818,39.28676928447828,True,True,1.0,3973543,3.0429583,0.2034173,0.6348491,-0.7453778,False,2,True,True,0.03309551199577041,0.0017151837
173,2,4,3.0510972,3.0510972499999998,0.16437549999999979,0.08218779999999981,-0.08218769999999997,4.999999969612645e-08,3.133285,-1.9452373,4.7341456,2.9689095,-4.8952374,4.336364,2.9766979677653844,2.9812329825591997,1.0015235051869302,7.679512752792164,True,True,1.0,3989338,3.0510972,0.3119389,0.109798014,-0.94373643,False,0,False,False,2.5000623786689764,0.25833909088391777
174,2,4,3.056276,3.056276,0.011414000000000257,0.005707000000000129,-0.005707000000000129,0.0,3.061983,1.0547627,7.8371854,3.050569,-2.3452373,7.408818,3.426878846615789,3.4268978550255564,1.0000055468578313,7.180882913580035,True,True,1.0,3992991,3.056276,-0.3026298,0.12003308,-0.94551957,False,2,True,True,0.01663685689087984,0.005504643569600303
175,2,4,3.0078287,3.00782885,0.17191670000000014,0.08595849999999983,-0.08595820000000032,1.4999999997655777e-07,3.0937872,2.8547628,6.420262,2.9218705,-5.2452374,4.0718966,8.433553420232613,8.435305486089765,1.0002077494230308,16.16801790242249,True,True,1.0,3995761,3.0078287,-0.014641017,0.27870187,-0.96026605,False,1,False,True,0.6025522436875737,0.03669916042393188
176,2,4,2.9726477,2.97264765,0.1234926999999999,0.06174629999999981,-0.06174640000000009,-5.000000014021566e-08,3.034394,4.4547625,5.6506724,2.9109013,-0.29523733,0.013683388,7.371441073929084,7.372475429146038,1.000140319268184,49.88088932800355,True,True,1.0,4000087,2.9726477,0.03907703,0.76369965,-0.6443879,False,2,True,True,0.01792536179561025,0.013683388
177,2,4,3.0041032,3.00410305,0.054445499999999925,0.027222599999999986,-0.02722289999999994,-1.4999999997655777e-07,3.0313258,5.5047626,2.6698427,2.9768803,-3.5952373,0.0009677679,9.483295396811796,9.483451686789047,1.0000164805556204,16.345514143619596,True,True,1.0,4002460,3.0041032,0.38612148,0.25744408,-0.885795,False,2,True,True,0.014851778649717814,0.0009677679
178,2,4,3.0425131,3.0425132,0.009983599999999981,0.004991900000000271,-0.00499169999999971,1.0000000028043132e-07,3.047505,4.2047625,5.954083,3.0375214,0.9498207,2.5,4.746086334262815,4.746096834720632,1.0000022124455978,46.70018765215238,True,True,1.0,4003495,3.0425131,0.29057723,0.6959939,-0.65662575,False,1,True,False,0.031784939207142794,2.5
179,2,4,2.9614909,2.9614909999999997,0.21549299999999993,0.10774660000000003,-0.10774639999999991,9.999999983634211e-08,3.0692375,1.2175621,7.8,2.8537445,-1.5805174,0.2,8.098718965880977,8.10158540789204,1.0003539377058446,69.78788974996395,True,True,1.0,4007496,2.9614909,0.3179518,0.88674986,-0.3355314,False,1,True,False,0.008843203669860711,0.2
180,2,4,2.9654026,2.9654026,0.19887120000000014,0.09943560000000007,-0.09943560000000007,0.0,3.0648382,3.0768912,7.0,2.865967,-0.804644,0.05,7.960453222577157,7.9629369746990015,1.0003120113958839,60.816891657047236,True,True,1.0,4018219,2.9654026,0.43005288,0.7830122,-0.44938445,False,2,True,True,0.003716580129242266,0.05
181,2,4,3.0964563,3.09645615,0.08932329999999977,-0.04466179999999964,0.04466150000000013,-1.4999999997655777e-07,3.0517945,3.7547626,6.4540453,3.1411178,-0.29523733,6.053126,4.069795537629931,4.070775647224418,1.0002408252663864,5.653429040258345,True,True,1.0,4022174,3.0964563,0.13425739,0.10055182,-0.9858318,False,1,True,False,0.015507902749773626,1.8737877720794727
182,2,4,3.0056517,3.0056517,0.07164999999999999,0.035824999999999996,-0.035824999999999996,0.0,3.0414767,4.361223,5.75,2.9698267,-5.3452373,0.97438216,10.817665982512233,10.817903264112799,1.0000219346392234,26.197373173624385,True,True,1.0,4029604,3.0056517,0.14469749,0.43594074,-0.88826704,False,2,True,True,0.042227262063098174,0.01777378044059778
183,2,4,2.9573917,2.9573917,0.04083919999999974,0.02041959999999987,-0.02041959999999987,0.0,2.9778113,3.7047627,2.8018959,2.9369721,-0.045237325,0.014161543,4.672682637703764,4.672861101397605,1.0000381929841333,36.62695845961008,True,True,1.0,4032961,2.9573917,-0.1266457,0.5926918,-0.79541016,False,1,False,True,1.8067326687166216,0.014161543
184,2,4,3.122425,3.1224251,0.02179719999999996,-0.0108984999999997,0.010898700000000261,1.0000000028043132e-07,3.1115265,4.002797,0.2,3.1333237,3.8047626,0.03976738,0.2547393100709516,0.2556701664709131,1.0036541529444445,38.976843993190386,True,True,1.0,4034215,3.122425,-0.3965517,0.55020046,-0.7348648,False,1,False,True,0.2,0.03976738
185,2,4,2.9845328,2.9845327,0.02941199999999977,0.014705899999999605,-0.014706100000000166,-1.0000000028043132e-07,2.9992387,-1.5452373,2.822855,2.9698267,-5.3452373,0.9972364,4.215789756696361,4.215892353750266,1.000024336378194,25.660837530128134,True,True,1.0,4037148,2.9845328,-0.06380547,0.43265045,-0.8993011,False,1,False,True,2.822855,0.02501937698143565
186,2,4,2.9828174,2.9828173500000004,0.02556130000000012,0.012780600000000142,-0.012780699999999978,-4.999999969612645e-08,2.995598,5.1047626,4.5032,2.9700367,0.25476268,0.02257611,6.60291524007682,6.602964716526693,1.0000074931220642,42.73298734472135,True,True,1.0,4038155,2.9828174,0.35426465,0.6335505,-0.68783015,False,2,True,True,0.000473067335963203,0.02257611
187,2,4,3.0486772,3.0486769999999996,0.01276799999999989,-0.006384200000000284,0.0063837999999996065,-2.0000000056086265e-07,3.042293,-0.29523733,7.433313,3.055061,-2.3452373,7.395397,2.0503505797926365,2.050390334029109,1.0000193889946745,1.0595995797846456,True,True,1.0,4068000,3.0486772,-0.14042372,0.017586663,-0.9899353,False,1,False,True,0.49923846993979787,0.017577378180269092
188,2,4,3.0290475,3.0290475,0.062184999999999935,-0.031092499999999745,0.03109250000000019,0.0,2.997955,5.1047626,4.4052787,3.06014,1.6547626,1.8377737,4.3005327489771545,4.30098231794203,1.0001045379703206,36.65678325841796,True,True,1.0,4073654,3.0290475,0.26463872,0.5787467,-0.7713745,False,1,True,False,0.038494928402725365,1.8377737
189,2,4,3.0324087,3.03240875,0.07029150000000017,-0.03514570000000017,0.035145800000000005,5.000000014021566e-08,2.997263,5.0264487,4.6,3.0675545,2.0203834,1.65,4.211760746749997,4.212347265223553,1.0001392573103798,44.460682508919376,True,True,1.0,4075733,3.0324087,-0.016933672,0.7001151,-0.71382916,False,1,True,False,0.035055770897724804,1.65
190,2,4,3.0111914,3.01119135,0.05096869999999987,0.025484300000000015,-0.02548439999999985,-5.000000014021566e-08,3.0366757,5.5047626,2.8017294,2.985707,-3.9952374,0.0010789621,9.90422348674087,9.904354632366974,1.0000132413839693,16.425796767537804,True,True,1.0,4078059,3.0111914,0.53043395,0.23709075,-0.81389666,False,2,True,True,0.008699836980820682,0.0010789621
191,2,4,3.0204701,3.02047,0.07811199999999996,-0.039056099999999816,0.03905590000000014,-9.999999983634211e-08,2.981414,5.4547625,1.760084,3.059526,2.4047627,1.7287933,3.0501603052801225,3.0511603321442373,1.0003278604283137,0.5877909081908967,True,True,1.0,4078466,3.0204701,-0.0037835897,0.010164472,-0.9999412,False,1,True,False,0.04308690172062291,1.7287933
192,2,4,2.9289815,2.92898155,0.02299350000000011,-0.011496699999999915,0.011496800000000196,5.000000014021566e-08,2.9174848,-0.99523735,1.851454,2.9404783,-2.7952373,0.0036623934,2.5795995118276425,2.5797019871418603,1.0000397252805127,45.75061952376515,True,True,1.0,4080215,2.9289815,0.099248774,0.71338207,-0.6937116,False,1,False,True,1.851454,0.0036623934
193,2,4,3.1607926,3.16079255,0.008287900000000015,-0.0041440000000001476,0.004143899999999867,-5.000000014021566e-08,3.1566486,2.88331,0.15,3.1649365,2.8047626,0.041500207,0.13394737447147967,0.1342035335384758,1.0019123858754744,54.09769639418016,True,True,1.0,4110884,3.1607926,-0.17325246,0.7928829,-0.5842262,False,1,False,True,0.15,0.041500207
194,2,4,3.1099558,3.1099558500000004,0.1353803,0.06769020000000037,-0.06769009999999964,5.000000058430487e-08,3.177646,1.3047627,5.708822,3.0422657,-4.0452375,4.526224,5.479145934322615,5.480818186660832,1.0003052031025021,12.464589530352697,True,True,1.0,4113548,3.1099558,-0.15336624,0.2169366,-0.9640629,False,0,False,False,1.9892380330044401,0.9679249121241131
195,2,4,3.0452151,3.0452151,0.07897279999999984,-0.03948639999999992,0.03948639999999992,0.0,3.0057287,4.9047627,3.806267,3.0847015,-2.5952373,4.3548994,7.520039727975495,7.520454388763328,1.0000551407709046,175.81620915927965,True,True,1.0,4114882,3.0452151,0.21282627,-0.06904318,-0.97464764,False,0,False,False,0.427437155166919,2.2832099448995313
196,2,4,3.0855632,3.0855632,0.12236840000000004,-0.06118420000000002,0.06118420000000002,0.0,3.024379,5.3547626,3.733984,3.1467474,2.1547627,0.036197502,4.890155860991664,4.89168665902771,1.0003130366555915,49.12765944678256,True,True,1.0,4114994,3.0855632,-0.078513384,0.7525545,-0.65383285,False,2,True,True,0.0045180595237636,0.036197502
197,2,4,3.052035,3.0520350499999997,0.03473090000000001,0.017365499999999923,-0.017365400000000086,4.999999969612645e-08,3.0694005,2.9547627,7.0921297,3.0346696,-4.445237,5.671785,7.535076285401375,7.535156326330131,1.000010622444382,10.865125826549303,True,True,1.0,4127457,3.052035,0.49205205,0.16221362,-0.85531956,False,2,True,True,0.001669953023983941,0.014406975909141704
198,2,4,3.0193217,3.01932155,0.1077634999999999,0.053881599999999974,-0.05388189999999993,-1.4999999997655777e-07,3.0732033,-1.4452373,3.6388476,2.9654398,-5.3452373,1.0499032,4.681093152917527,4.682333401011039,1.0002649483898305,33.577475528463424,True,True,1.0,4140642,3.0193217,-0.311821,0.53185946,-0.78733295,False,1,False,True,3.627644833268623,0.041716601824484736
199,2,5,2.875712,2.8757118,0.04477960000000003,-0.022390000000000132,0.0223895999999999,-2.0000000011677344e-07,2.853322,-1.3452374,0.001206416,2.8981016,-2.614633,1.3,1.8161029605005674,1.8166549412904711,1.0003039369473588,134.3441655872558,True,True,1.0,4289339,2.875712,-0.6604444,-0.54777104,-0.51357585,False,1,True,False,0.001206416,1.3
200,2,5,3.036054,3.0360538999999998,0.0076446000000003345,0.003822200000000109,-0.0038224000000002256,-1.0000000028043132e-07,3.0398762,4.1632876,0.9,3.0322316,2.0512862,2.55,2.68012124979486,2.6801321522475567,1.0000040678953228,142.00128598327643,True,True,1.0,4410729,3.036054,-0.58330923,-0.49857688,-0.64122653,False,0,False,False,0.9,2.55
201,2,5,3.026996,3.0269959,0.11206619999999967,0.05603299999999978,-0.056033199999999894,-9.999999983634211e-08,3.083029,-3.2952373,4.7344933,2.9709628,-4.945237,4.833552,1.6529705490557836,1.6567650615667322,1.002295571759047,176.56433798964312,True,True,1.0,4445929,3.026996,-0.5073463,-0.01861828,-0.86154115,False,1,False,True,1.4894220113111958,0.01920947169864641
202,2,5,3.006939,3.0069388999999997,0.030473799999999773,-0.015236999999999945,0.015236799999999828,-1.0000000028043132e-07,2.991702,0.545462,0.75,3.0221758,-0.5452373,2.703651,2.23749350676633,2.237701017854693,1.0000927426550001,119.17408527193622,True,True,1.0,4449305,3.006939,-0.7694735,-0.56205934,-0.3033148,False,0,False,False,0.75,2.703651
203,2,5,3.0514045,3.05140435,0.0007654999999999745,-0.0003828999999999638,0.0003826000000000107,-1.4999999997655777e-07,3.0510216,4.349864,5.5,3.0517871,4.2462063,5.85,0.3650272849655075,0.36502808763099287,1.000002198919145,106.49743801603523,True,True,1.0,4470783,3.0514045,-0.8130637,-0.55877393,-0.16339876,False,0,False,False,0.1879880964935158,0.0731433500127287
204,2,5,3.0706823,3.0706822999999996,0.06293820000000006,-0.03146910000000025,0.031469099999999806,-4.440892098500626e-16,3.0392132,4.054763,4.821714,3.1021514,2.8047626,5.8607144,1.625430045003574,1.6266481021473453,1.0007493753099468,140.26663912835824,True,True,1.0,4513795,3.0706823,-0.47254333,-0.5767122,-0.6664127,False,0,False,False,0.8050512938919808,1.0832952834797558
205,2,5,3.0568583,3.0568584000000003,0.07797600000000005,0.03898810000000008,-0.038987899999999964,1.0000000028043132e-07,3.0958464,1.7858617,7.65,3.0178704,-0.29523733,7.9055085,2.09672548661936,2.0981749266482033,1.0006912874566045,173.000497173883,True,True,1.0,4647831,3.0568583,-0.7455134,-0.05332123,-0.6643543,False,2,True,True,0.0010921534349435692,0.028971763327944457
206,2,5,3.0863042,3.0863042,0.08878139999999979,0.044390700000000116,-0.04439069999999967,0.0,3.1306949,-1.8535047,6.35,3.0419135,-2.0454357,7.55,1.2152520350779095,1.218490724522333,1.0026650351951198,99.08706461888032,True,True,1.0,4850932,3.0863042,-0.86503386,-0.48168784,-0.14033264,False,1,False,True,1.1727614983811638,0.009470171339599834
207,2,5,2.9820645,2.9820645,0.034813399999999994,-0.017406699999999997,0.017406699999999997,0.0,2.9646578,-2.540285,2.8,2.9994712,-3.612779,3.7,1.4000869187432619,1.400519672427189,1.0003090905844014,139.99778425832602,True,True,1.0,4858320,2.9820645,-0.6851631,-0.48135802,-0.5466681,False,0,False,False,2.8,1.6872660361665002
208,3,1,6.0485463,6.0485463500000005,0.05477530000000019,-0.027387599999999956,0.027387700000000237,5.000000058430487e-08,6.0211587,3.1299746,6.3,6.075934,3.2774665,4.4,1.9057161017752902,1.906503132453681,1.0004129842202927,94.43881575072862,True,True,1.0,87749,6.0485463,-0.15461336,0.98535097,0.0719592,False,0,False,False,0.5367342261409139,1.686603287466
