type,x1,y1,z1,x2,y2,z2
Trace,-22.0,-0.21354088097476406,-0.9441180838977562,-22.0,0.15199668066722147,-1.9882019526072536
Trace,-22.0,2.593051150173093,1.7741925049035228,-22.0,0.007624676708047229,-2.064772254467141
Trace,-22.0,-3.077576136794925,1.9395987033438016,-22.0,-1.3841109661729623,-0.09331226024963535
Trace,-22.0,-0.8317821169923234,0.4976124926303612,-22.0,-2.8188995961699983,-0.9600253071711352
Trace,-22.0,2.3675507765473123,-3.0853847790623647,-22.0,2.5038284045070927,-4.0
Trace,-22.0,2.2434125358164163,3.4643858578147504,-22.0,2.1533724704081756,2.026437375970547
Trace,-22.0,1.005833348042165,3.868061055227304,-22.0,0.4338320879734953,0.36330274831468956
Trace,-22.0,0.581260205541291,3.7627291589483005,-22.0,4.294491482155604,1.9053984593923339
Trace,-22.0,-2.887079032040938,3.143852356157872,-22.0,-1.4833400343770802,0.056401215881376476
Trace,-22.0,0.040770866442992215,-0.2858867280742352,-22.0,0.8970004481927197,-1.8672905577235617
Trace,-22.0,-2.416087874294376,-1.339842445472596,-22.0,-2.9524983656299244,-1.5336878262825608
Trace,-22.0,-1.191499744958771,3.8164268834792106,-22.0,-1.7984556640519276,0.8036479965943206
Trace,-22.0,0.7035723234080341,-3.9929474851689633,-22.0,0.7017180285378865,-4.0
Trace,-22.0,-1.0624994266395096,0.4509338976026711,-22.0,-0.7108550533213139,-2.217589741688725
Trace,-22.0,3.7887172155365194,-3.244670212529532,-22.0,3.4561896009543065,-4.0
Trace,-22.0,-2.2843103838732395,1.070804487493802,-22.0,-1.3282215870212912,-1.1247384377071863
Trace,-22.0,0.21827557396226632,1.1335119090448185,-22.0,-0.6848286437108857,0.7882909344819644
Trace,-22.0,3.743344876873389,0.8555748100576812,-22.0,4.077285967032284,-4.0
Trace,-22.0,-2.7234575939329537,0.6177865949901031,-22.0,-4.6029612205687505,-4.0
Trace,-22.0,-0.738822031998084,-3.916089901528413,-22.0,-0.8028107781290693,-4.0
Trace,-22.0,2.982331169163182,-1.090018227527723,-22.0,2.900691269420578,-2.245839956900318
Trace,-22.0,2.833668218770073,-3.0415300508423257,-22.0,2.595678940010469,-4.0
Trace,-22.0,-2.713250152852634,3.2362220573948433,-22.0,-2.649842117704282,1.0832521876891215
Trace,-22.0,-0.8572405061947318,3.8836462001622367,-22.0,-0.8342684790206403,3.8476117554615463
Trace,-22.0,-3.755103841542013,-0.22087543633611006,-22.0,-3.4728474767945023,-3.498640427334789
Trace,-22.0,1.6445916315574078,1.2568770275725067,-22.0,2.3585980133371947,-2.4056572351280208
Trace,-22.0,-1.6639926457787175,0.01858990980050068,-22.0,-2.141657714887162,-4.0
Trace,-22.0,4.558415324913019,0.7954623244276129,-22.0,5.331465080367882,-0.14269202263714847
Trace,-22.0,-1.8675843357211652,-0.2259144931156849,-22.0,-1.645523101043089,-1.7244656501100422
Trace,-22.0,-2.0668354297808196,-3.413725890351012,-22.0,-2.2199487323227403,-4.0
Trace,-22.0,3.3571691760158955,-2.7662875925952513,-22.0,3.3335127852421036,-3.358456896169419
Trace,-22.0,-2.894897814093025,-3.722965161652887,-22.0,-2.853983929007912,-4.0
Trace,-22.0,1.7168361093656095,3.6703298593769684,-22.0,2.375302713618224,1.5788134726026175
Trace,-22.0,-0.3632545768339941,-1.9710653586601614,-22.0,1.7586468804090185,-3.7362667755290406
Trace,-22.0,-3.9748844311463056,-4.0,-22.0,0.5473019472300851,-2.299931489664848
Trace,-22.0,-0.3517719521924372,2.640614101826928,-22.0,3.4623789444772526,2.7218218477282505
Trace,-22.0,-4.81164512546196,1.1344559268730436,-22.0,-1.7980591311292735,3.647741585325806
Trace,-22.0,-5.13884425926072,-3.6991068805763843,-22.0,-2.245690839955902,-2.4312562785265714
Trace,-22.0,0.5297720275172879,-4.0,-22.0,0.5813595428807357,-3.973806779344424
Trace,-22.0,-4.248851984050899,-4.0,-22.0,4.915575561039373,0.953419705838459
Trace,-22.0,-4.594210192371152,-1.6622482829165959,-22.0,3.462717493674078,2.7215734936322806
