trace_id,fracture_id,set_id,face_id,face_x_m,p0_x,p0_y,p0_z,p1_x,p1_y,p1_z,observed_length_m,censoring_class,radius_m,nx,ny,nz
381,8514129,3,3,3.0000,3.000000,0.288973,-1.281081,3.000000,-0.032873,-2.901937,1.652500,0,1.114300,-0.400202,-0.898878,0.178487
382,8589677,3,3,3.0000,3.000000,0.547619,3.911717,3.000000,0.493451,2.366451,1.546216,1,2.468194,-0.045020,-0.998373,0.034997
383,8698974,3,3,3.0000,3.000000,2.309714,-3.030387,3.000000,1.763983,-4.000000,1.112642,1,1.577026,-0.594844,-0.700509,0.394270
384,8832613,3,3,3.0000,3.000000,2.221766,3.474898,3.000000,1.228737,-0.977375,4.561671,1,2.363868,-0.240285,-0.947423,0.211312
385,8895245,3,3,3.0000,3.000000,-1.595003,-0.102748,3.000000,-1.347025,-0.687956,0.635580,0,0.901787,-0.340867,-0.865604,-0.366795
386,8898108,3,3,3.0000,3.000000,-4.479975,-0.151356,3.000000,-2.814669,-1.133700,1.933454,0,1.278361,-0.729360,-0.347591,-0.589249
387,9024239,3,3,3.0000,3.000000,-1.557888,-1.766964,3.000000,-0.508417,-3.507502,2.032452,0,1.056175,-0.607342,-0.680338,-0.410215
388,9122158,3,3,3.0000,3.000000,1.695147,3.676362,3.000000,3.120013,1.755468,2.391668,1,1.591224,-0.417481,-0.729820,-0.541361
389,9147007,3,3,3.0000,3.000000,-0.886566,0.992283,3.000000,-0.930133,-1.235076,2.227785,0,1.129787,-0.250117,-0.968030,0.018935
390,9207156,3,3,3.0000,3.000000,-2.166782,1.396688,3.000000,-2.266138,0.534817,0.867578,0,0.927889,-0.234053,-0.965828,0.111340
391,9380578,3,3,3.0000,3.000000,1.693691,-2.836023,3.000000,1.905645,-4.000000,1.183117,1,0.901399,-0.355088,-0.919709,-0.167474
392,9425037,3,3,3.0000,3.000000,2.388864,3.393752,3.000000,1.685761,0.974288,2.519555,1,1.344937,-0.604643,-0.764855,0.222269
393,9451146,3,3,3.0000,3.000000,4.977535,-1.588607,3.000000,4.971401,-3.026999,1.438405,0,1.271436,-0.283344,-0.959010,0.004090
394,9508484,4,3,3.0000,3.000000,-5.505513,-1.027819,3.000000,0.119224,3.950557,7.511450,2,17.460003,-0.129226,0.657214,-0.742543
395,9508916,4,3,3.0000,3.000000,0.167091,-4.000000,3.000000,5.506415,-1.047145,6.101454,2,17.468466,-0.063114,0.482994,-0.873346
396,9523808,4,3,3.0000,3.000000,-2.370877,1.445101,3.000000,1.863727,3.629479,4.764807,1,15.187327,-0.829187,0.256255,-0.496771
397,9529147,4,3,3.0000,3.000000,-2.292844,-3.077454,3.000000,4.547861,1.540322,8.253429,1,16.603292,0.371107,0.519544,-0.769645
398,9529149,4,3,3.0000,3.000000,3.780240,1.036033,3.000000,4.513756,1.592797,0.920886,1,0.820962,0.404947,0.552806,-0.728302
399,9550739,4,3,3.0000,3.000000,3.667641,2.213003,3.000000,3.883762,2.340097,0.250722,1,10.762087,0.368800,0.471181,-0.801233
400,9575885,4,3,3.0000,3.000000,-3.980996,2.237189,3.000000,-2.490874,3.344213,1.856332,2,22.393486,-0.041039,0.595848,-0.802048
401,9576857,4,3,3.0000,3.000000,-5.528214,-1.513974,3.000000,0.449736,1.469807,6.681230,1,13.524506,-0.148879,0.441614,-0.884767
402,9635444,4,3,3.0000,3.000000,-4.726818,-0.705812,3.000000,0.790527,3.889695,7.180514,1,11.624279,-0.399210,0.586787,-0.704494
403,9649394,4,3,3.0000,3.000000,-2.591957,-4.000000,3.000000,3.076526,3.004877,9.011105,2,14.220042,0.066313,0.775649,-0.627671
404,9650868,4,3,3.0000,3.000000,-5.428316,-2.777080,3.000000,-2.162049,-1.350604,3.564174,1,3.929238,0.010690,0.400203,-0.916364
405,9658563,4,3,3.0000,3.000000,-5.487871,-0.833298,3.000000,-5.166923,-0.923429,0.333364,1,19.190580,-0.156935,-0.267019,-0.950827
406,9666992,4,3,3.0000,3.000000,-5.121101,0.465642,3.000000,-1.228143,2.641408,4.459717,1,10.473537,0.029708,0.487655,-0.872531
407,9691989,4,3,3.0000,3.000000,1.498315,-4.000000,3.000000,4.959828,-2.665975,3.709676,1,6.400978,-0.181076,0.353662,-0.917679
408,9708566,4,3,3.0000,3.000000,1.451165,3.534560,3.000000,1.768969,3.655832,0.340156,1,12.747355,0.033625,0.356317,-0.933760
409,9714055,4,3,3.0000,3.000000,-5.387587,-2.954990,3.000000,-5.145690,-2.882295,0.252584,1,7.385918,-0.175569,0.283331,-0.942814
410,9716367,4,3,3.0000,3.000000,-5.213589,-3.475508,3.000000,2.221521,3.475017,10.177949,2,23.230341,-0.046025,0.682177,-0.729737
411,9734188,4,3,3.0000,3.000000,-1.652745,-4.000000,3.000000,1.464684,-0.060514,5.023735,1,26.797428,0.043349,0.783438,-0.619957
412,9755797,4,3,3.0000,3.000000,-3.429960,-1.867977,3.000000,1.255805,3.798543,7.352949,1,13.648430,0.050383,0.769667,-0.636454
413,9758633,4,3,3.0000,3.000000,1.664676,-0.391274,3.000000,4.922844,0.936169,3.518205,1,7.520791,-0.123449,0.374421,-0.919005
414,9778226,4,3,3.0000,3.000000,-0.210192,3.888743,3.000000,-0.166839,3.946240,0.072010,1,12.304348,0.012393,0.798403,-0.601996
415,9783921,4,3,3.0000,3.000000,-0.095741,3.119244,3.000000,0.386343,3.926339,0.940111,1,5.500073,0.165542,0.846666,-0.505720
416,9786651,4,3,3.0000,3.000000,-3.512789,-4.000000,3.000000,3.089729,0.090957,7.767185,1,6.920470,0.052675,0.525966,-0.848873
417,9789910,4,3,3.0000,3.000000,-1.855969,-4.000000,3.000000,4.165230,2.042203,8.530127,2,8.042869,0.211645,0.692291,-0.689884
418,9790703,4,3,3.0000,3.000000,1.495043,-4.000000,3.000000,1.627678,-2.814417,1.192979,1,24.859388,-0.378227,0.919974,-0.102921
419,9802243,4,3,3.0000,3.000000,-1.685711,-4.000000,3.000000,4.451382,1.688768,8.368153,2,26.663315,-0.155407,0.671552,-0.724477
420,9817059,4,3,3.0000,3.000000,-2.152314,-4.000000,3.000000,4.102735,2.108346,8.742856,2,6.264262,0.040003,0.698108,-0.714874
421,9902039,5,3,3.0000,3.000000,-1.981216,3.591714,3.000000,-1.617271,3.387741,0.417207,1,1.522096,-0.799950,-0.293374,-0.523462
422,10208926,5,3,3.0000,3.000000,-3.112994,-1.572904,3.000000,-2.444693,-2.178834,0.902096,0,1.771260,-0.759442,-0.436985,-0.481966
423,10474417,5,3,3.0000,3.000000,-2.632279,-3.235742,3.000000,-1.325681,-3.800523,1.423438,0,0.711728,-0.744900,-0.264717,-0.612413
424,10677263,5,3,3.0000,3.000000,1.922407,3.220040,3.000000,2.157106,2.985146,0.332052,0,0.618295,-0.760458,-0.459378,-0.458995
425,10684834,5,3,3.0000,3.000000,0.632966,-3.427236,3.000000,1.360312,-3.986719,0.917635,0,0.530391,-0.714761,-0.426406,-0.554342
426,10777286,5,3,3.0000,3.000000,0.102477,3.562366,3.000000,0.656888,2.940102,0.833418,0,0.815232,-0.639115,-0.574251,-0.511633
427,10841850,5,3,3.0000,3.000000,-1.934491,0.164953,3.000000,-1.257806,-0.527998,0.968547,0,0.538990,-0.804233,-0.425204,-0.415223
428,11421426,5,3,3.0000,3.000000,3.199587,-3.602950,3.000000,4.173446,-3.771606,0.988356,0,0.558895,-0.538493,-0.143789,-0.830271
429,11604613,5,3,3.0000,3.000000,4.154900,-1.013868,3.000000,5.493421,-2.276740,1.840240,1,1.065901,-0.688545,-0.497667,-0.527479
430,12004376,5,3,3.0000,3.000000,0.537550,-1.059629,3.000000,1.098647,-2.071914,1.157389,0,0.639746,-0.899076,-0.382906,-0.212240
431,12118425,5,3,3.0000,3.000000,-0.534437,-0.487406,3.000000,1.013228,-1.280883,1.739216,0,0.949041,-0.705172,-0.323482,-0.630945
432,12240953,5,3,3.0000,3.000000,1.300191,2.382582,3.000000,2.240374,1.325898,1.414399,0,0.714910,-0.706421,-0.528785,-0.470485
433,12349587,5,3,3.0000,3.000000,2.180087,3.469486,3.000000,2.896073,2.492253,1.211453,0,0.687070,-0.712411,-0.566084,-0.414752
434,12664812,5,3,3.0000,3.000000,-2.779598,-2.453986,3.000000,-2.214601,-4.000000,1.646020,1,0.872861,-0.704846,-0.666262,-0.243488
435,13199690,5,3,3.0000,3.000000,3.900725,-2.578905,3.000000,3.993972,-2.712959,0.163296,0,0.696128,-0.567319,-0.676031,-0.470246
436,13310061,5,3,3.0000,3.000000,-1.606882,2.175853,3.000000,0.055300,1.155822,1.950208,0,0.993671,-0.778999,-0.327957,-0.534419
437,13342623,5,3,3.0000,3.000000,-1.899322,-0.076195,3.000000,-0.506429,-1.260098,1.828053,0,0.914040,-0.735060,-0.439095,-0.516607
438,13438817,5,3,3.0000,3.000000,2.889618,-3.542505,3.000000,3.248246,-4.000000,0.581305,1,0.801276,-0.959969,-0.220448,-0.172808
439,13530164,5,3,3.0000,3.000000,2.993881,1.772759,3.000000,3.222917,1.217851,0.600318,0,0.599069,-0.870395,-0.455112,-0.187845
440,13951277,5,3,3.0000,3.000000,-3.016171,3.049152,3.000000,-2.502380,1.806071,1.345078,1,0.699126,-0.870453,-0.454925,-0.188030
441,14197466,5,3,3.0000,3.000000,-4.073047,2.139767,3.000000,-3.899003,2.023142,0.209505,1,1.527677,-0.795715,-0.337156,-0.503154
442,14219486,5,3,3.0000,3.000000,-2.418161,1.868153,3.000000,-1.491000,0.552266,1.609716,0,0.997931,-0.933312,-0.293525,-0.206815
443,14437539,5,3,3.0000,3.000000,-1.226058,0.286316,3.000000,-0.639453,-0.276635,0.813031,0,0.921796,-0.861610,-0.351447,-0.366214
444,14563218,5,3,3.0000,3.000000,-0.938359,-3.615015,3.000000,-0.311043,-4.000000,0.736029,1,0.521855,-0.902177,-0.225629,-0.367653
445,14645909,5,3,3.0000,3.000000,-3.634389,-3.808024,3.000000,-3.557410,-4.000000,0.206835,1,0.888898,-0.562981,-0.767097,-0.307594
446,14673350,5,3,3.0000,3.000000,-3.321637,-1.982713,3.000000,-2.369396,-2.658965,1.167938,0,0.680999,-0.755116,-0.379596,-0.534515
447,14794139,5,3,3.0000,3.000000,-2.068992,3.337179,3.000000,-1.922182,2.254831,1.092259,0,0.569947,-0.786265,-0.612282,-0.083050
448,14809043,5,3,3.0000,3.000000,3.419267,1.311395,3.000000,4.318013,0.636028,1.124218,0,0.567290,-0.532324,-0.508554,-0.676760
449,15142998,5,3,3.0000,3.000000,-1.425158,2.909303,3.000000,-0.724393,1.803134,1.309458,0,0.659493,-0.631017,-0.655333,-0.415157
450,15316702,5,3,3.0000,3.000000,-4.754869,1.221813,3.000000,-3.883867,-1.010110,2.395856,1,1.346802,-0.784735,-0.577420,-0.225337
451,15684877,5,3,3.0000,3.000000,-0.504879,-0.245506,3.000000,0.044438,-0.690862,0.707171,0,0.518147,-0.760277,-0.409098,-0.504596
452,15755332,5,3,3.0000,3.000000,4.646353,-0.944133,3.000000,5.543601,-1.843479,1.270384,1,0.905992,-0.863260,-0.357335,-0.356502
453,15875425,5,3,3.0000,3.000000,-3.120580,2.972560,3.000000,-3.064772,2.934081,0.067788,1,0.537674,-0.791138,-0.347193,-0.503544
454,15879679,5,3,3.0000,3.000000,-1.457048,2.664710,3.000000,-0.658723,2.036259,1.016009,0,0.834881,-0.874560,-0.299945,-0.381022
455,15958013,5,3,3.0000,3.000000,-4.793821,-2.157330,3.000000,-4.395507,-2.500655,0.525858,0,0.503025,-0.780108,-0.408475,-0.473899
456,16116700,5,3,3.0000,3.000000,-1.354878,-2.655306,3.000000,-0.393515,-4.000000,1.653003,1,1.218919,-0.933032,-0.292686,-0.209250
457,16232903,5,3,3.0000,3.000000,-4.019763,-0.526410,3.000000,-3.717217,-1.723556,1.234785,0,0.718251,-0.837614,-0.529612,-0.133845
458,16402840,5,3,3.0000,3.000000,2.573355,-1.268916,3.000000,3.439893,-2.159409,1.242525,0,0.624012,-0.838910,-0.390068,-0.379575
459,16536271,5,3,3.0000,3.000000,1.910993,0.776108,3.000000,3.139855,0.219145,1.349189,0,0.813988,-0.340675,-0.388119,-0.856332
460,16583216,5,3,3.0000,3.000000,0.609780,-3.400163,3.000000,1.288409,-4.000000,0.905728,1,0.526473,-0.826795,-0.372530,-0.421464
461,16686978,5,3,3.0000,3.000000,-0.889752,2.697214,3.000000,-0.243564,2.280732,0.768776,0,0.592552,-0.715797,-0.378306,-0.586957
462,16978815,5,3,3.0000,3.000000,-1.433388,3.114748,3.000000,-0.078684,2.273969,1.594406,0,1.397466,-0.690719,-0.381325,-0.614409
463,17049319,5,3,3.0000,3.000000,-1.677638,2.860255,3.000000,-1.285182,2.650079,0.445192,0,0.686300,-0.818068,-0.271516,-0.506994
464,17574019,5,3,3.0000,3.000000,1.939899,-2.871601,3.000000,2.718024,-3.370784,0.924479,0,0.546180,-0.859085,-0.276370,-0.430804
465,17598902,5,3,3.0000,3.000000,1.176487,-1.416211,3.000000,0.763090,-2.505999,1.165563,0,0.623442,-0.821626,-0.532969,0.202175
466,17752268,5,3,3.0000,3.000000,5.156956,-1.547570,3.000000,5.531331,-1.580722,0.375840,1,0.513705,-0.787829,-0.054326,-0.613493
467,17806550,5,3,3.0000,3.000000,-1.646603,-2.211368,3.000000,-1.137604,-3.046865,0.978333,0,0.564095,-0.803938,-0.507886,-0.309413
468,17836868,5,3,3.0000,3.000000,-1.096664,2.189167,3.000000,-0.297445,0.131265,2.207649,0,1.150703,-0.682757,-0.681085,-0.264510
469,17844519,5,3,3.0000,3.000000,1.113864,1.313018,3.000000,1.833074,0.682793,0.956267,0,0.562952,-0.798738,-0.396535,-0.452524
470,17979324,5,3,3.0000,3.000000,0.702073,-1.968217,3.000000,1.434905,-2.824700,1.127212,0,0.601750,-0.910738,-0.313796,-0.268493
471,18076144,5,3,3.0000,3.000000,-0.810319,0.315074,3.000000,0.059969,-0.677130,1.319799,0,0.672683,-0.804645,-0.446377,-0.391529
472,18086482,5,3,3.0000,3.000000,-5.541093,-1.789761,3.000000,-5.005848,-2.214147,0.683075,1,0.508429,-0.577171,-0.507358,-0.639891
473,18221871,5,3,3.0000,3.000000,-1.722433,2.245595,3.000000,-1.158568,1.397881,1.018117,0,0.523023,-0.871004,-0.409051,-0.272084
474,18283780,5,3,3.0000,3.000000,1.373303,2.281683,3.000000,2.284028,2.014105,0.949219,0,0.518545,-0.931027,-0.102876,-0.350150
475,34365,1,4,4.5000,4.500000,-0.691245,-2.814098,4.500000,-0.814859,-1.007061,1.811260,0,1.259100,-0.259708,0.963436,0.065905
476,375867,1,4,4.5000,4.500000,-4.413802,-4.000000,4.500000,-4.482610,-3.479467,0.525061,1,0.719916,-0.022425,0.991127,0.131013
477,467840,1,4,4.5000,4.500000,3.940170,-4.000000,4.500000,3.886399,-0.655437,3.344995,1,3.092469,-0.377971,0.925698,0.014883
478,858746,1,4,4.5000,4.500000,0.894906,2.882287,4.500000,0.908475,3.397755,0.515647,0,0.691583,-0.314505,0.948927,-0.024979
479,1152559,1,4,4.5000,4.500000,4.314244,-1.896311,4.500000,4.416775,-1.413890,0.493197,0,0.525278,-0.116551,0.971486,-0.206474
480,1603737,1,4,4.5000,4.500000,2.304750,-3.539031,4.500000,2.686039,-2.426313,1.176233,0,0.745957,-0.150603,0.935212,-0.320464
481,1708539,1,4,4.5000,4.500000,5.099290,-1.725451,4.500000,5.506932,-1.058212,0.781908,1,0.505391,-0.095049,0.849484,-0.518982
482,1770520,1,4,4.5000,4.500000,-3.649637,1.597076,4.500000,-3.586288,2.565571,0.970564,0,0.729614,-0.386183,0.920455,-0.060206
483,1905823,1,4,4.5000,4.500000,0.563140,-2.004407,4.500000,0.501985,0.922813,2.927859,0,1.499811,-0.382262,0.923852,0.019301
484,2181012,1,4,4.5000,4.500000,4.459882,0.348912,4.500000,4.301052,0.942616,0.614583,0,0.748676,-0.316798,0.916271,0.245125
485,2261669,1,4,4.5000,4.500000,-1.992401,0.220182,4.500000,-2.592190,1.605183,1.509296,0,1.151883,-0.517175,0.785395,0.340124
486,2389516,1,4,4.5000,4.500000,-0.330157,2.470687,4.500000,-0.050037,3.956830,1.512312,1,1.317497,-0.567360,0.809220,-0.152528
487,2474786,1,4,4.5000,4.500000,3.723261,-0.038970,4.500000,4.403664,1.762187,1.925387,1,4.754917,-0.128120,0.927768,-0.350473
488,2576944,1,4,4.5000,4.500000,-0.965431,1.816554,4.500000,-1.033529,2.578619,0.765102,0,0.525589,-0.086274,0.992317,0.088673
489,2579815,1,4,4.5000,4.500000,2.265589,1.339541,4.500000,2.303850,1.848197,0.510093,0,0.721803,0.285010,0.955824,-0.071898
490,2599672,1,4,4.5000,4.500000,3.745934,-4.000000,4.500000,4.057088,-1.720957,2.300185,1,1.328218,-0.530595,0.839834,-0.114661
491,2700315,1,4,4.5000,4.500000,-4.566755,-0.049684,4.500000,-4.547069,0.901733,0.951621,0,0.522707,-0.447891,0.893897,-0.018496
492,2899008,1,4,4.5000,4.500000,-1.759950,0.044464,4.500000,-1.364971,0.667159,0.737399,0,0.885120,-0.566729,0.695744,-0.441315
493,3069350,1,4,4.5000,4.500000,5.092146,-3.619037,4.500000,5.192861,-2.586048,1.037887,0,0.520622,0.094390,0.990837,-0.096606
494,3272339,1,4,4.5000,4.500000,-5.317084,-0.164223,4.500000,-4.624946,1.421717,1.730394,1,1.080238,-0.667454,0.682487,-0.297852
495,3378978,1,4,4.5000,4.500000,4.122842,-4.000000,4.500000,4.572749,-1.850935,2.195654,1,4.259476,-0.392881,0.900077,-0.188431
496,3582304,1,4,4.5000,4.500000,-3.430913,-4.000000,4.500000,-3.496588,-3.060312,0.941980,1,0.813276,-0.076661,0.994631,0.069515
497,3784075,1,4,4.5000,4.500000,-3.065912,-2.118838,4.500000,-2.657361,-0.010001,2.148048,0,1.432768,-0.118420,0.974838,-0.188858
498,3808456,1,4,4.5000,4.500000,4.654254,0.189621,4.500000,4.994690,0.765655,0.669112,1,1.593057,-0.428636,0.777797,-0.459678
499,4081452,1,4,4.5000,4.500000,4.000783,-2.577602,4.500000,4.705094,-1.636423,1.175531,0,0.589583,-0.368652,0.744251,-0.556944
500,4227764,1,4,4.5000,4.500000,-3.697082,-2.746858,4.500000,-3.913667,0.765780,3.519309,0,1.876557,-0.316244,0.946880,0.058384
501,4273029,1,4,4.5000,4.500000,1.517769,2.584466,4.500000,1.580185,3.708333,1.125599,1,0.634131,-0.356532,0.932846,-0.051807
502,4487633,1,4,4.5000,4.500000,-5.351188,-0.229778,4.500000,-5.117974,0.473063,0.740522,2,0.848878,0.099643,0.944391,-0.313364
503,4601820,1,4,4.5000,4.500000,-3.972637,-0.835617,4.500000,-3.077362,-0.035473,1.200727,0,0.601528,-0.534790,0.563083,-0.630029
504,4831667,1,4,4.5000,4.500000,0.357779,-0.659222,4.500000,-0.206025,-0.195841,0.729792,0,0.645033,-0.701538,0.452485,0.550547
505,4838683,1,4,4.5000,4.500000,4.362916,-4.000000,4.500000,4.303834,-2.777645,1.223782,1,1.369661,-0.637532,0.769526,0.037195
506,4844236,1,4,4.5000,4.500000,-4.619847,-2.515841,4.500000,-4.518996,-1.609093,0.912340,0,1.642800,-0.247498,0.962950,-0.107102
507,5206047,1,4,4.5000,4.500000,1.673905,0.712125,4.500000,1.533831,1.285677,0.590409,0,0.611648,-0.597832,0.778734,0.190184
508,5250670,1,4,4.5000,4.500000,-4.755274,0.126917,4.500000,-4.045765,1.041830,1.157786,0,0.598682,-0.385123,0.729273,-0.565545
509,5520949,2,4,4.5000,4.500000,1.546886,-4.000000,4.500000,0.431884,-3.113576,1.424421,1,1.404639,0.995968,0.055824,0.070219
510,5599096,2,4,4.5000,4.500000,-3.927678,2.293619,4.500000,-3.037189,2.628359,0.951326,1,2.621040,0.978821,0.072034,-0.191629
511,5782595,2,4,4.5000,4.500000,0.100367,1.169663,4.500000,0.569486,-1.352990,2.565901,0,1.291739,0.855049,-0.509807,-0.094805
512,6181571,2,4,4.5000,4.500000,5.465716,-2.489659,4.500000,3.831065,-3.630396,1.993330,1,2.192353,0.925998,-0.216051,0.309595
513,6370613,2,4,4.5000,4.500000,4.364215,1.822886,4.500000,4.903980,0.354920,1.564056,1,1.231630,0.911425,-0.386188,-0.142000
514,6570728,2,4,4.5000,4.500000,-5.445392,-0.645735,4.500000,-4.150687,-2.308316,2.107235,1,1.492755,0.899070,-0.345423,-0.268992
515,6627099,2,4,4.5000,4.500000,-0.940949,3.153723,4.500000,3.159381,1.896260,4.288813,0,3.253489,0.946460,-0.094650,-0.308634
516,6671895,2,4,4.5000,4.500000,-3.214924,-1.512748,4.500000,-2.222723,-2.800017,1.625277,0,1.085640,0.979225,-0.160605,-0.123791
517,6805374,2,4,4.5000,4.500000,-0.141027,-0.627752,4.500000,-4.552543,1.533119,4.912315,1,3.591389,0.959527,0.123880,0.252906
518,7057205,2,4,4.5000,4.500000,4.870429,-1.045157,4.500000,5.539005,-1.745053,0.967910,1,1.216571,0.726207,-0.497114,-0.474869
519,7256801,2,4,4.5000,4.500000,-5.298855,-0.242551,4.500000,-4.302610,-2.398462,2.374964,0,1.411146,0.904304,-0.387515,-0.179070
520,7410672,3,4,4.5000,4.500000,4.061412,-2.094508,4.500000,4.204812,-3.292743,1.206786,0,2.931611,-0.523487,-0.845997,-0.101246
521,7441216,3,4,4.5000,4.500000,4.432144,-0.985991,4.500000,5.514371,-2.115734,1.564460,1,3.011590,-0.290319,-0.691027,-0.661964
522,7470204,3,4,4.5000,4.500000,4.200594,-3.324507,4.500000,4.443091,-4.000000,0.717702,1,0.967737,-0.158742,-0.929255,-0.333595
523,7495247,3,4,4.5000,4.500000,0.254732,3.938271,4.500000,-1.938147,-1.945069,6.278727,1,7.689922,-0.671068,-0.694708,0.258936
524,7735014,3,4,4.5000,4.500000,2.301212,-1.492940,4.500000,1.879535,-2.983522,1.549079,0,1.094747,-0.509007,-0.828258,0.234309
525,7778305,3,4,4.5000,4.500000,-0.775482,-0.590397,4.500000,0.062070,-4.000000,3.510967,1,4.274290,-0.327583,-0.917545,-0.225390
526,7826564,3,4,4.5000,4.500000,-1.673779,-1.125733,4.500000,-2.212674,-4.000000,2.924349,1,13.202673,-0.423534,-0.890366,0.166934
527,7957562,3,4,4.5000,4.500000,-0.131275,2.499742,4.500000,0.179873,0.964691,1.566268,0,1.338022,-0.240061,-0.951410,-0.192847
528,8070728,3,4,4.5000,4.500000,3.650361,1.052926,4.500000,3.472147,-0.582896,1.645501,0,1.044270,-0.412952,-0.905396,0.098638
529,8119326,3,4,4.5000,4.500000,2.054635,-2.356407,4.500000,1.744058,-4.000000,1.672679,1,1.201907,0.167575,-0.968716,0.183051
530,8141420,3,4,4.5000,4.500000,2.877708,-0.034170,4.500000,2.640480,-2.026789,2.006690,0,1.060803,-0.842762,-0.534511,0.063635
531,8143501,3,4,4.5000,4.500000,-4.769632,-2.242924,4.500000,-4.016741,-3.197045,1.215398,0,1.452934,0.003162,-0.785024,-0.619458
532,8172349,3,4,4.5000,4.500000,4.689578,0.732305,4.500000,5.165706,-0.875790,1.677101,0,1.331130,-0.624246,-0.749084,-0.221790
533,8289258,3,4,4.5000,4.500000,-3.935360,2.285489,4.500000,-2.980851,-1.498514,3.902533,1,2.075227,-0.089816,-0.965708,-0.243599
534,8290396,3,4,4.5000,4.500000,-1.037102,-0.812037,4.500000,-0.995997,-1.531277,0.720413,0,0.901079,-0.430563,-0.901090,-0.051498
535,8356373,3,4,4.5000,4.500000,-1.834755,1.991509,4.500000,0.268378,-3.314494,5.707613,0,3.779806,-0.649907,-0.706536,-0.280049
536,8402859,3,4,4.5000,4.500000,-0.586492,2.857468,4.500000,-1.053226,1.183875,1.737456,0,0.871867,-0.626576,-0.750713,0.209360
537,8446299,3,4,4.5000,4.500000,0.381350,3.797965,4.500000,0.967116,2.298977,1.609375,0,0.866147,-0.192013,-0.914079,-0.357199
538,8450790,3,4,4.5000,4.500000,0.125229,1.049327,4.500000,-0.899370,-0.145170,1.573731,0,1.107765,-0.674313,-0.560497,0.480776
539,8514129,3,4,4.5000,4.500000,-0.383645,-1.305164,4.500000,-0.645262,-2.622695,1.343254,0,1.114300,-0.400202,-0.898878,0.178487
540,8589677,3,4,4.5000,4.500000,0.480194,3.917830,4.500000,0.452184,3.118806,0.799515,1,2.468194,-0.045020,-0.998373,0.034997
541,8672883,3,4,4.5000,4.500000,-2.498625,3.230394,4.500000,-3.061284,1.460321,1.857348,0,1.072362,-0.320445,-0.902756,0.286962
542,8698974,3,4,4.5000,4.500000,1.504223,-2.198438,4.500000,0.490244,-4.000000,2.067312,1,1.577026,-0.594844,-0.700509,0.394270
543,8796028,3,4,4.5000,4.500000,-4.467865,-1.946559,4.500000,-5.200682,-3.514119,1.730394,1,0.922524,-0.363788,-0.843827,0.394480
544,8832613,3,4,4.5000,4.500000,1.756138,3.092903,4.500000,1.005246,-0.273740,3.449366,0,2.363868,-0.240285,-0.947423,0.211312
545,8915313,3,4,4.5000,4.500000,-0.779843,3.890663,4.500000,-1.169904,2.198734,1.736310,1,0.995131,-0.434523,-0.877639,0.202333
546,9009767,3,4,4.5000,4.500000,1.470033,3.738966,4.500000,0.888787,3.059819,0.893917,1,0.881500,-0.447391,-0.679468,0.581520
547,9018111,3,4,4.5000,4.500000,0.856896,3.883677,4.500000,1.335222,2.335351,1.620528,1,1.254432,-0.819380,-0.547709,-0.169205
548,9025106,3,4,4.5000,4.500000,3.227774,-3.549959,4.500000,3.177390,-4.000000,0.452853,1,1.142615,-0.125765,-0.985901,0.110377
549,9074707,3,4,4.5000,4.500000,-0.490636,0.077705,4.500000,-0.266120,-1.988254,2.078123,0,1.102558,-0.020377,-0.993940,-0.108015
550,9125033,3,4,4.5000,4.500000,1.149209,3.632706,4.500000,0.352889,1.108224,2.647099,0,1.600736,-0.370331,-0.885872,0.279439
551,9167610,3,4,4.5000,4.500000,-4.415593,-3.363534,4.500000,-4.673704,-4.000000,0.686811,1,0.951155,-0.202853,-0.907430,0.367997
552,9270279,3,4,4.5000,4.500000,3.963753,-3.490731,4.500000,4.196240,-4.000000,0.559826,1,1.655458,-0.665786,-0.678760,-0.309862
553,9291213,3,4,4.5000,4.500000,-2.776195,-3.824811,4.500000,-2.780080,-4.000000,0.175232,1,1.312367,-0.304023,-0.952431,0.021123
554,9451146,3,4,4.5000,4.500000,4.536250,-1.143736,4.500000,4.526337,-3.468090,2.324375,0,1.271436,-0.283344,-0.959010,0.004090
555,9508484,4,4,4.5000,4.500000,-5.518228,-1.300120,4.500000,0.386759,3.926301,7.885705,2,17.460003,-0.129226,0.657214,-0.742543
556,9508916,4,4,4.5000,4.500000,0.363099,-4.000000,4.500000,5.511349,-1.152816,5.883107,2,17.468466,-0.063114,0.482994,-0.873346
557,9523808,4,4,4.5000,4.500000,-1.187880,-0.448392,4.500000,3.993236,2.224235,5.829829,1,15.187327,-0.829187,0.256255,-0.496771
558,9529147,4,4,4.5000,4.500000,1.371067,0.119116,4.500000,4.186520,2.019671,3.396893,1,16.603292,0.371107,0.519544,-0.769645
559,9530752,4,4,4.5000,4.500000,-3.116480,-4.000000,4.500000,-3.077975,-3.966568,0.050994,1,2.877792,0.326243,0.619742,-0.713782
560,9575885,4,4,4.5000,4.500000,-4.224302,1.979685,4.500000,-2.192563,3.489080,2.531055,2,22.393486,-0.041039,0.595848,-0.802048
561,9576857,4,4,4.5000,4.500000,-5.540282,-1.772401,4.500000,0.951165,1.467682,7.255138,1,13.524506,-0.148879,0.441614,-0.884767
562,9635444,4,4,4.5000,4.500000,-2.731876,0.105822,4.500000,1.590004,3.705602,5.624683,1,11.624279,-0.399210,0.586787,-0.704494
