trace_id,face_id,set_id,x_face_nominal,x_mid_rough,x_span,rough_offset_p0,rough_offset_p1,rough_offset_mid,p0_x,p0_y,p0_z,p1_x,p1_y,p1_z,length_yz,length_3d,length_ratio_3d_to_yz,theta_yz_deg,valid_length,valid_x_tolerance,confidence,parent_fracture_id,dx,x_face,normal_x,normal_y,normal_z,rough_length_warning,censoring_class,is_p0_on_boundary,is_p1_on_boundary,distance_p0_to_boundary,distance_p1_to_boundary
149,2,4,9.0,9.0,0.0,0.0,0.0,0.0,9.0,-2.72883415222168,2.9898178577423096,9.0,-0.8777961435408292,7.881782499253565,5.230455024505757,5.230455024505757,1.0,69.27419155164067,True,True,1.0,4007496,0.0,9.0,0.3179517984390259,0.8867498636245728,-0.3355314135551452,False,1,False,True,2.729960427626412,0.0
150,2,4,9.0,9.0,0.0,0.0,0.0,0.0,9.0,-4.201021001936312,0.0,9.0,0.3499379237990112,7.9296397649458275,9.142779333744205,9.142779333744205,1.0,60.147732221827674,True,True,1.0,4018219,0.0,9.0,0.4300528764724731,0.7830122113227844,-0.4493844509124756,False,2,True,True,0.0,8.899114524108741e-16
151,2,4,9.0,9.0,0.0,0.0,0.0,0.0,9.0,-3.706853642425745,6.5273307393349125,9.0,3.5517203293942323,6.656282636158799,7.2597193262602735,7.2597193262602735,1.0,1.0177787449775577,True,True,1.0,4068000,0.0,9.0,-0.1404237151145935,0.017586663365364,-0.9899352788925172,False,2,True,True,1.2560739669470201e-15,1.2560739669470201e-15
152,2,4,9.0,9.0,0.0,0.0,0.0,0.0,9.0,5.018432140350342,4.449717998504639,9.0,5.095826834002338,4.525625786305361,0.1084063229442169,0.1084063229442169,1.0,44.444296284928875,True,True,1.0,4075733,0.0,9.0,-0.0169336721301078,0.7001150846481323,-0.7138291597366333,False,1,False,True,0.10079632670842187,0.0
153,2,4,9.0,9.0,0.0,0.0,0.0,0.0,9.0,-5.410465790406523,3.5084824063626634,9.0,3.975767701236421,6.242722868068494,9.776372029647245,9.776372029647245,1.0,16.241013846383375,True,True,1.0,4078059,0.0,9.0,0.5304339528083801,0.2370907515287399,-0.813896656036377,False,2,True,True,0.0,6.6018607235733855e-15
154,2,4,9.0,9.0,0.0,0.0,0.0,0.0,9.0,4.572626113891602,1.72834575176239,9.0,5.495303239414017,1.737724828323677,0.922724793770846,0.922724793770846,1.0,0.5823954880976403,True,True,1.0,4078466,0.0,9.0,-0.0037835896946489,0.0101644722744822,-0.9999411702156068,False,1,False,True,0.9137536134415837,2.220446049250313e-16
155,2,4,9.0,9.0,0.0,0.0,0.0,0.0,9.0,-3.6418426911136015,3.552713678800501e-15,9.0,-0.4104156494140625,3.3230552673339844,4.6351717374422226,4.6351717374422226,1.0,45.80091278250392,True,True,1.0,4080215,0.0,9.0,0.0992487743496894,0.7133820652961731,-0.6937115788459778,False,1,True,False,3.552713678800501e-15,3.3230552673339844
156,2,4,9.0,9.0,0.0,0.0,0.0,0.0,9.0,1.2417051792144775,7.229036331176758,9.0,1.3648206154316227,7.768225930811205,0.5530667545503829,0.5530667545503829,1.0,77.13791539318413,True,True,1.0,4092658,0.0,9.0,-0.2221799790859222,0.9505414962768556,-0.2170411795377731,False,1,False,True,0.552462173081925,9.155133597044475e-16
157,2,4,9.0,9.0,0.0,0.0,0.0,0.0,9.0,-3.358879956659504,0.0,9.0,1.477643966674805,3.2671709060668945,5.836640248502135,5.836640248502135,1.0,34.03983153233245,True,True,1.0,4140642,0.0,9.0,-0.3118210136890411,0.5318594574928284,-0.7873329520225525,False,1,True,False,0.0,3.2671709060668945
158,2,5,9.0,9.0,0.0,0.0,0.0,0.0,9.0,4.296921730041504,0.8247890472412109,9.0,4.7282438893553405,1.1102230246251563e-16,0.9307608594930359,0.9307608594930359,1.0,117.6072482078998,True,True,1.0,4206539,0.0,9.0,-0.8120060563087463,-0.5171975493431091,-0.2704677581787109,False,1,False,True,0.8247890472412109,8.95090418262362e-16
159,2,5,9.0,9.0,0.0,0.0,0.0,0.0,9.0,0.9171347885705404,7.878215935512109,9.0,1.5816396474838257,6.888590335845947,1.1920258113958668,1.1920258113958668,1.0,123.88021408373939,True,True,1.0,4598760,0.0,9.0,-0.399996668100357,-0.7608965039253235,-0.5109198689460754,False,1,True,False,0.0,0.7893806341953155
160,2,5,9.0,9.0,0.0,0.0,0.0,0.0,9.0,2.036484479904175,4.123422145843506,9.0,2.643598794937134,2.304340362548828,1.9177190424648975,1.9177190424648975,1.0,108.45631217030433,True,True,1.0,4835805,0.0,9.0,-0.9409259557724,-0.3211959302425384,-0.1071983873844146,False,0,False,False,2.865091821559152,2.304340362548828
161,3,1,12.0,12.0,0.0,0.0,0.0,0.0,12.0,0.7205485105514526,2.294811964035034,12.0,1.3516403436660769,3.909531354904175,1.7336653694045991,1.7336653694045991,1.0,68.65261050713873,True,True,1.0,95603,0.0,12.0,-0.3938150107860565,0.8561245203018188,-0.3346050083637237,False,0,False,False,2.294811964035034,3.5097761504098446
162,3,1,12.0,12.0,0.0,0.0,0.0,0.0,12.0,4.777549743652344,3.2954347133636475,12.0,5.044775794206151,4.646786348803452,1.3775198745210253,1.3775198745210253,1.0,78.81423062087192,True,True,1.0,96279,0.0,12.0,-0.284455806016922,0.9404773116111756,-0.1859767436981201,False,1,False,True,0.6643417766730081,0.0
163,3,1,12.0,12.0,0.0,0.0,0.0,0.0,12.0,-3.062067985534668,3.1427557468414307,12.0,-3.726797103881836,3.9725067615509033,1.0631799223038416,1.0631799223038416,1.0,128.69887303600288,True,True,1.0,153312,0.0,12.0,-0.3236706256866455,0.7384312748908997,0.5915712714195251,False,0,False,False,2.3711760474633126,1.4763824586770338
164,3,1,12.0,12.0,0.0,0.0,0.0,0.0,12.0,4.018544673919678,5.282942771911621,12.0,3.94133644997415,6.279163525615877,0.9992081364540112,0.9992081364540112,1.0,94.43162849120976,True,True,1.0,166939,0.0,12.0,-0.3170318305492401,0.9455794095993042,0.0732833445072174,False,1,False,True,0.5840742596368741,0.0
165,3,1,12.0,12.0,0.0,0.0,0.0,0.0,12.0,4.101386070251465,1.0853208303451538,12.0,4.080449104309082,1.4429112672805786,0.35820284355451526,0.35820284355451526,1.0,93.350849697071,True,True,1.0,191671,0.0,12.0,0.0103664165362715,0.9982367157936096,0.0584463216364383,False,0,False,False,1.0853208303451538,1.3649857088439183
166,3,1,12.0,12.0,0.0,0.0,0.0,0.0,12.0,-3.571223497390747,4.835239410400391,12.0,-3.4668729305267334,5.162203788757324,0.3432123912669486,0.3432123912669486,1.0,72.29953510078943,True,True,1.0,236067,0.0,12.0,-0.3976301848888397,0.8741082549095154,-0.278971254825592,False,0,False,False,1.2031144047501392,1.1119783327378212
167,3,1,12.0,12.0,0.0,0.0,0.0,0.0,12.0,-1.3625579716760523,2.220446049250313e-16,12.0,-1.1976094245910645,0.3256094455718994,0.36500621122261473,0.36500621122261473,1.0,63.133954324394445,True,True,1.0,246678,0.0,12.0,-0.3112524747848511,0.8477541208267212,-0.4294587671756744,False,1,True,False,2.220446049250313e-16,0.3256094455718994
168,3,1,12.0,12.0,0.0,0.0,0.0,0.0,12.0,-4.311377048492432,1.599974274635315,12.0,-4.465301036834717,4.216965675354004,2.621514178031994,2.621514178031994,1.0,93.36609668473413,True,True,1.0,249024,0.0,12.0,-0.484591007232666,0.8732317090034485,0.051361009478569,False,0,False,False,1.1562545609220005,0.7009026341150952
169,3,1,12.0,12.0,0.0,0.0,0.0,0.0,12.0,3.3851540481935847,0.0,12.0,3.441926956176758,0.3641145229339599,0.3685139738087161,0.3685139738087161,1.0,81.1377724183854,True,True,1.0,286595,0.0,12.0,-0.0934296250343322,0.983739733695984,-0.1533852219581604,False,1,True,False,4.440892098500626e-16,0.3641145229339599
170,3,1,12.0,12.0,0.0,0.0,0.0,0.0,12.0,0.3429382443428039,2.8756802082061768,12.0,1.7566983699798584,7.338982582092285,4.681857085984008,4.681857085984008,1.0,72.42429568158782,True,True,1.0,352933,0.0,12.0,-0.30662801861763,0.907396912574768,-0.2874198257923126,False,0,False,False,2.8756802082061768,0.3085517864493857
171,3,1,12.0,12.0,0.0,0.0,0.0,0.0,12.0,1.2417128086090088,6.082572937011719,12.0,2.6974036175118683,7.243917518788107,1.8621914425605215,1.8621914425605215,1.0,38.58273215635688,True,True,1.0,440500,0.0,12.0,-0.0457154586911201,0.6229919195175171,-0.7808912396430969,False,1,False,True,1.657005766078657,0.0
172,3,1,12.0,12.0,0.0,0.0,0.0,0.0,12.0,-4.808463096618652,0.7459404468536377,12.0,-5.207331657409668,3.3291380405426025,2.6138106160982577,2.6138106160982577,1.0,98.77765408038731,True,True,1.0,496283,0.0,12.0,-0.429729014635086,0.8923824429512024,0.1377916187047958,False,0,False,False,0.45443379873853307,0.23773079919013865
173,3,1,12.0,12.0,0.0,0.0,0.0,0.0,12.0,3.6407470703125,2.674378633499145,12.0,1.921127796173096,4.591429710388184,2.5753010075315763,2.5753010075315763,1.0,131.8925103972208,True,True,1.0,637672,0.0,12.0,-0.3975476920604706,0.6830466985702515,0.6127014756202698,False,0,False,False,1.876626743900653,2.627520951964918
174,3,1,12.0,12.0,0.0,0.0,0.0,0.0,12.0,-1.2845409890106954,0.0,12.0,-1.2466188669204712,0.9192404747009276,0.9200223571588968,0.9200223571588968,1.0,87.63767342047132,True,True,1.0,733663,0.0,12.0,-0.3952096104621887,0.917810320854187,-0.0378631390631198,False,1,True,False,0.0,0.9192404747009276
176,3,2,12.0,12.0,0.0,0.0,0.0,0.0,12.0,-3.599944591522217,2.364441394805908,12.0,-3.2842532654079237,0.0,2.3854232586389172,2.3854232586389172,1.0,97.60493988172081,True,True,1.0,955873,0.0,12.0,0.9191226363182068,-0.3905062675476074,-0.0521389469504356,False,1,False,True,1.9318420350378782,0.0
177,3,2,12.0,12.0,0.0,0.0,0.0,0.0,12.0,1.55048930644989,2.684495687484741,12.0,0.8184903860092163,1.8497788906097408,1.1102137409127903,1.1102137409127903,1.0,48.751088895048696,True,True,1.0,1210814,0.0,12.0,0.8414273858070374,-0.4062786102294922,0.3562830984592438,False,0,False,False,2.684495687484741,1.8497788906097408
178,3,2,12.0,12.0,0.0,0.0,0.0,0.0,12.0,2.512570858001709,0.1183843612670898,12.0,2.481761866191321,1.3877787807814457e-17,0.12232763779698103,0.12232763779698103,1.0,75.41261162051894,True,True,1.0,1397584,0.0,12.0,0.896101713180542,-0.4295410811901092,0.1117861121892929,False,1,False,True,0.1183843612670898,1.3877787807814457e-17
179,3,2,12.0,12.0,0.0,0.0,0.0,0.0,12.0,0.5095083713531494,4.125311851501465,12.0,-1.1569881439208984,2.6346216201782227,2.235926653802196,2.235926653802196,1.0,41.81280616592406,True,True,1.0,1820624,0.0,12.0,0.9047025442123412,-0.28404301404953,0.3175419867038727,False,0,False,False,3.738886460585568,2.6346216201782227
180,3,2,12.0,12.0,0.0,0.0,0.0,0.0,12.0,0.7351226806640625,4.011179924011231,12.0,-1.134659746586294,0.0,4.425567840181075,4.425567840181075,1.0,65.00776161922255,True,True,1.0,1918946,0.0,12.0,0.8057811260223389,-0.5367615818977356,0.2502074837684631,False,1,False,True,3.7651759444138837,2.220446049250313e-16
181,3,2,12.0,12.0,0.0,0.0,0.0,0.0,12.0,-3.9321675300598153,4.7387237548828125,12.0,-1.25797700881958,7.180253982543945,3.621099942900519,3.621099942900519,1.0,42.396012390101,True,True,1.0,2198350,0.0,12.0,0.8340855240821838,0.3719405829906463,-0.4073837995529175,False,0,False,False,0.9530692616950222,0.5951011365033705
182,3,2,12.0,12.0,0.0,0.0,0.0,0.0,12.0,-5.056875228881836,1.383455514907837,12.0,-5.380690895901811,1.0243794587128865,0.48352063072852486,0.48352063072852486,1.0,47.955781847784095,True,True,1.0,2255934,0.0,12.0,0.8716380000114441,-0.3639993369579315,0.3282555341720581,False,1,False,True,0.38905045838114993,2.220446049250313e-16
183,3,2,12.0,12.0,0.0,0.0,0.0,0.0,12.0,2.1146528720855717,4.587170124053955,12.0,2.662970304489136,3.028167247772217,1.6526167053894774,1.6526167053894774,1.0,109.37730054643097,True,True,1.0,2332056,0.0,12.0,0.9472640156745912,-0.3023017346858978,-0.1063226535916328,False,0,False,False,2.4897801366846943,2.7857267728881765
184,3,2,12.0,12.0,0.0,0.0,0.0,0.0,12.0,-0.5359264612197876,3.731624603271485,12.0,-0.3148380517959595,0.7134928703308105,3.0262186375351394,3.0262186375351394,1.0,94.1896273854493,True,True,1.0,2453966,0.0,12.0,0.9182058572769164,-0.3950450122356415,-0.0289383847266435,False,0,False,False,3.731624603271485,0.7134928703308105
185,3,2,12.0,12.0,0.0,0.0,0.0,0.0,12.0,-0.5239515900611877,3.2094109058380127,12.0,-0.2464259266853332,1.626833200454712,1.6067273220458043,1.6067273220458043,1.0,99.94642774092634,True,True,1.0,2461797,0.0,12.0,0.873673141002655,-0.4792008996009826,-0.0840341374278068,False,0,False,False,3.2094109058380127,1.626833200454712
186,3,3,12.0,12.0,0.0,0.0,0.0,0.0,12.0,0.4601562917232513,7.899367332458496,12.0,-0.4016801416873932,5.920984268188477,2.157953101192056,2.157953101192056,1.0,66.46077413317487,True,True,1.0,2466052,0.0,12.0,-0.0992263853549957,-0.9122623801231384,0.3974058926105499,False,1,True,False,0.020196855753554663,1.995778723521283
187,3,3,12.0,12.0,0.0,0.0,0.0,0.0,12.0,-3.4838626384735107,3.769742488861084,12.0,-4.984676361083984,0.1770176887512207,3.893599018812847,3.893599018812847,1.0,67.32790601472843,True,True,1.0,2528841,0.0,12.0,-0.4297794699668884,-0.8331605195999146,0.3480419218540191,False,0,False,False,1.7789869531890337,0.10694221641995887
188,3,3,12.0,12.0,0.0,0.0,0.0,0.0,12.0,1.311862704704335,7.782953626946552,12.0,2.273363236981402,1.7763568394002505e-15,7.842120276606929,7.842120276606929,1.0,97.04259640891078,True,True,1.0,2573061,0.0,12.0,-0.6834908723831177,-0.7244517207145691,-0.08949825912714,False,2,True,True,9.155133597044475e-16,1.831026719408895e-15
189,3,3,12.0,12.0,0.0,0.0,0.0,0.0,12.0,-2.191272321898526,7.489706246385834,12.0,-0.5902477467979641,1.7763568394002505e-15,7.6589150241549815,7.6589150241549815,1.0,102.06613781837993,True,True,1.0,2673183,0.0,12.0,-0.4985293745994568,-0.8477209806442261,-0.1812116503715515,False,2,True,True,0.0,2.220446049250313e-15
190,3,3,12.0,12.0,0.0,0.0,0.0,0.0,12.0,4.569532741159716,5.506977342426553,12.0,3.0100483894348145,4.634623527526856,1.7868946867806428,1.7868946867806428,1.0,29.222041095839444,True,True,1.0,2674845,0.0,12.0,-0.7237614393234253,-0.3368793725967407,0.6022305488586426,False,1,True,False,1.2560739669470201e-15,1.7829682664777562
191,3,3,12.0,12.0,0.0,0.0,0.0,0.0,12.0,-4.082683083319854,6.129567909064209,12.0,-3.857588529586792,5.691981315612793,0.4920869688263458,0.4920869688263458,1.0,117.22129080197035,True,True,1.0,2726702,0.0,12.0,-0.5818207859992981,-0.7232393026351929,-0.3720343112945556,False,1,True,False,0.0,0.4641397010927547
192,3,3,12.0,12.0,0.0,0.0,0.0,0.0,12.0,-3.8486344814300537,5.287265300750732,12.0,-3.3262526988983154,3.4274067878723145,1.9318272217378438,1.9318272217378438,1.0,105.68855427753297,True,True,1.0,2770708,0.0,12.0,-0.430241972208023,-0.8690837025642395,-0.2441011518239975,False,0,False,False,0.724183441526053,2.050642216409049
193,3,3,12.0,12.0,0.0,0.0,0.0,0.0,12.0,0.4015024900436401,3.713126659393311,12.0,1.4327499866485596,0.1812162399291992,3.67938345519641,3.67938345519641,1.0,106.27675287186301,True,True,1.0,2776058,0.0,12.0,-0.4051206707954407,-0.8776187300682068,-0.2562471926212311,False,0,False,False,3.713126659393311,0.1812162399291992
194,3,3,12.0,12.0,0.0,0.0,0.0,0.0,12.0,-4.1690354347229,3.7781283855438232,12.0,-3.830325365066528,1.6228783130645752,2.1817028638676783,2.1817028638676783,1.0,98.93131432617392,True,True,1.0,2842251,0.0,12.0,-0.0540791153907775,-0.9864295721054076,-0.1550231575965881,False,0,False,False,1.144318547600711,1.6228783130645752
195,3,3,12.0,12.0,0.0,0.0,0.0,0.0,12.0,0.844637930393219,3.048948049545288,12.0,2.236233949661255,1.7593591213226318,1.897255671921184,1.897255671921184,1.0,137.1787972200277,True,True,1.0,2945272,0.0,12.0,-0.5933891534805298,-0.547111451625824,-0.590388298034668,False,0,False,False,3.048948049545288,1.7593591213226318
196,3,3,12.0,12.0,0.0,0.0,0.0,0.0,12.0,-0.5712511550240541,7.90957482001965,12.0,-0.5560373067855835,7.707240581512451,0.20290540961371897,0.20290540961371897,1.0,94.30007333056177,True,True,1.0,2959241,0.0,12.0,-0.5126124024391174,-0.8562031388282776,-0.0643793419003486,False,1,True,False,8.881784197001252e-16,0.20288145732112686
197,3,3,12.0,12.0,0.0,0.0,0.0,0.0,12.0,1.8032022714614868,4.898336410522461,12.0,1.6519356966018677,2.2019824981689453,2.700593637949603,2.700593637949603,1.0,86.78904870213735,True,True,1.0,2987234,0.0,12.0,-0.2170823365449905,-0.9746208190917968,0.0546766519546508,False,0,False,False,2.451686847080572,2.2019824981689453
198,3,3,12.0,12.0,0.0,0.0,0.0,0.0,12.0,1.177654504776001,1.6470619440078735,12.0,1.7349638430216814,-2.220446049250313e-16,1.738794624415096,1.738794624415096,1.0,108.69405811542173,True,True,1.0,3039560,0.0,12.0,-0.3832955956459045,-0.8748984932899475,-0.2960356473922729,False,1,False,True,1.6470619440078735,9.155133597044475e-16
199,3,3,12.0,12.0,0.0,0.0,0.0,0.0,12.0,-0.7291930913925171,1.8057979345321653,12.0,-0.4033454473676861,0.0,1.83496127138345,1.83496127138345,1.0,100.22868165010303,True,True,1.0,3070458,0.0,12.0,-0.8049086332321167,-0.5839678049087524,-0.1053742095828056,False,1,False,True,1.8057979345321653,2.7755575615628914e-16
200,3,3,12.0,12.0,0.0,0.0,0.0,0.0,12.0,-3.06219220161438,1.3711307048797607,12.0,-2.2002540991501625,2.220446049250313e-16,1.6195483019483194,1.6195483019483194,1.0,122.15482658017754,True,True,1.0,3117470,0.0,12.0,-0.6477118134498596,-0.6450221538543701,-0.4054822623729706,False,1,False,True,1.3711307048797607,4.965068306494546e-16
201,3,3,12.0,12.0,0.0,0.0,0.0,0.0,12.0,-0.1908794641494751,5.158438682556152,12.0,1.096524357795715,3.2923154830932617,2.2671180816915335,2.2671180816915335,1.0,124.6010746005466,True,True,1.0,3174124,0.0,12.0,-0.7541911602020264,-0.5405095219612122,-0.372887521982193,False,0,False,False,2.774243290011261,3.2923154830932617
202,3,3,12.0,12.0,0.0,0.0,0.0,0.0,12.0,2.9058194160461426,3.499497413635254,12.0,1.6435494422912598,1.9320526123046875,2.012513028991706,2.012513028991706,1.0,51.15535866086037,True,True,1.0,3186708,0.0,12.0,-0.5742116570472717,-0.6376494765281677,0.5135018229484558,False,0,False,False,2.4166087663437588,1.9320526123046875
203,3,3,12.0,12.0,0.0,0.0,0.0,0.0,12.0,-3.636813163757324,4.107785701751709,12.0,-1.3926024436950684,1.7898883819580078,3.2263182950770948,3.2263182950770948,1.0,134.07464618365015,True,True,1.0,3260931,0.0,12.0,-0.6559318900108337,-0.5422884821891785,-0.5250490307807922,False,0,False,False,1.5067785512856169,1.7898883819580078
204,3,3,12.0,12.0,0.0,0.0,0.0,0.0,12.0,3.554905652999878,4.078449726104736,12.0,4.262184143066406,2.8147130012512207,1.4481965930957987,1.4481965930957987,1.0,119.23453267649145,True,True,1.0,3268815,0.0,12.0,0.2936939001083374,-0.8341444730758667,-0.4668477773666382,False,0,False,False,1.5936502383038553,1.2493201173717208
205,3,3,12.0,12.0,0.0,0.0,0.0,0.0,12.0,2.746975898742676,4.991037368774414,12.0,3.181335926055908,2.345664024353028,2.680796293026149,2.680796293026149,1.0,99.32454085553032,True,True,1.0,3398542,0.0,12.0,-0.6097375750541687,-0.7821301817893982,-0.1284227818250656,False,0,False,False,1.7527989677870364,2.345664024353028
206,3,3,12.0,12.0,0.0,0.0,0.0,0.0,12.0,-1.4930418729782104,4.4718828201293945,12.0,-1.4302741289138794,4.210471153259277,0.268841680679798,0.268841680679798,1.0,103.501731524302,True,True,1.0,3414961,0.0,12.0,-0.5484851002693176,-0.8130512237548828,-0.1952224373817443,False,0,False,False,2.9789983982785255,3.2269037305772823
207,3,3,12.0,12.0,0.0,0.0,0.0,0.0,12.0,4.900871276855469,3.9396331310272217,12.0,4.67437744140625,2.4419829845428467,1.514679972390593,1.514679972390593,1.0,81.40016658796378,True,True,1.0,3458894,0.0,12.0,-0.2946852743625641,-0.9448503851890564,0.1428926587104797,False,0,False,False,0.4017742568129858,0.8549617280898906
208,3,3,12.0,12.0,0.0,0.0,0.0,0.0,12.0,4.836265563964844,1.2792916297912598,12.0,4.714408953893272,0.0,1.285082140359951,1.285082140359951,1.0,84.55881081628691,True,True,1.0,3473623,0.0,12.0,-0.3581926822662353,-0.92944073677063,0.0885320976376533,False,1,False,True,0.5943753163058729,0.0
209,3,3,12.0,12.0,0.0,0.0,0.0,0.0,12.0,3.7609071731567374,6.439352989196777,12.0,2.9629478454589844,4.610996246337891,1.9949003653860529,1.9949003653860529,1.0,66.42184717002988,True,True,1.0,3516025,0.0,12.0,-0.0018863121513277,-0.9165136218070984,0.399999052286148,False,1,True,False,0.021132060768233558,1.8353363017289617
210,3,3,12.0,12.0,0.0,0.0,0.0,0.0,12.0,-2.938897879743188,7.105838976227225,12.0,-2.541310310363769,6.336130142211914,0.8663299397378825,0.8663299397378825,1.0,117.31829009084436,True,True,1.0,3588276,0.0,12.0,-0.4665886163711548,-0.7858297228813171,-0.405914694070816,False,1,True,False,9.930136612989092e-16,0.8557940054499494
211,3,3,12.0,12.0,0.0,0.0,0.0,0.0,12.0,-1.281583547592163,5.546506881713867,12.0,-2.6243257883070896,0.0,5.706723693495194,5.706723693495194,1.0,76.39120749524163,True,True,1.0,3617869,0.0,12.0,0.0381382293999195,-0.9712178111076356,0.2351200878620147,False,1,False,True,2.14537258898937,0.0
212,3,3,12.0,12.0,0.0,0.0,0.0,0.0,12.0,-3.56587553024292,3.554563045501709,12.0,-2.2466044425964355,1.5087342262268066,2.434315460345203,2.434315460345203,1.0,122.81630974055427,True,True,1.0,3783186,0.0,12.0,-0.6989243626594543,-0.6010591983795166,-0.3875984251499176,False,0,False,False,1.7869610444160346,1.5087342262268066
213,3,3,12.0,12.0,0.0,0.0,0.0,0.0,12.0,3.821987390518189,6.40281343460083,12.0,3.595630884170532,4.74737024307251,1.670846919482269,1.670846919482269,1.0,82.21396350063623,True,True,1.0,3816733,0.0,12.0,0.02097007073462,-0.9905630350112916,0.1354442834854126,False,1,True,False,0.0018298330958965996,1.2305335266919217
214,3,4,12.0,12.0,0.0,0.0,0.0,0.0,12.0,0.9367952346801758,6.5199875831604,12.0,2.1659208693507006,7.502017481273875,1.5732553977638157,1.5732553977638157,1.0,38.623674453222534,True,True,1.0,3865459,0.0,12.0,0.1804796457290649,0.6139522194862366,-0.7684332728385925,False,1,False,True,1.317281878162731,8.881784197001252e-16
215,3,4,12.0,12.0,0.0,0.0,0.0,0.0,12.0,5.120227813720703,3.454031229019165,12.0,5.389643047374141,3.6004247673160346,0.3066196930720747,0.3066196930720747,1.0,28.518556913873667,True,True,1.0,3877443,0.0,12.0,0.3916161954402923,0.439309298992157,-0.8084825873374939,False,1,False,True,0.2950965378314814,0.0
216,3,4,12.0,12.0,0.0,0.0,0.0,0.0,12.0,-2.858190395167327,-1.7763568394002505e-15,12.0,3.352832794189453,4.5659027099609375,7.7087143296114125,7.7087143296114125,1.0,36.32068154821018,True,True,1.0,3878550,0.0,12.0,0.2806431353092193,0.5685006380081177,-0.7733346223831177,False,1,True,False,1.831026719408895e-15,1.5330027386611573
217,3,4,12.0,12.0,0.0,0.0,0.0,0.0,12.0,-4.5655449315424175,5.513113103078933,12.0,3.319756962920508,6.826447097531352,7.993924702410259,7.993924702410259,1.0,9.456079575809447,True,True,1.0,3912446,0.0,12.0,0.5335413217544556,0.1389534920454025,-0.8342815041542053,False,2,True,True,0.0,9.930136612989092e-16
218,3,4,12.0,12.0,0.0,0.0,0.0,0.0,12.0,3.210005760192871,5.451934814453125,12.0,4.384718993508055,5.791337186472558,1.2227612811412663,1.2227612811412663,1.0,16.115253628090105,True,True,1.0,3918569,0.0,12.0,0.2154703736305236,0.2710503041744232,-0.9381387233734132,False,1,False,True,1.0997034022736143,8.881784197001252e-16
219,3,4,12.0,12.0,0.0,0.0,0.0,0.0,12.0,3.135892868041992,3.045606136322021,12.0,5.324180238740616,3.889474349834765,2.345360351531569,2.345360351531569,1.0,21.088111768051938,True,True,1.0,3930309,0.0,12.0,-0.3252229690551758,0.3402434289455414,-0.8823063373565674,False,1,False,True,2.3206332234950304,0.0
220,3,4,12.0,12.0,0.0,0.0,0.0,0.0,12.0,-4.6569400097737015,4.440892098500626e-16,12.0,-1.1561660766601562,1.562013864517212,3.8334456359405014,3.8334456359405014,1.0,24.045999191453884,True,True,1.0,3931480,0.0,12.0,-0.0598148927092552,0.4067403376102447,-0.9115834832191468,False,1,True,False,4.440892098500626e-16,1.562013864517212
221,3,4,12.0,12.0,0.0,0.0,0.0,0.0,12.0,-4.587449159825496,5.479410616020106,12.0,-0.0466243142456406,7.957139118858652,5.172835664508768,5.172835664508768,1.0,28.61935647988509,True,True,1.0,3934136,0.0,12.0,0.1752314120531082,0.4715772271156311,-0.8642389178276062,False,2,True,True,3.2023728339893768e-15,8.914520981537836e-16
222,3,4,12.0,12.0,0.0,0.0,0.0,0.0,12.0,-1.521254301071167,3.803650379180908,12.0,3.0549134718257798,7.020731870576609,5.593829172220169,5.593829172220169,1.0,35.107516172647195,True,True,1.0,3938383,0.0,12.0,-0.4046971201896667,0.5259121060371399,-0.7480887174606323,False,1,False,True,3.4592072295258522,4.440892098500626e-16
223,3,4,12.0,12.0,0.0,0.0,0.0,0.0,12.0,-3.890729997507915,0.0,12.0,4.393007822989066,5.778583750710916,10.10011596184481,10.10011596184481,1.0,34.89892156023114,True,True,1.0,3942815,0.0,12.0,-0.0499457754194736,0.5714163780212402,-0.8191390037536621,False,2,True,True,0.0,1.2560739669470201e-15
224,3,4,12.0,12.0,0.0,0.0,0.0,0.0,12.0,2.766144275665283,4.720550060272217,12.0,4.294363143515298,5.905534210014707,1.9338149712921642,1.9338149712921642,1.0,37.79007573769051,True,True,1.0,3949402,0.0,12.0,0.0869186446070671,0.6104511618614197,-0.7872703075408936,False,1,False,True,1.9246321179687282,0.0
225,3,4,12.0,12.0,0.0,0.0,0.0,0.0,12.0,-0.4629146493027321,-8.881784197001252e-16,12.0,4.949806213378906,1.1133489608764648,5.526037734760211,5.526037734760211,1.0,11.62312580692915,True,True,1.0,3953454,0.0,12.0,0.8492937088012695,0.1063619032502174,-0.5170950889587402,False,1,True,False,8.881784197001252e-16,0.4368634355823934
226,3,4,12.0,12.0,0.0,0.0,0.0,0.0,12.0,3.9409494400024414,4.149537086486816,12.0,5.179787480943266,4.326360124887312,1.2513936545273365,1.2513936545273365,1.0,8.123130191794157,True,True,1.0,3958105,0.0,12.0,0.0751589983701706,0.1409012377262115,-0.9871666431427002,False,1,False,True,1.2102940025150963,0.0
227,3,4,12.0,12.0,0.0,0.0,0.0,0.0,12.0,-5.285195827484131,2.5082385540008545,12.0,-3.660013675689697,6.460206031799316,4.273086001017054,4.273086001017054,1.0,67.64588426831726,True,True,1.0,3978596,0.0,12.0,-0.5760886669158936,0.7559612989425659,-0.3108767569065094,False,1,False,True,0.24171768394431106,0.08014631117402606
