set_id,lmin_fit,kr_window_mc,loglik,loglik_joint,loglik_length_only,loglik_class_only,mc_accepted_used,max_loglik,delta_loglik,dfn_model,generation_rmin,generation_rmax,estimation_rmin,estimation_rmax,set_likelihood_rmin,set_effective_generation_rmin,set_table_r0,set_rmin_mode,rmin_support_status,p32_label,entrypoint_script
1,0.5,4.25,-616.3625646266327,-616.3625646266327,-532.6822219370313,-91.00701001977397,70445.0,-583.5554561562667,32.80710847036596,laxemar,0.5,250.0,0.5,250.0,0.5,0.5,0.328000009059906,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
1,0.5,4.300000000000001,-618.0399804186068,-618.0399804186068,-534.2825154728508,-91.15026288968977,70445.0,-583.5554561562667,34.484524262340074,laxemar,0.5,250.0,0.5,250.0,0.5,0.5,0.328000009059906,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
1,0.5,4.35,-619.7385852602606,-619.7385852602606,-535.9012865645739,-91.29272266537572,70445.0,-583.5554561562667,36.183129103993906,laxemar,0.5,250.0,0.5,250.0,0.5,0.5,0.328000009059906,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
1,0.5,4.4,-621.4575707294973,-621.4575707294973,-537.5378953825339,-91.43424662650855,70445.0,-583.5554561562667,37.90211457323062,laxemar,0.5,250.0,0.5,250.0,0.5,0.5,0.328000009059906,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
1,0.5,4.45,-623.1961721617255,-623.1961721617255,-539.191735052864,-91.5747121211544,70445.0,-583.5554561562667,39.640716005458785,laxemar,0.5,250.0,0.5,250.0,0.5,0.5,0.328000009059906,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
1,0.5,4.5,-624.9536655417419,-624.9536655417419,-540.8622293526164,-91.71401426662302,70445.0,-583.5554561562667,41.398209385475184,laxemar,0.5,250.0,0.5,250.0,0.5,0.5,0.328000009059906,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
1,0.5,4.550000000000001,-626.729364669653,-626.729364669653,-542.5488306098582,-91.85206391128379,70445.0,-583.5554561562667,43.17390851338632,laxemar,0.5,250.0,0.5,250.0,0.5,0.5,0.328000009059906,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
1,0.5,4.6,-628.5226185720302,-628.5226185720302,-544.2510177866509,-91.98878582666049,70445.0,-583.5554561562667,44.96716241576348,laxemar,0.5,250.0,0.5,250.0,0.5,0.5,0.328000009059906,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
1,0.5,4.65,-630.3328091329843,-630.3328091329843,-545.9682947255901,-92.12411710292898,70445.0,-583.5554561562667,46.777352976717566,laxemar,0.5,250.0,0.5,250.0,0.5,0.5,0.328000009059906,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
1,0.5,4.7,-632.1593489228692,-632.1593489228692,-547.7001885429687,-92.25800572425264,70445.0,-583.5554561562667,48.603892766602485,laxemar,0.5,250.0,0.5,250.0,0.5,0.5,0.328000009059906,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
1,0.5,4.75,-634.0016792049317,-634.0016792049317,-549.4462481536737,-92.39040930325983,70445.0,-583.5554561562667,50.44622304866505,laxemar,0.5,250.0,0.5,250.0,0.5,0.5,0.328000009059906,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
1,0.5,4.800000000000001,-635.8592681025023,-635.8592681025023,-551.2060429147012,-92.52129395646517,70445.0,-583.5554561562667,52.303811946235555,laxemar,0.5,250.0,0.5,250.0,0.5,0.5,0.328000009059906,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
1,0.5,4.85,-637.7316089112849,-637.7316089112849,-552.9791613757026,-92.65063330461652,70445.0,-583.5554561562667,54.176152755018165,laxemar,0.5,250.0,0.5,250.0,0.5,0.5,0.328000009059906,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
1,0.5,4.9,-639.6182185430355,-639.6182185430355,-554.7652101263047,-92.77840758384886,70445.0,-583.5554561562667,56.06276238676878,laxemar,0.5,250.0,0.5,250.0,0.5,0.5,0.328000009059906,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
1,0.5,4.95,-641.5186360884173,-641.5186360884173,-556.5638127311033,-92.90460285518824,70445.0,-583.5554561562667,57.96317993215064,laxemar,0.5,250.0,0.5,250.0,0.5,0.5,0.328000009059906,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
1,0.5,5.0,-643.4324214881353,-643.4324214881353,-558.3746087442319,-93.02921030140564,70445.0,-583.5554561562667,59.87696533186863,laxemar,0.5,250.0,0.5,250.0,0.5,0.5,0.328000009059906,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
1,0.5,5.050000000000001,-645.359154302618,-645.359154302618,-560.197252796291,-93.15222560149431,70445.0,-583.5554561562667,61.80369814635128,laxemar,0.5,250.0,0.5,250.0,0.5,0.5,0.328000009059906,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
1,0.5,5.1,-647.2984325715212,-647.2984325715212,-562.031413747192,-93.27364837416772,70445.0,-583.5554561562667,63.742976415254475,laxemar,0.5,250.0,0.5,250.0,0.5,0.5,0.328000009059906,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
1,0.5,5.15,-649.2498717552323,-649.2498717552323,-563.8767738991436,-93.39348168275498,70445.0,-583.5554561562667,65.69441559896563,laxemar,0.5,250.0,0.5,250.0,0.5,0.5,0.328000009059906,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
1,0.5,5.2,-651.2131037513395,-651.2131037513395,-565.7330282646054,-93.5117315947438,70445.0,-583.5554561562667,67.65764759507283,laxemar,0.5,250.0,0.5,250.0,0.5,0.5,0.328000009059906,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
1,0.5,5.25,-653.1877759797367,-653.1877759797367,-567.5998838845583,-93.62840678997777,70445.0,-583.5554561562667,69.63231982346997,laxemar,0.5,250.0,0.5,250.0,0.5,0.5,0.328000009059906,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
1,0.5,5.300000000000001,-655.1735505306493,-655.1735505306493,-569.4770591929004,-93.74351821219378,70445.0,-583.5554561562667,71.61809437438262,laxemar,0.5,250.0,0.5,250.0,0.5,0.5,0.328000009059906,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
1,0.5,5.35,-657.1701033704265,-657.1701033704265,-571.364283423193,-93.85707875917714,70445.0,-583.5554561562667,73.61464721415985,laxemar,0.5,250.0,0.5,250.0,0.5,0.5,0.328000009059906,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
1,0.5,5.4,-659.1771236004278,-659.1771236004278,-573.2612960543402,-93.96910300733836,70445.0,-583.5554561562667,75.62166744416106,laxemar,0.5,250.0,0.5,250.0,0.5,0.5,0.328000009059906,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
1,0.5,5.45,-661.1943127647746,-661.1943127647746,-575.1678462921114,-94.07960696697995,70445.0,-583.5554561562667,77.63885660850792,laxemar,0.5,250.0,0.5,250.0,0.5,0.5,0.328000009059906,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
1,0.5,5.5,-663.2213842031324,-663.2213842031324,-577.0836925837073,-94.1886078649334,70445.0,-583.5554561562667,79.6659280468657,laxemar,0.5,250.0,0.5,250.0,0.5,0.5,0.328000009059906,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
2,0.5,1.5,-166.2350358047558,-166.2350358047558,-134.0530411190805,-49.07797762645403,69172.0,-140.57400029430113,25.661035510454667,laxemar,0.5,250.0,0.5,250.0,0.9769999980926514,0.9769999980926514,0.9769999980926514,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
2,0.5,1.55,-163.47132470215882,-163.47132470215882,-132.2884660745279,-46.696477506674164,69172.0,-140.57400029430113,22.897324407857695,laxemar,0.5,250.0,0.5,250.0,0.9769999980926514,0.9769999980926514,0.9769999980926514,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
2,0.5,1.6,-160.90376733052858,-160.90376733052858,-130.5932101775072,-44.49618234374918,69172.0,-140.57400029430113,20.32976703622745,laxemar,0.5,250.0,0.5,250.0,0.9769999980926514,0.9769999980926514,0.9769999980926514,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
2,0.5,1.65,-158.53354347817066,-158.53354347817066,-128.98013356616235,-42.47841346475847,69172.0,-140.57400029430113,17.959543183869528,laxemar,0.5,250.0,0.5,250.0,0.9769999980926514,0.9769999980926514,0.9769999980926514,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
2,0.5,1.7,-156.35915028102517,-156.35915028102517,-127.45913611294085,-40.641848261071225,69172.0,-140.57400029430113,15.785149986724036,laxemar,0.5,250.0,0.5,250.0,0.9769999980926514,0.9769999980926514,0.9769999980926514,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
2,0.5,1.75,-154.3765816237184,-154.3765816237184,-126.03711009843302,-38.98269153298099,69172.0,-140.57400029430113,13.80258132941728,laxemar,0.5,250.0,0.5,250.0,0.9769999980926514,0.9769999980926514,0.9769999980926514,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
2,0.5,1.8,-152.5796121562433,-152.5796121562433,-124.71806626582531,-37.49495181327017,69172.0,-140.57400029430113,12.005611861942157,laxemar,0.5,250.0,0.5,250.0,0.9769999980926514,0.9769999980926514,0.9769999980926514,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
2,0.5,1.85,-150.9601579680631,-150.9601579680631,-123.50339654431426,-36.170794938940446,69172.0,-140.57400029430113,10.386157673761971,laxemar,0.5,250.0,0.5,250.0,0.9769999980926514,0.9769999980926514,0.9769999980926514,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
2,0.5,1.9,-149.50868168139704,-149.50868168139704,-122.39223052806722,-35.0009428005082,69172.0,-140.57400029430113,8.934681387095907,laxemar,0.5,250.0,0.5,250.0,0.9769999980926514,0.9769999980926514,0.9769999980926514,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
2,0.5,1.95,-148.21460990039748,-148.21460990039748,-121.38184270374994,-33.97508531560777,69172.0,-140.57400029430113,7.640609606096348,laxemar,0.5,250.0,0.5,250.0,0.9769999980926514,0.9769999980926514,0.9769999980926514,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
2,0.5,2.0,-147.06673486379938,-147.06673486379938,-120.46807214316817,-33.08227753167351,69172.0,-140.57400029430113,6.4927345694982534,laxemar,0.5,250.0,0.5,250.0,0.9769999980926514,0.9769999980926514,0.9769999980926514,effective_generation,matched,P32_r_ge_0p5m,dfn_analysis/estimate_kr.py
